# Mean DMX value = +2.346997e-05 
# Uncertainty in average DM = 7.32488e-06 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
55791.1037 +4.9774073e-04 7.862e-06 55791.0452 55791.1623 DMX_0001 
55850.9142 +6.4594073e-04 7.862e-06 55850.8546 55850.9739 DMX_0002 
55877.8380 -1.9834593e-03 7.862e-06 55877.7749 55877.9011 DMX_0003 
55934.6683 +2.0734073e-04 7.862e-06 55934.6101 55934.7266 DMX_0004 
56020.4379 -7.6253341e-04 1.297e-04 56020.3795 56020.4962 DMX_0005 
56059.3321 -3.5892932e-04 3.778e-04 56059.2821 56059.3821 DMX_0006 
56108.1978 -5.2936555e-04 5.000e-04 56108.1478 56108.2478 DMX_0007 
56139.1302 -9.4882554e-04 4.609e-04 56139.0802 56139.1802 DMX_0008 
56173.0433 -1.5762114e-03 5.499e-04 56172.9933 56173.0933 DMX_0009 
56209.9112 -4.6572269e-04 3.504e-04 56209.8612 56209.9612 DMX_0010 
56250.8016 -5.8313720e-04 1.838e-04 56250.7516 56250.8516 DMX_0011 
56305.6520 -5.6235203e-04 1.405e-04 56305.5917 56305.7123 DMX_0012 
56325.5976 -6.2752346e-04 3.072e-04 56325.5476 56325.6476 DMX_0013 
56383.4379 -5.9137059e-04 1.028e-04 56383.3787 56383.4970 DMX_0014 
56446.2595 -6.5173938e-04 1.220e-04 56446.2018 56446.3171 DMX_0015 
56465.2134 -9.2275301e-04 1.299e-04 56465.1541 56465.2726 DMX_0016 
56511.0966 -4.9622294e-04 1.637e-04 56511.0466 56511.1466 DMX_0017 
56549.9746 -6.8939043e-04 1.404e-04 56549.9160 56550.0332 DMX_0018 
56571.9223 -5.6914943e-04 1.387e-04 56571.8627 56571.9819 DMX_0019 
56593.8565 -5.9220519e-04 1.138e-04 56593.7966 56593.9163 DMX_0020 
56613.8003 -5.6390752e-04 9.135e-05 56613.7407 56613.8600 DMX_0021 
56634.7437 -5.3688261e-04 1.372e-04 56634.6842 56634.8033 DMX_0022 
56654.7259 +6.3864738e-05 5.994e-04 56654.6759 56654.7759 DMX_0023 
56661.7037 -3.1399625e-04 2.214e-04 56661.6537 56661.7537 DMX_0024 
56846.2137 -3.7085457e-04 1.184e-04 56846.1541 56846.2732 DMX_0025 
56883.1096 -5.3355212e-04 1.287e-04 56883.0501 56883.1691 DMX_0026 
56951.9122 -3.4936640e-04 1.065e-04 56951.8622 56951.9622 DMX_0027 
56972.8554 -1.2209101e-03 8.973e-05 56972.7917 56972.9190 DMX_0028 
56992.8132 -3.5002705e-04 1.409e-04 56992.7543 56992.8720 DMX_0029 
57054.6117 -9.9334924e-05 1.195e-04 57054.5520 57054.6714 DMX_0030 
57075.5448 -2.9293869e-04 1.254e-04 57075.4852 57075.6044 DMX_0031 
57095.4833 -2.7769677e-04 8.133e-05 57095.4240 57095.5425 DMX_0032 
57117.4452 -3.5988082e-04 1.134e-04 57117.3856 57117.5049 DMX_0033 
57138.3696 -3.7504538e-05 7.371e-05 57138.3102 57138.4290 DMX_0034 
57185.2356 -1.9056409e-04 1.093e-04 57185.1758 57185.2954 DMX_0035 
57201.1928 -3.0386544e-04 1.183e-04 57201.1333 57201.2522 DMX_0036 
57234.1115 +1.7076229e-04 4.221e-04 57234.0615 57234.1615 DMX_0037 
57242.0800 -2.2609124e-04 1.377e-04 57242.0205 57242.1396 DMX_0038 
57265.0171 -4.6768375e-05 1.452e-04 57264.9573 57265.0769 DMX_0039 
57306.9026 -2.5221582e-04 1.214e-04 57306.8430 57306.9622 DMX_0040 
57327.8645 -1.3593644e-04 1.541e-04 57327.8050 57327.9240 DMX_0041 
57348.7882 +8.4807091e-05 9.243e-05 57348.7291 57348.8474 DMX_0042 
57376.7283 -3.9649335e-05 1.414e-04 57376.6686 57376.7881 DMX_0043 
57410.6256 +1.2516180e-05 7.620e-05 57410.5676 57410.6836 DMX_0044 
57433.5628 -1.1545796e-05 1.395e-04 57433.5044 57433.6212 DMX_0045 
57508.3685 +9.3751853e-05 1.290e-04 57508.3106 57508.4265 DMX_0046 
57536.2914 -3.3319206e-06 1.114e-04 57536.2332 57536.3495 DMX_0047 
57557.2142 +1.3331719e-05 1.387e-04 57557.1560 57557.2724 DMX_0048 
57579.1573 +1.9042276e-05 1.421e-04 57579.0991 57579.2156 DMX_0049 
57594.1360 +5.8430802e-05 1.052e-04 57594.0779 57594.1941 DMX_0050 
57622.0468 +3.7589960e-05 1.198e-04 57621.9882 57622.1054 DMX_0051 
57639.9872 -6.3935192e-05 1.380e-04 57639.9287 57640.0458 DMX_0052 
57666.9148 +3.7679258e-05 1.420e-04 57666.8566 57666.9730 DMX_0053 
57686.8614 -1.0780847e-04 1.262e-04 57686.8033 57686.9195 DMX_0054 
57710.7935 +1.5091416e-05 1.413e-04 57710.7351 57710.8519 DMX_0055 
57733.7313 -1.6594782e-05 1.190e-04 57733.6734 57733.7892 DMX_0056 
57752.6819 +3.6575996e-05 1.346e-04 57752.6237 57752.7402 DMX_0057 
57775.6164 -9.7583156e-05 1.045e-04 57775.5583 57775.6745 DMX_0058 
57789.5780 -8.2932581e-08 1.269e-04 57789.5198 57789.6362 DMX_0059 
57804.5393 +1.3947810e-04 1.351e-04 57804.4810 57804.5977 DMX_0060 
57823.4878 +7.4731482e-06 8.334e-05 57823.4293 57823.5463 DMX_0061 
57844.4311 +3.7321318e-05 1.092e-04 57844.3728 57844.4894 DMX_0062 
57865.3793 +2.8269927e-05 1.469e-04 57865.3210 57865.4376 DMX_0063 
57873.3493 +6.6658014e-05 9.049e-05 57873.2913 57873.4073 DMX_0064 
57885.3160 +5.8355413e-05 1.185e-04 57885.2579 57885.3742 DMX_0065 
57907.2583 +1.3969834e-04 1.338e-04 57907.1997 57907.3168 DMX_0066 
57927.2138 +1.5339185e-07 1.267e-04 57927.1556 57927.2721 DMX_0067 
57949.1554 -1.2219059e-05 1.118e-04 57949.0971 57949.2138 DMX_0068 
57970.0948 +3.1348777e-04 1.592e-04 57970.0448 57970.1448 DMX_0069 
58463.7308 +3.8454704e-04 1.380e-04 58463.6736 58463.7879 DMX_0070 
58508.6080 +5.2526045e-04 1.317e-04 58508.5510 58508.6650 DMX_0071 
58528.5579 +5.2560509e-04 1.220e-04 58528.4999 58528.6158 DMX_0072 
58565.4677 +5.5374238e-04 1.372e-04 58565.4105 58565.5248 DMX_0073 
58586.3947 +4.5687105e-04 1.515e-04 58586.3371 58586.4523 DMX_0074 
58628.2805 +5.5441754e-04 1.266e-04 58628.2233 58628.3378 DMX_0075 
58650.2255 +6.2038476e-04 1.137e-04 58650.1682 58650.2828 DMX_0076 
58661.2026 +5.3293363e-04 1.058e-04 58661.1453 58661.2599 DMX_0077 
58675.1593 +2.9330828e-04 1.062e-04 58675.1028 58675.2158 DMX_0078 
58713.0585 +5.6780739e-04 1.340e-04 58713.0012 58713.1159 DMX_0079 
58738.9770 +5.2136789e-04 1.292e-04 58738.9196 58739.0344 DMX_0080 
58754.9388 +6.4607879e-04 1.239e-04 58754.8815 58754.9961 DMX_0081 
58777.8707 +6.6492584e-04 1.461e-04 58777.8137 58777.9278 DMX_0082 
58818.7632 +5.8245559e-04 1.206e-04 58818.7062 58818.8202 DMX_0083 
58838.7037 +7.0895310e-04 1.283e-04 58838.6462 58838.7613 DMX_0084 
58893.5874 +2.3741115e-03 5.397e-04 58893.5374 58893.6374 DMX_0085 
58936.4486 +9.1062393e-04 1.666e-04 58936.3861 58936.5111 DMX_0086 
58957.3882 +8.4187773e-04 1.523e-04 58957.3297 58957.4468 DMX_0087 
58978.3226 +6.8459452e-04 2.147e-04 58978.2658 58978.3794 DMX_0088 
58999.2763 +8.7881814e-04 1.241e-04 58999.2172 58999.3354 DMX_0089 
59026.1933 +1.0783020e-03 1.199e-04 59026.1345 59026.2522 DMX_0090 
59043.1530 +1.0292700e-03 1.227e-04 59043.0943 59043.2118 DMX_0091 
59065.0979 +1.0043175e-03 1.399e-04 59065.0390 59065.1568 DMX_0092 
