# Mean DMX value = +2.634809e-05 
# Uncertainty in average DM = 8.82730e-05 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
57265.9814 -1.5096873e-05 3.076e-05 57265.9240 57266.0388 DMX_0112 
57295.8988 +1.5011485e-04 2.740e-05 57295.8290 57295.9685 DMX_0113 
57302.8827 +1.1075875e-04 2.999e-05 57302.8230 57302.9425 DMX_0114 
57305.8535 +1.1087733e-04 2.457e-05 57305.7898 57305.9172 DMX_0115 
57311.8512 +1.7020317e-04 3.838e-05 57311.7915 57311.9108 DMX_0116 
57319.8336 +2.3234021e-04 3.603e-05 57319.7762 57319.8911 DMX_0117 
57326.7831 +2.5360514e-04 3.509e-05 57326.7186 57326.8476 DMX_0118 
57330.7950 +1.8431939e-04 3.155e-05 57330.7389 57330.8511 DMX_0119 
57333.7638 +1.3700951e-04 2.580e-05 57333.6937 57333.8338 DMX_0120 
57347.7184 +3.2171437e-04 3.087e-05 57347.6593 57347.7774 DMX_0121 
57348.7059 +2.8658847e-04 3.167e-05 57348.6510 57348.7608 DMX_0122 
57355.6890 +1.2411592e-04 3.162e-05 57355.6308 57355.7472 DMX_0123 
57362.7115 +1.8103470e-04 3.414e-05 57362.6519 57362.7711 DMX_0124 
57375.6552 +2.8757976e-04 3.386e-05 57375.5964 57375.7140 DMX_0125 
57376.6389 +1.7982114e-04 3.919e-05 57376.5889 57376.6889 DMX_0126 
57387.6414 +2.2260073e-04 4.336e-05 57387.5712 57387.7117 DMX_0127 
57389.6017 +1.9216775e-04 3.907e-05 57389.5431 57389.6603 DMX_0128 
57403.6100 +9.8462826e-05 4.173e-05 57403.5566 57403.6634 DMX_0129 
57408.5404 +1.7411308e-04 3.449e-05 57408.4831 57408.5977 DMX_0130 
57415.5237 +2.0095349e-04 3.940e-05 57415.4665 57415.5809 DMX_0131 
57417.5229 +1.5974641e-04 3.395e-05 57417.4640 57417.5818 DMX_0132 
57422.5093 +3.3566778e-05 3.099e-05 57422.4529 57422.5657 DMX_0133 
57502.3075 +7.9034397e-05 4.524e-05 57502.2484 57502.3666 DMX_0134 
57505.3159 +1.4294753e-05 3.665e-05 57505.2563 57505.3755 DMX_0135 
57512.2888 -6.3675505e-04 3.297e-05 57512.2236 57512.3540 DMX_0136 
57519.2924 -4.1438190e-04 3.999e-05 57519.2320 57519.3529 DMX_0137 
57523.2335 -3.1893204e-04 3.278e-05 57523.1744 57523.2925 DMX_0138 
57527.2686 -2.7141710e-04 2.618e-05 57527.2051 57527.3321 DMX_0139 
57537.2080 -2.6907056e-04 3.359e-05 57537.1482 57537.2678 DMX_0140 
