# Mean DMX value = -1.156399e-04 
# Uncertainty in average DM = 1.29944e-03 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
57682.8799 -5.7756379e-04 1.321e-04 57682.8299 57682.9299 DMX_0001 
57712.2864 -8.0772844e-04 1.178e-04 57711.7212 57712.8517 DMX_0002 
57744.7096 -4.5260662e-05 4.045e-04 57744.6596 57744.7596 DMX_0003 
57745.6983 -2.3923795e-04 1.287e-04 57745.6483 57745.7483 DMX_0004 
57893.7705 -7.8646720e-04 1.099e-04 57893.2123 57894.3287 DMX_0005 
57921.7161 -5.3972511e-04 9.426e-05 57921.1736 57922.2585 DMX_0006 
57948.6375 -5.4754167e-04 9.885e-05 57948.0767 57949.1983 DMX_0007 
57978.5583 -4.9109532e-04 1.165e-04 57978.0029 57979.1138 DMX_0008 
58009.5744 -3.6290071e-04 1.794e-04 58009.0448 58010.1040 DMX_0009 
58039.4342 -4.8040349e-04 1.100e-04 58038.9515 58039.9170 DMX_0010 
58070.3671 -3.2464440e-04 7.700e-05 58069.7656 58070.9686 DMX_0011 
58099.6937 +2.1936659e-03 3.771e-04 58099.6379 58099.7495 DMX_0012 
58138.1727 -3.5035571e-04 9.212e-05 58137.6594 58138.6861 DMX_0013 
58161.0697 -4.0638359e-04 8.988e-05 58160.5143 58161.6251 DMX_0014 
58188.0035 -2.4795333e-04 1.417e-04 58187.4410 58188.5659 DMX_0015 
58211.9083 -3.0928869e-04 1.148e-04 58211.3576 58212.4589 DMX_0016 
58244.8458 -4.9657013e-04 8.685e-05 58244.2954 58245.3963 DMX_0017 
58267.8164 -4.9436612e-04 7.642e-05 58267.3133 58268.3195 DMX_0018 
58301.6834 -4.2213947e-04 8.413e-05 58301.1284 58302.2384 DMX_0019 
58335.5555 -4.8716343e-04 8.805e-05 58335.0089 58336.1022 DMX_0020 
58365.4791 -5.3033460e-04 9.409e-05 58364.9373 58366.0209 DMX_0021 
58397.3715 -1.3965393e-04 8.341e-05 58396.8157 58397.9272 DMX_0022 
58425.2849 -3.1917942e-04 6.302e-05 58424.7400 58425.8298 DMX_0023 
58460.6871 +5.4472515e-04 3.284e-04 58460.6371 58460.7371 DMX_0024 
58461.6854 +1.0380599e-03 8.586e-05 58461.6354 58461.7354 DMX_0025 
58490.1355 +3.7810518e-05 7.074e-05 58489.6196 58490.6515 DMX_0026 
58518.0720 +4.7802928e-05 7.252e-05 58517.4785 58518.6655 DMX_0027 
58544.4564 -1.0158572e-04 1.010e-04 58544.4064 58544.5064 DMX_0028 
58581.8545 -3.8006083e-05 1.341e-04 58580.3027 58583.4062 DMX_0029 
58607.2902 -7.6992117e-05 1.043e-04 58607.2402 58607.3402 DMX_0030 
58636.7656 +9.6809300e-06 1.361e-04 58636.1601 58637.3712 DMX_0031 
58671.6175 +2.8353691e-05 8.824e-05 58671.0712 58672.1637 DMX_0032 
58699.5340 -7.5546194e-05 1.058e-04 58698.9852 58700.0827 DMX_0033 
58729.4488 +2.5854896e-04 1.554e-04 58728.8993 58729.9984 DMX_0034 
58759.3734 +1.9109575e-04 9.790e-05 58758.8229 58759.9239 DMX_0035 
58786.7901 +1.0711707e-04 4.639e-04 58786.7401 58786.8401 DMX_0036 
58826.6962 +1.1252871e-03 9.695e-05 58826.6462 58826.7462 DMX_0037 
58827.7023 +9.0317556e-04 5.037e-04 58827.6523 58827.7523 DMX_0038 
58848.6344 +7.1508061e-04 4.534e-04 58848.5844 58848.6844 DMX_0039 
58849.6363 +6.0589249e-04 1.370e-04 58849.5863 58849.6863 DMX_0040 
58882.0722 +6.0897865e-04 9.125e-05 58881.5216 58882.6228 DMX_0041 
58906.4997 +7.5320648e-04 1.010e-04 58905.4591 58907.5403 DMX_0042 
58939.9151 +5.2960559e-04 1.279e-04 58939.3667 58940.4634 DMX_0043 
