# Mean DMX value = +2.520438e-06 
# Uncertainty in average DM = 8.30777e-05 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
56640.3865 -1.2231723e-03 1.812e-04 56640.3365 56640.4365 DMX_0001 
56675.9331 -1.0549323e-03 1.247e-04 56675.3833 56676.4829 DMX_0002 
56707.8570 -8.1458723e-04 1.109e-04 56706.3167 56709.3972 DMX_0003 
56735.7506 -1.1452829e-03 1.503e-04 56735.2120 56736.2892 DMX_0004 
56762.7160 -9.2101633e-04 5.811e-05 56762.1146 56763.3175 DMX_0005 
56790.1581 -9.4407965e-04 2.047e-04 56790.1081 56790.2081 DMX_0006 
56828.5612 -9.8594575e-04 4.745e-05 56828.0116 56829.1107 DMX_0007 
56850.4553 -9.6815502e-04 7.545e-05 56849.8995 56851.0111 DMX_0008 
56885.8350 -9.6565234e-04 4.698e-05 56885.7776 56885.8925 DMX_0009 
56893.8654 -9.4415163e-04 9.652e-05 56893.8154 56893.9154 DMX_0010 
56922.8439 -1.1899144e-03 1.920e-04 56922.7939 56922.8939 DMX_0011 
56947.1853 -9.6716666e-04 4.947e-05 56945.6697 56948.7008 DMX_0012 
56977.6540 -7.9053959e-04 1.794e-04 56977.6040 56977.7040 DMX_0013 
57011.9910 -9.5505928e-04 5.163e-05 57011.4233 57012.5587 DMX_0014 
57040.9856 -1.1082665e-03 9.338e-05 57040.4247 57041.5464 DMX_0015 
57079.3176 -1.0393698e-03 1.230e-04 57078.2774 57080.3578 DMX_0016 
57101.7688 -1.0823021e-03 2.258e-04 57101.1888 57102.3487 DMX_0017 
57131.6569 -9.3314528e-04 7.012e-05 57131.1003 57132.2135 DMX_0018 
57161.5868 -9.7604359e-04 7.765e-05 57161.0371 57162.1365 DMX_0019 
57194.5276 -9.0814636e-04 6.313e-05 57193.9671 57195.0882 DMX_0020 
57228.8941 -1.0469692e-03 1.617e-04 57228.8441 57228.9441 DMX_0021 
57248.7464 -6.6972965e-04 1.122e-04 57248.6964 57248.7964 DMX_0022 
57272.3421 -6.5108795e-04 2.615e-04 57272.2921 57272.3921 DMX_0023 
57300.4995 -9.3499247e-04 1.404e-04 57300.4495 57300.5495 DMX_0024 
57335.0030 -8.4059871e-04 3.731e-05 57334.4537 57335.5523 DMX_0025 
57364.5593 -1.9413973e-04 4.669e-04 57364.5093 57364.6093 DMX_0026 
57394.7960 -9.6930037e-04 7.927e-05 57394.1963 57395.3958 DMX_0027 
57431.9113 -7.4421947e-04 1.136e-04 57431.3417 57432.4810 DMX_0028 
57457.9352 -7.8962259e-04 5.703e-05 57457.7576 57458.1129 DMX_0029 
57489.4895 -7.2313820e-04 9.417e-05 57488.6989 57490.2801 DMX_0030 
57522.5061 -6.4467220e-04 7.298e-05 57521.9558 57523.0563 DMX_0031 
57551.3745 -6.4000311e-04 8.778e-05 57550.8000 57551.9490 DMX_0032 
57579.1922 -7.8811157e-04 9.841e-05 57578.4372 57579.9471 DMX_0033 
57614.2914 -6.3540542e-04 8.004e-05 57613.7114 57614.8715 DMX_0034 
57644.8920 -6.7897262e-04 1.280e-04 57644.3444 57645.4396 DMX_0035 
57672.7278 -7.3509632e-04 1.203e-04 57672.1758 57673.2799 DMX_0036 
57701.7038 -8.8432132e-04 1.457e-04 57701.1537 57702.2540 DMX_0037 
57729.9055 -5.7730974e-04 6.119e-05 57729.3658 57730.4452 DMX_0038 
57764.8278 -4.8456748e-04 5.277e-05 57764.3868 57765.2688 DMX_0039 
57795.0299 -5.7476741e-04 4.319e-05 57794.8533 57795.2066 DMX_0040 
57830.0021 -4.3159524e-04 3.776e-05 57829.9150 57830.0891 DMX_0041 
57856.9987 -3.5798890e-04 5.826e-05 57856.8856 57857.1118 DMX_0042 
57886.9150 -2.8020904e-04 1.061e-04 57886.6739 57887.1560 DMX_0043 
57914.3722 -3.4256037e-04 4.246e-05 57913.9068 57914.8376 DMX_0044 
57941.9634 -4.9006316e-04 2.309e-04 57941.9134 57942.0134 DMX_0045 
57949.3611 -2.2523021e-04 1.151e-04 57948.8329 57949.8892 DMX_0046 
57978.2568 -3.2444351e-04 1.423e-04 57977.7059 57978.8078 DMX_0047 
58011.7368 -2.5556425e-04 8.453e-05 58011.6232 58011.8503 DMX_0048 
58043.6066 -2.1461789e-04 6.369e-05 58040.4987 58046.7145 DMX_0049 
58063.2174 -3.6201993e-04 1.185e-04 58063.1041 58063.3307 DMX_0050 
58093.9441 +3.7836241e-05 4.004e-05 58093.3674 58094.5207 DMX_0051 
58129.4427 -7.4707028e-05 2.322e-04 58129.3927 58129.4927 DMX_0052 
58160.2667 +1.6433535e-04 1.861e-04 58160.2167 58160.3167 DMX_0053 
58181.7308 +2.0214433e-04 3.273e-05 58181.0922 58182.3694 DMX_0054 
58210.0947 +1.8900666e-04 6.534e-05 58209.9696 58210.2199 DMX_0055 
58238.8879 +4.7248586e-04 1.570e-04 58238.8379 58238.9379 DMX_0056 
58265.8726 +3.5284101e-04 5.658e-05 58265.7599 58265.9854 DMX_0057 
58301.3821 +2.7829322e-04 1.181e-04 58300.8314 58301.9329 DMX_0058 
58334.9414 +1.8707950e-04 2.005e-04 58334.4009 58335.4819 DMX_0059 
58366.4422 +3.5595010e-04 3.520e-05 58364.2979 58368.5864 DMX_0060 
58389.0911 +1.9453613e-04 1.583e-04 58389.0411 58389.1411 DMX_0061 
58397.0140 +3.7998672e-04 3.854e-05 58396.0463 58397.9817 DMX_0062 
58404.8933 +3.6376681e-04 1.449e-04 58404.8433 58404.9433 DMX_0063 
58411.9231 +2.4344643e-05 2.848e-04 58411.8731 58411.9731 DMX_0064 
58422.8538 +3.3861004e-04 3.370e-05 58419.8110 58425.8967 DMX_0065 
58436.8782 +3.8634733e-04 2.569e-04 58433.9047 58439.8516 DMX_0066 
58451.3596 +4.0084196e-04 6.876e-05 58448.8690 58453.8502 DMX_0067 
58460.4210 +4.4827801e-04 3.487e-05 58459.0373 58461.8048 DMX_0068 
58466.7570 +5.5767247e-04 3.600e-04 58466.7070 58466.8070 DMX_0069 
58474.8193 +8.3343405e-04 3.825e-04 58474.7693 58474.8693 DMX_0070 
58489.2563 +4.9910341e-04 4.604e-05 58487.7862 58490.7263 DMX_0071 
58495.6440 +7.2167033e-04 2.050e-04 58495.5940 58495.6940 DMX_0072 
58502.7876 -9.8080346e-06 5.932e-04 58502.7376 58502.8376 DMX_0073 
58512.6403 +7.2085037e-04 9.128e-05 58509.5510 58515.7297 DMX_0074 
58519.6035 +5.5629003e-04 3.100e-05 58516.5256 58522.6813 DMX_0075 
58541.7832 +4.9728274e-04 6.886e-05 58538.5718 58544.9946 DMX_0076 
58546.8299 +5.2452454e-04 1.486e-04 58545.0791 58548.5807 DMX_0077 
58556.5436 +7.0965127e-04 1.822e-04 58553.4682 58559.6189 DMX_0078 
58569.0194 +2.8533457e-04 3.437e-04 58567.3955 58570.6433 DMX_0079 
58581.0068 +5.9687194e-04 3.212e-05 58578.5409 58583.4726 DMX_0080 
58586.5589 +1.4288629e-03 4.645e-04 58586.5089 58586.6089 DMX_0081 
58607.5167 +6.5840787e-04 5.847e-05 58605.6266 58609.4067 DMX_0082 
58612.4548 +9.3685140e-04 1.583e-04 58612.4048 58612.5048 DMX_0083 
58635.3617 +6.6423051e-04 3.292e-05 58633.3067 58637.4166 DMX_0084 
58643.2671 +8.7832380e-04 2.174e-04 58643.2171 58643.3171 DMX_0085 
