# Mean DMX value = +1.006081e-05 
# Uncertainty in average DM = 2.79902e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
55760.1891 +3.9510578e-04 9.688e-05 55760.1292 55760.2490 DMX_0001 
55790.1023 +8.3147603e-04 4.249e-05 55790.0440 55790.1606 DMX_0002 
55819.0172 +1.1543881e-03 6.412e-05 55818.9582 55819.0762 DMX_0003 
55849.9338 +1.4767687e-03 8.714e-05 55849.8757 55849.9919 DMX_0004 
55876.8654 +1.4636675e-03 5.294e-05 55876.8065 55876.9243 DMX_0005 
55911.7670 +1.8123469e-03 4.567e-05 55911.7090 55911.8250 DMX_0006 
55935.7025 +1.9197878e-03 4.174e-05 55935.6430 55935.7621 DMX_0007 
55997.5715 +2.6689353e-03 4.521e-05 55997.5120 55997.6310 DMX_0008 
56018.4974 +2.7833143e-03 2.208e-05 56018.4368 56018.5579 DMX_0009 
56058.3612 +3.2160791e-03 2.090e-04 56058.3112 56058.4112 DMX_0010 
56107.2228 +3.7767121e-03 2.423e-04 56107.1728 56107.2728 DMX_0011 
56137.1394 +4.2242003e-03 1.943e-04 56137.0894 56137.1894 DMX_0012 
56168.0596 +3.7260919e-03 2.724e-04 56168.0096 56168.1096 DMX_0013 
56290.7254 +3.8819661e-03 3.689e-05 56290.6654 56290.7854 DMX_0014 
56304.6859 +3.7364606e-03 1.565e-04 56304.6258 56304.7461 DMX_0015 
56326.6296 +3.7064488e-03 4.905e-05 56326.5694 56326.6897 DMX_0016 
56346.5774 +3.7342668e-03 3.835e-05 56346.5178 56346.6371 DMX_0017 
56384.4710 +3.5885832e-03 3.485e-05 56384.4125 56384.5296 DMX_0018 
56407.4161 +3.6811767e-03 2.826e-05 56407.3553 56407.4770 DMX_0019 
56426.3580 +3.7966283e-03 3.413e-05 56426.2988 56426.4172 DMX_0020 
56447.2815 +3.9960227e-03 5.867e-05 56447.2162 56447.3468 DMX_0021 
56467.2577 +3.7780691e-03 2.316e-05 56467.1907 56467.3248 DMX_0022 
56510.1193 +3.6657301e-03 2.045e-04 56510.0693 56510.1693 DMX_0023 
56549.0127 +3.6798633e-03 3.058e-05 56548.9544 56549.0709 DMX_0024 
56569.9582 +3.4375378e-03 2.454e-05 56569.8999 56570.0166 DMX_0025 
56591.8951 +3.2749631e-03 3.866e-05 56591.8370 56591.9532 DMX_0026 
56647.7460 +2.9655677e-03 3.080e-05 56647.6872 56647.8049 DMX_0027 
56668.7316 +2.7369995e-03 2.339e-05 56668.6720 56668.7912 DMX_0028 
56737.5356 +2.2040122e-03 2.153e-05 56737.4759 56737.5952 DMX_0029 
56754.4897 +2.1910692e-03 6.483e-05 56754.4287 56754.5507 DMX_0030 
56843.2559 +1.5586186e-03 1.992e-04 56843.2059 56843.3059 DMX_0031 
56868.1823 +1.2862240e-03 3.618e-05 56868.1223 56868.2424 DMX_0032 
56934.0055 +8.0593188e-04 3.881e-05 56933.9465 56934.0644 DMX_0033 
56948.9702 +7.7062585e-04 4.779e-05 56948.9105 56949.0300 DMX_0034 
56969.9020 +7.1227097e-04 2.213e-05 56969.8422 56969.9619 DMX_0035 
56991.8401 +5.0123488e-04 3.255e-05 56991.7807 56991.8995 DMX_0036 
57019.7649 +5.9792125e-04 3.894e-05 57019.7049 57019.8249 DMX_0037 
57033.7325 +7.2471125e-04 5.392e-05 57033.6731 57033.7920 DMX_0038 
57040.6984 +5.3503261e-04 3.625e-04 57040.6484 57040.7484 DMX_0039 
57106.5264 +2.1014551e-04 3.588e-05 57106.4555 57106.5972 DMX_0040 
57124.4653 +1.3686727e-04 2.414e-05 57124.4062 57124.5243 DMX_0041 
57144.4126 +2.7756862e-04 3.187e-05 57144.3535 57144.4717 DMX_0042 
57187.3031 +5.8792099e-05 2.470e-05 57187.2443 57187.3619 DMX_0043 
57208.2359 -1.7815118e-05 3.988e-05 57208.1769 57208.2948 DMX_0044 
57250.1309 -2.7112566e-04 4.478e-05 57250.0718 57250.1900 DMX_0045 
57293.0040 -6.6853916e-04 2.779e-05 57292.9450 57293.0631 DMX_0046 
57316.9503 -8.8200028e-04 2.689e-05 57316.8914 57317.0092 DMX_0047 
57334.8890 -9.8093008e-04 2.563e-05 57334.8300 57334.9481 DMX_0048 
57355.8340 -1.0627583e-03 2.944e-05 57355.7768 57355.8911 DMX_0049 
57380.7700 -1.0249944e-03 2.367e-05 57380.7102 57380.8299 DMX_0050 
57389.7479 -1.0418857e-03 3.952e-05 57389.6893 57389.8065 DMX_0051 
57417.6757 -1.0471536e-03 3.896e-05 57417.6172 57417.7343 DMX_0052 
57502.4480 -1.4247121e-03 3.777e-05 57502.3891 57502.5069 DMX_0053 
57523.3829 -1.4333125e-03 2.863e-05 57523.3240 57523.4419 DMX_0054 
57537.3579 -1.2650306e-03 4.646e-05 57537.2993 57537.4165 DMX_0055 
57564.2724 -1.1975796e-03 3.639e-05 57564.2134 57564.3314 DMX_0056 
57587.2067 -1.1872909e-03 4.251e-05 57587.1477 57587.2656 DMX_0057 
57607.1525 -1.2187969e-03 2.868e-05 57607.0934 57607.2116 DMX_0058 
57628.0938 -1.1751889e-03 2.186e-05 57628.0352 57628.1525 DMX_0059 
57649.0310 -9.5452835e-04 3.563e-04 57648.9810 57649.0810 DMX_0060 
57700.8948 -1.2921257e-03 4.538e-05 57700.8360 57700.9536 DMX_0061 
57717.8483 -1.4075886e-03 6.138e-05 57717.7896 57717.9071 DMX_0062 
57767.7121 -1.7091664e-03 2.233e-05 57767.6531 57767.7711 DMX_0063 
57788.6566 -1.6935013e-03 2.837e-05 57788.5978 57788.7153 DMX_0064 
