# Mean DMX value = -1.088490e-05 
# Uncertainty in average DM = 1.11241e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
56640.3752 -1.1675160e-04 2.344e-04 56640.3231 56640.4273 DMX_0001 
56677.0975 -7.4726245e-05 6.601e-05 56677.0401 56677.1549 DMX_0002 
56704.5325 +1.3314684e-06 5.070e-05 56702.9574 56706.1075 DMX_0003 
56728.0403 +2.2294713e-05 7.088e-05 56726.9834 56729.0972 DMX_0004 
56764.8668 -1.0277743e-04 4.586e-05 56763.8129 56765.9208 DMX_0005 
56793.3441 +1.3871197e-04 5.809e-05 56791.7968 56794.8914 DMX_0006 
56826.7171 +1.1394530e-04 5.608e-05 56823.6818 56829.7524 DMX_0007 
56850.6647 +1.3400684e-05 4.379e-05 56849.6269 56851.7025 DMX_0008 
56885.6352 +1.8697773e-04 4.365e-05 56885.5777 56885.6927 DMX_0009 
56893.5277 +5.7298705e-05 3.844e-05 56893.4721 56893.5833 DMX_0010 
56921.0292 +4.8639812e-05 4.298e-05 56920.4618 56921.5967 DMX_0011 
56943.9102 +8.9822844e-05 6.235e-05 56943.3681 56944.4523 DMX_0012 
56978.7840 -4.6296074e-05 6.062e-05 56978.2090 56979.3590 DMX_0013 
57012.7578 +2.2569194e-05 8.198e-05 57012.1770 57013.3386 DMX_0014 
57036.8248 -1.7407738e-05 4.404e-05 57035.1746 57038.4750 DMX_0015 
57071.5764 +1.9168645e-05 5.241e-05 57071.0447 57072.1081 DMX_0016 
57104.0271 +3.2113581e-04 1.405e-04 57103.9684 57104.0857 DMX_0017 
57131.4577 +2.3335686e-04 3.825e-05 57130.8990 57132.0163 DMX_0018 
57161.3141 +1.4624573e-04 6.059e-05 57160.7500 57161.8782 DMX_0019 
57194.2469 +1.8604070e-04 4.533e-05 57193.7288 57194.7650 DMX_0020 
57222.6549 +9.6349525e-05 1.290e-04 57222.5966 57222.7132 DMX_0021 
57248.7943 +3.7656117e-04 1.647e-04 57248.7348 57248.8537 DMX_0022 
57272.3893 +1.8484950e-04 8.636e-05 57272.3300 57272.4485 DMX_0023 
57300.5464 +1.7705912e-04 1.380e-04 57300.4872 57300.6057 DMX_0024 
57335.0537 +1.4217191e-04 5.859e-05 57334.4989 57335.6084 DMX_0025 
57365.0558 +9.5822859e-05 3.571e-05 57364.5476 57365.5640 DMX_0026 
57394.8433 +1.5278487e-05 1.202e-04 57394.2531 57395.4334 DMX_0027 
57431.9569 +1.7001875e-04 5.365e-05 57431.3803 57432.5336 DMX_0028 
57457.9977 +3.5970245e-06 4.975e-05 57457.8271 57458.1682 DMX_0029 
57489.5358 +1.8543967e-05 4.443e-05 57488.7356 57490.3359 DMX_0030 
57522.5563 +1.9165673e-04 4.659e-05 57521.9979 57523.1146 DMX_0031 
57551.4283 +3.5712211e-05 4.656e-05 57550.8538 57552.0028 DMX_0032 
