# Mean DMX value = +2.724857e-04 
# Uncertainty in average DM = 2.12020e-03 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
53218.0806 +7.9906582e-03 3.009e-04 53216.9491 53219.2121 DMX_0001 
53292.4460 +8.1388355e-03 2.145e-04 53291.7894 53293.1026 DMX_0002 
53448.2994 +9.4445872e-03 1.878e-04 53446.1747 53450.4241 DMX_0003 
53535.5512 +9.0026070e-03 2.417e-04 53534.8949 53536.2075 DMX_0004 
53737.4732 +7.8528160e-03 1.998e-04 53736.3171 53738.6294 DMX_0005 
53770.3455 +7.7961952e-03 2.084e-04 53769.2497 53771.4413 DMX_0006 
53799.3222 +7.7434672e-03 1.784e-04 53798.1722 53800.4722 DMX_0007 
53838.7146 +7.6323740e-03 1.709e-04 53838.0679 53839.3612 DMX_0008 
53858.6611 +7.4356136e-03 1.765e-04 53858.0164 53859.3057 DMX_0009 
53889.5754 +7.5199205e-03 1.778e-04 53888.9296 53890.2211 DMX_0010 
53918.4953 +7.1386786e-03 1.934e-04 53917.8460 53919.1446 DMX_0011 
53980.8246 +6.3922310e-03 2.180e-04 53979.6770 53981.9721 DMX_0012 
54011.7399 +5.9642815e-03 3.191e-04 54009.5949 54013.8849 DMX_0013 
54036.1550 +5.7647104e-03 3.389e-04 54035.5241 54036.7859 DMX_0014 
54100.9951 +5.2896877e-03 3.448e-04 54100.3464 54101.6438 DMX_0015 
54374.2498 +6.2823300e-03 3.742e-04 54373.5994 54374.9002 DMX_0016 
54401.1772 +5.2304461e-03 3.595e-04 54400.5294 54401.8251 DMX_0017 
54463.9946 +5.2305650e-03 3.510e-04 54462.3488 54465.6403 DMX_0018 
54527.8146 +4.3407295e-03 3.184e-04 54526.1673 54529.4619 DMX_0019 
54551.7452 +3.5211522e-03 3.609e-04 54551.0954 54552.3950 DMX_0020 
54578.6751 +3.5065351e-03 3.431e-04 54576.0257 54581.3246 DMX_0021 
54641.5074 +4.1816996e-03 4.526e-04 54640.8638 54642.1509 DMX_0022 
54673.4150 +4.6979341e-03 3.454e-04 54672.7663 54674.0636 DMX_0023 
54709.3167 +4.7278950e-03 3.597e-04 54707.6708 54710.9626 DMX_0024 
54767.1583 +4.8686363e-03 3.910e-04 54765.5123 54768.8042 DMX_0025 
54852.9238 +3.8842892e-03 3.758e-04 54850.2807 54855.5669 DMX_0026 
54883.8396 +4.4408781e-03 3.506e-04 54882.1937 54885.4855 DMX_0027 
54914.7544 +3.6014142e-03 3.554e-04 54913.1086 54916.4002 DMX_0028 
54945.1220 +3.5889079e-03 3.275e-04 54942.0292 54948.2147 DMX_0029 
54975.5878 +4.5018764e-03 3.530e-04 54972.9447 54978.2309 DMX_0030 
55004.5086 +4.9013437e-03 3.543e-04 55003.8600 55005.1573 DMX_0031 
55030.4376 +5.7409368e-03 3.623e-04 55029.7889 55031.0863 DMX_0032 
55069.3312 +6.9149546e-03 3.712e-04 55065.6909 55072.9715 DMX_0033 
55097.7467 +5.6347946e-03 3.880e-04 55094.6045 55100.8889 DMX_0034 
55120.6840 +4.9222573e-03 4.073e-04 55118.5394 55122.8286 DMX_0035 
55215.4261 +2.7474638e-03 3.693e-04 55214.2802 55216.5719 DMX_0036 
55244.3454 +2.8833302e-03 3.066e-04 55243.1984 55245.4924 DMX_0037 
55276.7566 +3.1986398e-03 2.545e-04 55275.2108 55278.3025 DMX_0038 
55306.1759 +3.4622297e-03 2.551e-04 55305.1294 55307.2223 DMX_0039 
55338.5913 +3.9116841e-03 3.196e-04 55337.0421 55340.1406 DMX_0040 
55363.0419 +4.5596451e-03 2.560e-04 55360.9769 55365.1070 DMX_0041 
55392.9888 +5.6999548e-03 2.555e-04 55389.9521 55396.0255 DMX_0042 
55430.3812 +5.5931092e-03 2.622e-04 55429.8320 55430.9304 DMX_0043 
55462.7928 +4.9829511e-03 2.544e-04 55461.7458 55463.8399 DMX_0044 
55493.1643 +4.8116559e-03 2.612e-04 55492.6159 55493.7127 DMX_0045 
55520.5894 +3.5627187e-03 5.263e-04 55520.5394 55520.6394 DMX_0046 
55521.5867 +4.5746125e-03 2.593e-04 55521.5367 55521.6367 DMX_0047 
55542.5734 +3.7098206e-03 2.610e-04 55542.5234 55542.6234 DMX_0048 
55543.5721 +3.0162806e-03 5.293e-04 55543.5221 55543.6221 DMX_0049 
55578.9741 +2.7532162e-03 2.698e-04 55578.4260 55579.5223 DMX_0050 
55616.8259 +2.9009225e-03 2.533e-04 55616.2772 55617.3745 DMX_0051 
55640.3068 +3.0015623e-03 2.502e-04 55639.2593 55641.3542 DMX_0052 
55672.2188 +3.3487101e-03 2.535e-04 55670.1746 55674.2630 DMX_0053 
55702.1372 +3.9103779e-03 2.806e-04 55700.0927 55704.1818 DMX_0054 
55732.0546 +4.2753420e-03 2.814e-04 55732.0046 55732.1046 DMX_0055 
55765.9174 +4.3793779e-03 2.735e-04 55765.8674 55765.9674 DMX_0056 
55773.8961 +3.9168872e-03 5.699e-04 55773.8461 55773.9461 DMX_0057 
55800.3234 +3.7046003e-03 2.693e-04 55799.7749 55800.8720 DMX_0058 
55827.7555 +3.4421939e-03 2.676e-04 55826.7083 55828.8026 DMX_0059 
55864.1531 +2.7055151e-03 2.782e-04 55863.6065 55864.6997 DMX_0060 
55892.5774 +2.1810646e-03 5.638e-04 55892.5274 55892.6274 DMX_0061 
55893.5753 +2.6604177e-03 2.657e-04 55893.5253 55893.6253 DMX_0062 
55919.0053 +1.6084461e-03 2.677e-04 55918.4566 55919.5540 DMX_0063 
55948.9235 +9.8044985e-04 2.736e-04 55948.3750 55949.4720 DMX_0064 
55976.4646 +1.0936074e-03 2.710e-04 55976.4146 55976.5146 DMX_0065 
56003.3836 +7.9643355e-04 2.765e-04 56003.3336 56003.4336 DMX_0066 
56034.7923 +1.1247517e-03 2.910e-04 56034.2368 56035.3477 DMX_0067 
56068.2418 +1.9058468e-03 2.638e-04 56068.1918 56068.2918 DMX_0068 
56094.6406 +2.0352159e-03 2.781e-04 56094.0879 56095.1933 DMX_0069 
56130.0482 +2.2047280e-03 2.589e-04 56129.9982 56130.0982 DMX_0070 
56138.0436 +1.7890246e-03 4.958e-04 56137.9936 56138.0936 DMX_0071 
56151.4425 +1.9938935e-03 2.649e-04 56150.8920 56151.9931 DMX_0072 
56174.8953 +2.4049944e-03 2.569e-04 56174.8453 56174.9453 DMX_0073 
56194.3357 +2.5378944e-03 2.675e-04 56193.7800 56194.8913 DMX_0074 
56214.7865 +2.2529776e-03 5.240e-04 56214.7365 56214.8365 DMX_0075 
56235.7141 +1.8845473e-03 5.173e-04 56235.6641 56235.7641 DMX_0076 
56250.1962 +2.1560796e-03 2.622e-04 56249.6516 56250.7409 DMX_0077 
56270.6368 +2.0596539e-03 2.552e-04 56270.5868 56270.6868 DMX_0078 
56289.5204 +9.5558210e-04 2.548e-04 56288.4948 56290.5459 DMX_0079 
56310.9547 +9.6401186e-05 2.461e-04 56310.3419 56311.5675 DMX_0080 
56333.0131 -3.5162249e-04 2.461e-04 56332.4124 56333.6139 DMX_0081 
56354.3769 -7.2763144e-04 2.484e-04 56354.3269 56354.4269 DMX_0082 
56367.8439 -7.3074052e-04 2.472e-04 56367.2916 56368.3962 DMX_0083 
56389.2828 -1.0680539e-03 2.399e-04 56387.2758 56391.2897 DMX_0084 
56408.7506 -9.1760993e-04 2.384e-04 56407.1327 56410.3684 DMX_0085 
56431.7363 -1.0328675e-03 2.400e-04 56431.1561 56432.3164 DMX_0086 
56450.6349 -1.3239004e-03 2.441e-04 56450.0131 56451.2567 DMX_0087 
56472.0144 -1.7729063e-03 4.468e-04 56471.9644 56472.0644 DMX_0088 
56492.5986 -1.8861834e-03 2.404e-04 56492.0679 56493.1293 DMX_0089 
56522.4681 -1.5556912e-03 1.834e-04 56521.8881 56523.0480 DMX_0090 
56548.9414 -1.8164720e-03 1.725e-04 56546.9666 56550.9161 DMX_0091 
56554.8039 -1.6786045e-03 2.537e-04 56554.7233 56554.8844 DMX_0092 
56585.2488 -1.8200903e-03 2.362e-04 56584.6793 56585.8183 DMX_0093 
