# Mean DMX value = +1.385467e-05 
# Uncertainty in average DM = 7.52287e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
58525.6727 -2.7322727e-04 1.838e-04 58525.6152 58525.7301 DMX_0051 
58545.6055 -4.5083005e-04 2.050e-04 58545.5479 58545.6631 DMX_0052 
58566.5432 -1.8070884e-04 2.045e-04 58566.4855 58566.6009 DMX_0053 
58587.4951 -5.9363669e-04 3.098e-04 58587.4451 58587.5451 DMX_0054 
58610.4307 -8.9803628e-04 3.018e-04 58610.3807 58610.4807 DMX_0055 
58629.3693 -2.6959033e-04 1.854e-04 58629.3121 58629.4264 DMX_0056 
58651.3111 -6.9027181e-04 1.797e-04 58651.2535 58651.3688 DMX_0057 
58671.2569 -6.2881540e-04 1.859e-04 58671.1991 58671.3147 DMX_0058 
58692.2049 -3.2235878e-04 1.803e-04 58692.1475 58692.2623 DMX_0059 
58714.1391 -6.3617686e-04 1.946e-04 58714.0810 58714.1971 DMX_0060 
58735.0818 -6.3115048e-04 1.924e-04 58735.0240 58735.1396 DMX_0061 
58756.0396 -7.0697313e-04 1.843e-04 58755.9815 58756.0978 DMX_0062 
58776.9744 -1.6581097e-03 3.632e-04 58776.9244 58777.0244 DMX_0063 
58817.8554 -1.0277339e-03 1.912e-04 58817.7975 58817.9134 DMX_0064 
58839.8258 -8.7452836e-04 1.899e-04 58839.7684 58839.8832 DMX_0065 
58908.6334 +6.4487045e-04 9.401e-04 58908.5834 58908.6834 DMX_0066 
58950.5087 -9.4402826e-04 1.928e-04 58950.4512 58950.5662 DMX_0067 
58973.4320 -1.2220345e-03 1.903e-04 58973.3740 58973.4899 DMX_0068 
59040.2614 -1.3118062e-03 1.836e-04 59040.2036 59040.3193 DMX_0069 
59056.2027 -1.2041750e-03 1.875e-04 59056.1448 59056.2606 DMX_0070 
