# Mean DMX value = -2.429810e-05 
# Uncertainty in average DM = 9.40634e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
57390.6108 +6.5891012e-04 9.041e-04 57390.5523 57390.6692 DMX_0001 
57418.5354 -3.8433278e-04 1.010e-03 57418.4761 57418.5947 DMX_0002 
57503.2997 -5.7908469e-04 8.982e-04 57503.2404 57503.3590 DMX_0003 
57522.2479 -5.1438957e-04 6.751e-04 57522.1886 57522.3072 DMX_0004 
57538.2145 +3.0957464e-04 7.806e-04 57538.1550 57538.2739 DMX_0005 
57565.1383 +4.1960569e-04 8.480e-04 57565.0789 57565.1976 DMX_0006 
57588.0839 -4.2292491e-04 8.773e-04 57588.0245 57588.1433 DMX_0007 
57608.0226 -8.4879942e-04 7.335e-04 57607.9632 57608.0820 DMX_0008 
57626.9952 -1.0049795e-03 8.581e-04 57626.9359 57627.0546 DMX_0009 
57649.9078 -1.5085010e-03 7.331e-04 57649.8483 57649.9674 DMX_0010 
57667.8564 -7.7219061e-04 8.220e-04 57667.7970 57667.9158 DMX_0011 
57668.8965 -1.9578428e-03 7.064e-04 57668.8371 57668.9559 DMX_0012 
57705.7761 -6.4435851e-04 8.357e-04 57705.7167 57705.8355 DMX_0013 
57746.6366 -5.4987401e-04 8.487e-04 57746.5772 57746.6959 DMX_0014 
57768.5766 -1.5342906e-03 6.856e-04 57768.5173 57768.6360 DMX_0015 
57810.4607 -1.2529365e-03 1.118e-03 57810.3998 57810.5216 DMX_0016 
57834.4036 -1.4116342e-03 7.235e-04 57834.3443 57834.4630 DMX_0017 
57850.3678 -1.3034880e-03 7.461e-04 57850.3085 57850.4272 DMX_0018 
57894.2341 -1.8494760e-03 8.246e-04 57894.1747 57894.2935 DMX_0019 
57915.1962 -5.8500814e-04 6.460e-04 57915.1368 57915.2556 DMX_0020 
57937.1356 -6.1852665e-05 9.742e-04 57937.0856 57937.1856 DMX_0021 
57958.0757 -1.5119469e-03 8.702e-04 57958.0164 57958.1351 DMX_0022 
57978.0290 -6.2285157e-04 8.689e-04 57977.9697 57978.0884 DMX_0023 
58454.6983 -1.6100975e-03 8.951e-04 58454.6389 58454.7577 DMX_0024 
58475.6404 -1.0936118e-03 8.980e-04 58475.5811 58475.6997 DMX_0025 
58514.5299 -3.3364464e-04 8.738e-04 58514.4724 58514.5874 DMX_0026 
58538.4744 -7.7742370e-04 8.488e-04 58538.4159 58538.5328 DMX_0027 
58544.5183 -4.8653025e-04 8.454e-04 58544.4683 58544.5683 DMX_0028 
58558.4161 +1.3936480e-03 8.220e-04 58558.3514 58558.4809 DMX_0029 
58578.3620 +2.6445001e-04 7.980e-04 58578.3022 58578.4219 DMX_0030 
58601.3614 -9.9279438e-04 1.812e-03 58601.3114 58601.4114 DMX_0031 
58622.2449 -1.0127758e-03 8.478e-04 58622.1851 58622.3047 DMX_0032 
58642.1826 -5.0387840e-04 9.212e-04 58642.1228 58642.2423 DMX_0033 
58683.0711 +5.4261356e-04 8.483e-04 58683.0127 58683.1296 DMX_0034 
58729.9551 +4.3185618e-04 1.022e-03 58729.9051 58730.0051 DMX_0035 
58747.8940 +5.0751038e-04 9.139e-04 58747.8356 58747.9524 DMX_0036 
58765.8524 +3.1673008e-03 9.308e-04 58765.8024 58765.9024 DMX_0037 
58790.7822 +1.0406881e-03 8.940e-04 58790.7238 58790.8406 DMX_0038 
58810.7653 +2.2935550e-03 8.287e-04 58810.7080 58810.8225 DMX_0039 
58831.6697 +7.8697087e-03 9.789e-04 58831.6197 58831.7197 DMX_0040 
58880.5321 +1.1200568e-03 1.083e-03 58880.4708 58880.5934 DMX_0041 
58901.5248 +3.7163425e-04 8.868e-04 58901.4629 58901.5866 DMX_0042 
58922.4502 +6.9391002e-04 1.280e-03 58922.3874 58922.5130 DMX_0043 
58943.3882 +2.1324452e-03 9.343e-04 58943.3295 58943.4469 DMX_0044 
58964.3330 +1.2196568e-03 9.015e-04 58964.2742 58964.3919 DMX_0045 
58986.3250 -1.7055135e-03 9.940e-04 58986.2750 58986.3750 DMX_0046 
59007.2332 +1.1304541e-03 1.013e-03 59007.1832 59007.2832 DMX_0047 
59030.1734 +2.3273735e-03 1.025e-03 59030.1150 59030.2318 DMX_0048 
59051.0911 -5.7919559e-05 1.060e-03 59051.0328 59051.1493 DMX_0049 
