# Mean DMX value = -2.694534e-04 
# Uncertainty in average DM = 1.65361e-03 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
57755.0624 -1.3660766e-03 3.175e-04 57755.0035 57755.1214 DMX_0001 
57774.0252 -9.9594933e-04 3.210e-04 57773.9662 57774.0841 DMX_0002 
57797.0012 -6.9443297e-04 3.601e-04 57796.9512 57797.0512 DMX_0003 
57816.9169 +2.2709980e-04 4.296e-04 57816.8587 57816.9752 DMX_0004 
57837.8361 -6.4514395e-04 3.075e-04 57837.7775 57837.8948 DMX_0005 
57886.6879 -1.3408276e-04 3.943e-04 57886.6292 57886.7466 DMX_0006 
57901.6701 -6.2074542e-05 3.762e-04 57901.6114 57901.7288 DMX_0007 
57921.6169 -1.7133671e-04 3.230e-04 57921.5583 57921.6755 DMX_0008 
57937.5634 -3.3276279e-04 4.428e-04 57937.5134 57937.6134 DMX_0009 
57957.5226 -2.1773223e-04 3.069e-04 57957.4638 57957.5813 DMX_0010 
57977.4594 -4.4668452e-04 3.098e-04 57977.4007 57977.5180 DMX_0011 
58464.1263 -2.2708652e-04 3.503e-04 58464.0676 58464.1850 DMX_0012 
58504.0156 +7.0317721e-06 2.850e-04 58503.9656 58504.0656 DMX_0013 
58524.9656 -2.4217542e-04 2.255e-04 58524.9078 58525.0234 DMX_0014 
58545.9041 -9.9957902e-04 4.073e-04 58545.8402 58545.9681 DMX_0015 
58566.8684 -6.9027434e-04 3.708e-04 58566.8098 58566.9270 DMX_0016 
58587.7976 -3.7504134e-04 2.783e-04 58587.7389 58587.8562 DMX_0017 
58607.7207 +5.2498425e-04 4.011e-04 58607.6620 58607.7795 DMX_0018 
58630.6776 -3.4666144e-05 3.256e-04 58630.6189 58630.7363 DMX_0019 
58650.6285 -5.7065303e-05 3.317e-04 58650.5697 58650.6873 DMX_0020 
58671.5780 +3.2550267e-04 3.047e-04 58671.5193 58671.6367 DMX_0021 
58690.5054 +8.2190737e-04 4.516e-04 58690.4468 58690.5640 DMX_0022 
58713.4490 +3.9742480e-04 2.825e-04 58713.3902 58713.5078 DMX_0023 
58734.3818 +3.7353098e-04 2.955e-04 58734.3231 58734.4406 DMX_0024 
58755.3370 +3.8100011e-04 2.947e-04 58755.2781 58755.3959 DMX_0025 
58778.2823 +4.3318870e-04 3.115e-04 58778.2233 58778.3412 DMX_0026 
58792.2343 +4.7569757e-04 3.142e-04 58792.1843 58792.2843 DMX_0027 
58818.1634 +1.2470697e-04 3.371e-04 58818.1045 58818.2224 DMX_0028 
58837.1066 +6.8106049e-04 3.318e-04 58837.0490 58837.1642 DMX_0029 
58883.9656 -5.6316743e-04 1.028e-03 58883.9075 58884.0237 DMX_0030 
58900.9356 -1.1054619e-03 6.993e-04 58900.8856 58900.9856 DMX_0031 
58921.8529 +2.9225437e-04 6.373e-04 58921.8029 58921.9029 DMX_0032 
58943.8041 +3.6840320e-04 3.456e-04 58943.7541 58943.8541 DMX_0033 
58964.7612 +2.5216879e-04 3.242e-04 58964.7024 58964.8200 DMX_0034 
58986.6926 +5.9268355e-04 3.056e-04 58986.6426 58986.7426 DMX_0035 
59007.6486 +6.7741237e-04 3.091e-04 59007.5901 59007.7070 DMX_0036 
59026.6068 +5.2992089e-04 3.070e-04 59026.5457 59026.6679 DMX_0037 
59041.5533 +9.5046248e-04 3.851e-04 59041.4945 59041.6120 DMX_0038 
59056.5060 +9.2435273e-04 3.310e-04 59056.4472 59056.5647 DMX_0039 
