# Mean DMX value = -1.056997e-04 
# Uncertainty in average DM = 8.08265e-05 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
53355.9109 +4.8515271e-03 2.672e-05 53355.8380 53355.9838 DMX_0001 
53356.9076 +4.8326061e-03 1.880e-05 53356.8346 53356.9805 DMX_0002 
53357.8939 +4.8499857e-03 1.884e-05 53357.8205 53357.9674 DMX_0003 
53359.8985 +4.8627555e-03 1.788e-05 53359.8271 53359.9698 DMX_0004 
53360.8948 +4.8697314e-03 2.078e-05 53360.8309 53360.9587 DMX_0005 
53361.8867 +4.8467560e-03 1.964e-05 53361.8158 53361.9576 DMX_0006 
53383.8626 +4.7541999e-03 1.720e-05 53383.8000 53383.9252 DMX_0007 
53384.8524 +4.7855005e-03 1.779e-05 53384.7883 53384.9165 DMX_0008 
53385.8534 +4.7848091e-03 1.821e-05 53385.7873 53385.9195 DMX_0009 
53386.8535 +4.8387117e-03 1.756e-05 53386.7861 53386.9209 DMX_0010 
53387.8482 +4.8536826e-03 1.847e-05 53387.7835 53387.9128 DMX_0011 
53420.7260 +4.5475517e-03 1.704e-05 53420.6461 53420.8058 DMX_0012 
53448.6617 +4.5822480e-03 1.809e-05 53448.5858 53448.7375 DMX_0013 
53477.5691 +4.3725387e-03 1.927e-05 53477.4840 53477.6541 DMX_0014 
53603.2250 +3.9229339e-03 1.935e-05 53603.1449 53603.3051 DMX_0015 
53629.1506 +3.8608131e-03 1.881e-05 53629.0737 53629.2276 DMX_0016 
53660.0699 +3.7370818e-03 1.736e-05 53659.9917 53660.1482 DMX_0017 
53686.9890 +3.6975817e-03 1.622e-05 53686.9091 53687.0690 DMX_0018 
53715.9240 +3.6759970e-03 1.545e-05 53715.8428 53716.0051 DMX_0019 
53750.8336 +3.6970980e-03 1.548e-05 53750.7440 53750.9232 DMX_0020 
53851.5456 +3.7587415e-03 1.703e-05 53851.4657 53851.6255 DMX_0021 
53891.4248 +3.6716184e-03 1.736e-05 53891.3545 53891.4951 DMX_0022 
53926.3488 +3.6975774e-03 1.772e-05 53926.2618 53926.4357 DMX_0023 
53968.2304 +3.7484497e-03 1.865e-05 53968.1444 53968.3165 DMX_0024 
54009.1108 +3.7274591e-03 1.590e-05 54009.0400 54009.1817 DMX_0025 
54044.0227 +3.7882311e-03 1.499e-05 54043.9359 54044.1095 DMX_0026 
54092.8881 +3.7774705e-03 1.410e-05 54092.8194 54092.9568 DMX_0027 
54135.7756 +3.7916702e-03 1.620e-05 54135.6932 54135.8581 DMX_0028 
54519.7155 +2.9655724e-03 1.476e-05 54519.6336 54519.7975 DMX_0029 
54569.5845 +2.7777896e-03 1.436e-05 54569.5075 54569.6615 DMX_0030 
54629.4287 +2.5894375e-03 1.567e-05 54629.3483 54629.5092 DMX_0031 
54678.2961 +2.6126897e-03 1.471e-05 54678.2216 54678.3706 DMX_0032 
54862.7801 +2.4113494e-03 1.297e-05 54862.7022 54862.8580 DMX_0033 
54925.5905 +2.2710440e-03 1.296e-05 54925.5218 54925.6591 DMX_0034 
54981.4461 +2.0971932e-03 1.556e-05 54981.3722 54981.5200 DMX_0035 
54999.4107 +2.0666509e-03 1.605e-05 54999.3473 54999.4740 DMX_0036 
55029.3285 +1.9079130e-03 1.371e-05 55029.2696 55029.3874 DMX_0037 
55071.2131 +1.8179048e-03 1.350e-05 55071.1538 55071.2724 DMX_0038 
55107.1200 +1.7624699e-03 1.436e-05 55107.0557 55107.1844 DMX_0039 
55136.0504 +1.7442983e-03 1.240e-05 55135.9939 55136.1070 DMX_0040 
55165.9565 +1.7140563e-03 1.384e-05 55165.8963 55166.0167 DMX_0041 
55205.8538 +1.6066918e-03 1.392e-05 55205.7905 55205.9171 DMX_0042 
55391.3437 +1.2352179e-03 1.357e-05 55391.2846 55391.4027 DMX_0043 
55423.2653 +1.1607166e-03 1.332e-05 55423.1935 55423.3371 DMX_0044 
