# Mean DMX value = +1.345377e-04 
# Uncertainty in average DM = 2.49857e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
56458.3835 -6.7968896e-04 4.960e-04 56458.3335 56458.4335 DMX_0001 
56479.3263 -5.7338539e-04 3.011e-04 56479.2736 56479.3790 DMX_0002 
56498.2772 -3.7280199e-04 1.567e-04 56498.2241 56498.3303 DMX_0003 
56519.2102 -1.3932554e-03 3.954e-04 56519.1602 56519.2602 DMX_0004 
56538.1662 -1.5754391e-03 3.018e-04 56538.1045 56538.2279 DMX_0005 
56599.0054 -1.3726624e-03 1.869e-04 56598.9434 56599.0673 DMX_0006 
56619.9496 -1.5294904e-03 9.096e-04 56619.8962 56620.0029 DMX_0007 
56640.8764 +8.7209302e-04 1.184e-03 56640.8231 56640.9296 DMX_0008 
56662.8369 -1.0859790e-03 2.281e-04 56662.7714 56662.9024 DMX_0009 
56738.6191 -1.0760016e-03 8.541e-04 56738.5654 56738.6727 DMX_0010 
56853.3043 -7.9618829e-04 2.189e-04 56853.2414 56853.3673 DMX_0011 
56935.0772 -1.3078422e-03 2.150e-04 56935.0143 56935.1401 DMX_0012 
56977.9512 -1.4815299e-03 3.026e-04 56977.8885 56978.0140 DMX_0013 
56998.9027 -1.6154967e-03 2.277e-04 56998.8399 56998.9655 DMX_0014 
57018.8467 -1.1264424e-03 3.718e-04 57018.7838 57018.9095 DMX_0015 
57032.8085 -1.8462437e-03 2.767e-04 57032.7447 57032.8722 DMX_0016 
57053.7480 -1.1304337e-03 2.483e-04 57053.6944 57053.8016 DMX_0017 
57069.7240 -4.0497926e-04 1.337e-04 57069.6617 57069.7863 DMX_0018 
57096.6468 +5.5936048e-05 2.467e-04 57096.5844 57096.7092 DMX_0019 
57116.5975 -7.7836378e-04 2.494e-04 57116.5358 57116.6592 DMX_0020 
57137.5259 -1.1604783e-03 1.959e-04 57137.4634 57137.5884 DMX_0021 
57186.3909 -4.7429153e-04 2.712e-04 57186.3291 57186.4527 DMX_0022 
57200.3605 -1.5818428e-03 2.088e-04 57200.2987 57200.4223 DMX_0023 
57223.2966 +1.6662507e-04 8.040e-04 57223.2433 57223.3498 DMX_0024 
57240.2430 -7.9135760e-04 1.748e-04 57240.1812 57240.3048 DMX_0025 
57264.1772 -2.7993447e-04 1.288e-04 57264.1157 57264.2388 DMX_0026 
57306.0702 -1.2798934e-03 1.493e-04 57306.0082 57306.1321 DMX_0027 
57327.0002 -6.1095854e-04 3.487e-04 57326.9385 57327.0619 DMX_0028 
57347.9454 -4.5085736e-04 3.486e-04 57347.8837 57348.0071 DMX_0029 
