# Mean DMX value = +1.398901e-04 
# Uncertainty in average DM = 1.58426e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
57873.4834 -3.9226937e-04 3.646e-04 57873.4299 57873.5368 DMX_0073 
57885.4455 -3.1810409e-04 3.072e-04 57885.3868 57885.5041 DMX_0074 
57907.3906 -8.3816166e-04 3.323e-04 57907.3372 57907.4440 DMX_0075 
57927.3384 -6.2012694e-04 3.698e-04 57927.2850 57927.3918 DMX_0076 
57949.2736 +1.8320437e-04 6.968e-04 57949.2117 57949.3355 DMX_0077 
57970.2186 -3.6210239e-04 7.304e-04 57970.1651 57970.2720 DMX_0078 
58463.8741 -9.3903613e-06 5.259e-04 58463.8121 58463.9360 DMX_0079 
58508.7515 +5.9795785e-04 8.768e-04 58508.6912 58508.8118 DMX_0080 
58528.7106 +8.3097502e-04 4.959e-04 58528.6571 58528.7640 DMX_0081 
58544.6746 +1.1017246e-03 7.722e-04 58544.6127 58544.7365 DMX_0082 
58565.6120 +8.2146340e-04 8.929e-04 58565.5501 58565.6740 DMX_0083 
58586.5340 +9.4664820e-04 4.550e-04 58586.4812 58586.5869 DMX_0084 
58608.4974 +2.4385392e-05 5.071e-04 58608.4445 58608.5503 DMX_0085 
58628.4192 -3.0315646e-04 8.950e-04 58628.3662 58628.4721 DMX_0086 
58650.3698 +6.9443590e-04 5.176e-04 58650.3077 58650.4318 DMX_0087 
58661.3557 +1.9079741e-04 5.827e-04 58661.3022 58661.4091 DMX_0088 
58691.2850 +8.0217193e-04 3.935e-04 58691.2315 58691.3384 DMX_0089 
58713.2026 +1.0647219e-03 6.955e-04 58713.1407 58713.2644 DMX_0090 
58739.1204 +1.4992004e-03 4.597e-04 58739.0584 58739.1823 DMX_0091 
58755.0911 +5.2128542e-04 4.064e-04 58755.0377 58755.1446 DMX_0092 
58778.0225 +3.5564701e-04 3.418e-04 58777.9691 58778.0760 DMX_0093 
58795.9857 +2.7337686e-04 2.879e-04 58795.9262 58796.0453 DMX_0094 
58818.9065 +1.2319556e-03 3.927e-04 58818.8445 58818.9685 DMX_0095 
58838.8558 -1.6817021e-03 7.845e-04 58838.8024 58838.9093 DMX_0096 
58957.5623 +2.1854271e-03 2.761e-03 58957.5123 58957.6123 DMX_0097 
58978.4649 +1.6244352e-03 4.485e-04 58978.4025 58978.5274 DMX_0098 
59021.3563 +1.8437241e-03 2.999e-03 59021.2971 59021.4155 DMX_0099 
59026.3700 +7.0301205e-04 4.509e-04 59026.3160 59026.4239 DMX_0100 
59043.3064 +2.1905738e-03 7.040e-04 59043.2428 59043.3700 DMX_0101 
59065.2638 -8.6675885e-04 8.435e-04 59065.2042 59065.3234 DMX_0102 
