# Mean DMX value = +2.067768e-05 
# Uncertainty in average DM = 5.94284e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
57681.8275 +1.3659376e-04 6.896e-04 57681.7775 57681.8775 DMX_0001 
57712.2291 -4.9757551e-04 4.782e-04 57711.6634 57712.7948 DMX_0002 
57745.1419 +9.2233778e-05 2.144e-04 57744.5978 57745.6861 DMX_0003 
57893.8255 -1.7033240e-04 1.612e-04 57893.2699 57894.3811 DMX_0004 
57921.7563 -2.8579492e-05 2.214e-04 57921.2053 57922.3073 DMX_0005 
57948.6875 -2.0419279e-04 1.763e-04 57948.1325 57949.2425 DMX_0006 
57978.1115 -2.1452794e-04 1.829e-04 57977.0503 57979.1727 DMX_0007 
58015.8782 -2.3377598e-04 3.944e-04 58015.8282 58015.9282 DMX_0008 
58060.3352 +4.0322466e-04 1.629e-04 58059.7275 58060.9428 DMX_0009 
58095.6722 +1.2345050e-04 1.144e-04 58094.5705 58096.7739 DMX_0010 
58134.1783 -2.3277524e-04 1.686e-04 58133.6292 58134.7274 DMX_0011 
58141.9808 -3.9223885e-04 2.564e-04 58141.4465 58142.5150 DMX_0012 
58161.1198 -4.5495104e-04 2.999e-04 58160.5697 58161.6699 DMX_0013 
58188.0476 -3.0412592e-04 2.793e-04 58187.4964 58188.5987 DMX_0014 
58216.9691 +1.3424901e-04 1.423e-04 58216.4127 58217.5255 DMX_0015 
58243.3698 +4.8298237e-04 1.835e-04 58243.3146 58243.4250 DMX_0016 
58270.6415 +3.8982720e-04 2.119e-04 58270.1122 58271.1707 DMX_0017 
58301.2359 -1.5220060e-03 7.136e-04 58301.1859 58301.2859 DMX_0018 
58335.5994 +2.4866804e-04 1.467e-04 58335.0471 58336.1517 DMX_0019 
58365.0569 +8.0937519e-04 8.758e-04 58365.0069 58365.1069 DMX_0020 
58397.4532 -1.9105624e-04 2.174e-04 58396.9035 58398.0030 DMX_0021 
58425.3767 +4.7760524e-04 2.545e-04 58424.8350 58425.9184 DMX_0022 
58461.2765 +7.0941966e-04 2.869e-04 58460.7273 58461.8257 DMX_0023 
58490.2181 -1.2024216e-04 2.516e-04 58489.6917 58490.7445 DMX_0024 
58516.5970 +3.9784373e-04 2.842e-04 58516.5470 58516.6470 DMX_0025 
58548.0571 -2.0154276e-04 1.912e-04 58547.5246 58548.5897 DMX_0026 
58608.8715 +3.7401628e-04 2.800e-04 58608.3179 58609.4251 DMX_0027 
58635.8189 +2.7861623e-05 3.093e-04 58635.2868 58636.3510 DMX_0028 
58671.7011 -1.5097215e-04 1.771e-04 58671.1507 58672.2514 DMX_0029 
58699.6193 +6.5412284e-04 3.133e-04 58699.0715 58700.1670 DMX_0030 
58729.5359 +4.4191299e-04 1.936e-04 58728.9874 58730.0843 DMX_0031 
58759.4618 +2.9185793e-04 2.513e-04 58758.9108 58760.0127 DMX_0032 
58786.8826 +4.1430659e-04 1.060e-03 58786.8326 58786.9326 DMX_0033 
58827.2858 +4.0285293e-04 2.339e-04 58826.7362 58827.8355 DMX_0034 
58849.2223 -1.2476622e-04 2.174e-04 58848.6716 58849.7730 DMX_0035 
58882.6606 +4.2278741e-04 2.707e-04 58882.6106 58882.7106 DMX_0036 
58910.5516 -2.7985018e-03 8.921e-04 58910.5016 58910.6016 DMX_0037 
58944.9694 +4.0697077e-04 2.701e-04 58944.4130 58945.5258 DMX_0038 
