# Mean DMX value = -5.690351e-05 
# Uncertainty in average DM = 2.81151e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
57734.1578 +2.1679201e-03 6.535e-05 57733.5113 57734.8042 DMX_0121 
57765.0830 +1.9335094e-03 6.567e-05 57764.5341 57765.6319 DMX_0122 
57796.4923 +2.0793261e-03 7.430e-05 57796.3364 57796.6482 DMX_0123 
57835.8418 +2.3206522e-03 7.190e-05 57835.2966 57836.3870 DMX_0124 
57859.3039 +2.2275290e-03 6.970e-05 57859.1482 57859.4597 DMX_0125 
57893.6524 +2.4724604e-03 5.827e-05 57893.0919 57894.2128 DMX_0126 
57921.5828 +2.2720419e-03 5.367e-05 57921.0271 57922.1384 DMX_0127 
57948.5172 +2.0805503e-03 4.814e-05 57947.9554 57949.0791 DMX_0128 
57978.4364 +1.9289564e-03 5.009e-05 57977.8799 57978.9929 DMX_0129 
58009.4593 +1.8024540e-03 5.035e-05 58008.9233 58009.9952 DMX_0130 
58039.3146 +1.8111437e-03 4.928e-05 58038.8319 58039.7973 DMX_0131 
58069.7157 +2.1182582e-03 1.470e-04 58069.6657 58069.7657 DMX_0132 
58070.7931 +2.2117704e-03 5.332e-05 58070.7379 58070.8484 DMX_0133 
58099.5699 +2.1948001e-03 1.366e-04 58099.5146 58099.6252 DMX_0134 
58138.0508 +2.7396203e-03 5.816e-05 58137.5363 58138.5652 DMX_0135 
58160.9471 +2.5581900e-03 6.255e-05 58160.3911 58161.5031 DMX_0136 
58187.9146 +2.5736710e-03 4.993e-05 58187.3190 58188.5101 DMX_0137 
58211.7833 +2.3762584e-03 5.645e-05 58211.2225 58212.3440 DMX_0138 
58244.7253 +2.3378659e-03 5.306e-05 58244.1735 58245.2771 DMX_0139 
58267.7000 +2.4400136e-03 5.782e-05 58267.2017 58268.1983 DMX_0140 
58301.5610 +2.4927795e-03 5.417e-05 58301.0057 58302.1163 DMX_0141 
58335.4260 +2.3022829e-03 5.462e-05 58334.8726 58335.9793 DMX_0142 
58365.3541 +2.3460598e-03 5.412e-05 58364.8074 58365.9008 DMX_0143 
58396.7612 +2.4070323e-03 1.458e-04 58396.7112 58396.8112 DMX_0144 
58425.1691 +2.3814413e-03 6.621e-05 58424.6180 58425.7202 DMX_0145 
58460.5787 +2.3959767e-03 1.554e-04 58460.5287 58460.6287 DMX_0146 
58461.5749 +2.3746180e-03 6.220e-05 58461.5249 58461.6249 DMX_0147 
58490.0162 +2.1037243e-03 6.441e-05 58489.4927 58490.5397 DMX_0148 
58517.9638 +2.1076188e-03 6.263e-05 58517.3672 58518.5604 DMX_0149 
58544.8618 +2.2884135e-03 6.607e-05 58544.2969 58545.4266 DMX_0150 
58581.7447 +2.3100354e-03 6.647e-05 58580.1930 58583.2963 DMX_0151 
58607.6794 +2.4810255e-03 6.410e-05 58607.1306 58608.2283 DMX_0152 
58636.6529 +2.3632778e-03 6.578e-05 58636.0448 58637.2610 DMX_0153 
58671.5163 +2.6242545e-03 6.789e-05 58670.9780 58672.0546 DMX_0154 
58699.4331 +2.6310116e-03 6.315e-05 58698.8860 58699.9801 DMX_0155 
58729.3439 +2.4929415e-03 6.562e-05 58728.7953 58729.8924 DMX_0156 
58759.2636 +2.6658234e-03 6.660e-05 58758.7118 58759.8154 DMX_0157 
58787.1864 +2.3311564e-03 5.180e-05 58786.6310 58787.7418 DMX_0158 
58826.5858 +2.4576392e-03 6.409e-05 58826.5358 58826.6358 DMX_0159 
58827.5851 +2.5979787e-03 1.614e-04 58827.5351 58827.6351 DMX_0160 
58849.0282 +2.5669932e-03 6.724e-05 58848.4756 58849.5808 DMX_0161 
58881.9641 +2.3276904e-03 6.500e-05 58881.4117 58882.5166 DMX_0162 
58906.3812 +2.1577538e-03 6.102e-05 58905.3282 58907.4343 DMX_0163 
58939.8159 +2.3386782e-03 6.760e-05 58939.2602 58940.3715 DMX_0164 
