# Mean DMX value = +3.614166e-05 
# Uncertainty in average DM = 6.94052e-05 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
53217.6029 +1.1441053e-03 9.804e-05 53215.9800 53219.2257 DMX_0001 
53292.4731 +1.1397875e-03 1.164e-04 53291.8182 53293.1280 DMX_0002 
53694.1137 +4.2094509e-04 8.239e-05 53693.4639 53694.7636 DMX_0003 
53738.5045 +4.8592404e-04 7.579e-05 53738.4493 53738.5597 DMX_0004 
53799.3778 +2.7033388e-04 7.484e-05 53798.2279 53800.5277 DMX_0005 
53838.7696 +3.0496219e-04 7.447e-05 53838.1226 53839.4167 DMX_0006 
53889.6295 +2.2615849e-05 8.218e-05 53888.9810 53890.2779 DMX_0007 
53918.5525 +1.4991281e-05 6.779e-05 53917.9021 53919.2029 DMX_0008 
53980.8791 +2.2906409e-04 2.056e-04 53979.7310 53982.0271 DMX_0009 
54011.7957 +1.7615520e-04 7.060e-05 54009.6525 54013.9388 DMX_0010 
54036.2103 +1.8079423e-04 9.100e-05 54035.5792 54036.8415 DMX_0011 
54101.0512 +3.6734734e-04 8.172e-05 54100.4042 54101.6982 DMX_0012 
54133.9723 +4.9435042e-05 8.282e-05 54133.3348 54134.6099 DMX_0013 
54374.3006 -8.2156027e-05 9.508e-05 54373.6568 54374.9445 DMX_0014 
54401.2257 -1.0105073e-04 8.924e-05 54400.5748 54401.8765 DMX_0015 
54429.1598 -3.1584881e-05 7.152e-05 54428.5076 54429.8119 DMX_0016 
54527.8852 -1.8784830e-05 6.284e-05 54526.2423 54529.5281 DMX_0017 
54552.8236 -1.3070820e-04 7.013e-05 54552.1708 54553.4764 DMX_0018 
54579.7595 -1.1497505e-04 6.983e-05 54578.1062 54581.4128 DMX_0019 
54641.5752 -2.0596555e-04 7.561e-05 54640.9266 54642.2238 DMX_0020 
54673.4898 -2.2058477e-06 7.275e-05 54672.8393 54674.1402 DMX_0021 
54708.9458 -4.9633216e-07 6.681e-05 54706.8561 54711.0355 DMX_0022 
54852.9961 +1.0959029e-04 1.225e-04 54850.3536 54855.6385 DMX_0023 
54883.9121 +1.5597594e-04 8.016e-05 54882.2661 54885.5581 DMX_0024 
54914.8273 +2.0236802e-05 6.577e-05 54913.1814 54916.4732 DMX_0025 
54945.1889 -1.3546052e-05 5.881e-05 54942.1022 54948.2757 DMX_0026 
54975.6543 +2.0155992e-05 7.738e-05 54973.0104 54978.2982 DMX_0027 
55004.5817 +2.2779853e-04 6.771e-05 55003.9331 55005.2302 DMX_0028 
55030.5106 +5.8113910e-05 6.327e-05 55029.8620 55031.1592 DMX_0029 
55069.4041 +3.2080658e-06 5.934e-05 55065.7637 55073.0446 DMX_0030 
55097.8147 +1.8931750e-04 8.718e-05 55094.6727 55100.9568 DMX_0031 
55120.7517 +1.6031818e-04 6.410e-05 55118.6067 55122.8966 DMX_0032 
55156.1760 +1.7754131e-04 7.835e-05 55154.5093 55157.8426 DMX_0033 
55215.4919 -4.1503713e-05 7.683e-05 55214.3446 55216.6391 DMX_0034 
55244.4130 +2.4972633e-05 9.212e-05 55243.2654 55245.5605 DMX_0035 
55276.8242 -3.0519478e-04 4.503e-05 55275.2727 55278.3757 DMX_0036 
55306.2434 -2.7496478e-04 3.425e-05 55305.1910 55307.2957 DMX_0037 
55338.6553 -2.6368207e-04 3.595e-05 55337.1044 55340.2063 DMX_0038 
55363.1093 -2.0307496e-04 3.319e-05 55361.0388 55365.1798 DMX_0039 
55393.0545 -2.4422240e-04 3.521e-05 55390.0101 55396.0990 DMX_0040 
55430.4493 -2.5475348e-04 3.636e-05 55429.8951 55431.0035 DMX_0041 
55462.8610 -2.5405461e-04 3.262e-05 55461.8083 55463.9136 DMX_0042 
55493.2329 -3.0449915e-04 4.485e-05 55492.6792 55493.7865 DMX_0043 
55521.1561 -1.4385296e-04 4.181e-05 55520.6019 55521.7104 DMX_0044 
55543.6389 +2.8585878e-05 1.333e-04 55543.5889 55543.6889 DMX_0045 
55579.0425 -2.7723313e-04 5.405e-05 55578.4884 55579.5966 DMX_0046 
55616.8941 -3.0460613e-04 4.478e-05 55616.3402 55617.4480 DMX_0047 
55640.3751 -3.8273939e-04 3.900e-05 55639.3223 55641.4278 DMX_0048 
55672.2866 -4.3288844e-04 3.262e-05 55670.2367 55674.3365 DMX_0049 
55702.2044 -4.9154484e-04 3.737e-05 55700.1541 55704.2547 DMX_0050 
55731.6243 -4.1739598e-04 5.123e-05 55731.0704 55732.1783 DMX_0051 
55765.9856 -4.4217801e-04 3.656e-05 55765.9303 55766.0409 DMX_0052 
55773.9637 -5.6962471e-04 9.152e-05 55773.9083 55774.0191 DMX_0053 
55800.3914 -3.8375668e-04 3.722e-05 55799.8374 55800.9453 DMX_0054 
55827.8172 -2.7950957e-04 6.216e-05 55826.7701 55828.8642 DMX_0055 
55864.2174 -3.2132652e-04 5.757e-05 55863.6691 55864.7657 DMX_0056 
55893.1382 -2.8726402e-04 5.081e-05 55892.5898 55893.6866 DMX_0057 
55919.0678 -3.5179744e-05 4.706e-05 55918.5196 55919.6160 DMX_0058 
55948.9850 -3.2792832e-04 4.543e-05 55948.4365 55949.5336 DMX_0059 
56003.4480 -2.9886290e-04 4.491e-05 56003.3980 56003.4980 DMX_0060 
56034.8584 -2.6375633e-04 4.854e-05 56034.3046 56035.4122 DMX_0061 
56067.2864 -2.9974717e-04 5.083e-05 56066.2193 56068.3535 DMX_0062 
56094.7054 -2.9521022e-04 4.252e-05 56094.1533 56095.2574 DMX_0063 
