# Mean DMX value = +8.766185e-05 
# Uncertainty in average DM = 5.42541e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
57824.2912 +3.3224692e-04 8.316e-04 57824.2412 57824.3412 DMX_0040 
57852.2090 +2.0224920e-03 2.026e-03 57852.1590 57852.2590 DMX_0041 
57871.1661 -1.8850724e-04 2.091e-04 57871.1072 57871.2249 DMX_0042 
57893.0994 -3.1116808e-03 9.354e-04 57893.0494 57893.1494 DMX_0043 
57914.0486 -1.6262790e-06 9.631e-05 57913.9899 57914.1073 DMX_0044 
57935.9885 +4.6396419e-05 9.842e-05 57935.9297 57936.0474 DMX_0045 
57956.9311 -2.2997248e-04 2.344e-04 57956.8723 57956.9898 DMX_0046 
57978.8601 -1.1740825e-03 3.460e-04 57978.8101 57978.9101 DMX_0047 
57983.8737 +3.5826560e-04 2.836e-04 57983.8130 57983.9345 DMX_0048 
58467.5558 -3.8522698e-04 1.258e-03 58467.5058 58467.6058 DMX_0049 
58482.5323 +2.1565442e-04 1.438e-04 58482.4718 58482.5927 DMX_0050 
58509.4795 +1.0999388e-04 6.538e-04 58509.4295 58509.5295 DMX_0051 
58524.4381 +2.5292238e-04 2.553e-04 58524.3803 58524.4959 DMX_0052 
58545.3898 +4.5170757e-04 2.231e-04 58545.3319 58545.4477 DMX_0053 
58566.3229 -1.2103163e-03 1.232e-03 58566.2729 58566.3729 DMX_0054 
58587.2796 +1.2036248e-04 2.210e-04 58587.2220 58587.3372 DMX_0055 
58610.2042 +8.6101552e-04 4.160e-04 58610.1542 58610.2542 DMX_0056 
58629.1607 +8.8030690e-05 9.559e-05 58629.1025 58629.2188 DMX_0057 
58651.0923 +8.8715932e-04 6.042e-04 58651.0423 58651.1423 DMX_0058 
58671.0383 +3.2158175e-03 9.699e-04 58670.9883 58671.0883 DMX_0059 
58691.9889 +2.0737913e-04 1.487e-04 58691.9312 58692.0466 DMX_0060 
58713.9282 +1.2910248e-05 1.564e-04 58713.8702 58713.9861 DMX_0061 
58734.8701 -1.9091058e-04 2.185e-04 58734.8123 58734.9278 DMX_0062 
58755.8031 +6.7674240e-05 2.355e-04 58755.7445 58755.8616 DMX_0063 
58796.6837 +1.0299016e-04 1.044e-04 58796.6256 58796.7417 DMX_0064 
58817.6424 +1.2295096e-04 9.667e-05 58817.5844 58817.7003 DMX_0065 
58839.5874 +3.9933153e-04 2.235e-04 58839.5295 58839.6454 DMX_0066 
58908.4138 +6.1944418e-04 1.310e-03 58908.3638 58908.4638 DMX_0067 
58950.2769 +2.4618195e-03 1.471e-03 58950.2269 58950.3269 DMX_0068 
58973.2269 +1.6989582e-04 1.806e-04 58973.1689 58973.2850 DMX_0069 
59040.0276 -4.0862244e-04 1.485e-03 59039.9776 59040.0776 DMX_0070 
59055.9923 +2.7530808e-04 1.503e-04 59055.9342 59056.0504 DMX_0071 
