# Mean DMX value = +5.338342e-06 
# Uncertainty in average DM = 3.62914e-05 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
55760.2705 -2.5704967e-04 1.052e-05 55760.2116 55760.3295 DMX_0001 
55789.1609 -2.1609318e-04 1.817e-05 55789.1020 55789.2199 DMX_0002 
55850.0199 -2.2513343e-04 1.166e-05 55849.9566 55850.0832 DMX_0003 
55935.7909 -1.5075865e-04 1.223e-05 55935.7329 55935.8490 DMX_0004 
56018.5610 -2.3714117e-04 8.259e-06 56018.5010 56018.6210 DMX_0005 
56058.4501 -2.7561067e-04 8.239e-05 56058.4001 56058.5001 DMX_0006 
56107.3145 -2.9947312e-04 1.450e-04 56107.2645 56107.3645 DMX_0007 
56137.2305 +1.8755408e-05 3.002e-04 56137.1805 56137.2805 DMX_0008 
56167.0983 -1.7725431e-04 8.473e-05 56167.0305 56167.1660 DMX_0009 
56168.1510 -3.4561335e-04 1.881e-04 56168.1010 56168.2010 DMX_0010 
56178.0830 -4.1418772e-04 5.645e-05 56178.0278 56178.1382 DMX_0011 
56189.0464 -1.5536047e-04 8.746e-05 56188.9895 56189.1034 DMX_0012 
56209.0346 -4.2182863e-04 6.950e-05 56208.9846 56209.0846 DMX_0013 
56211.0050 -3.2386772e-04 8.140e-05 56210.9484 56211.0616 DMX_0014 
56290.8126 -2.9005985e-04 1.066e-05 56290.7490 56290.8761 DMX_0015 
56294.7344 -2.4590414e-04 1.248e-05 56294.6745 56294.7943 DMX_0016 
56297.7431 -3.1610288e-04 7.851e-06 56297.6623 56297.8239 DMX_0017 
56304.7647 -2.0133713e-04 3.397e-05 56304.7052 56304.8243 DMX_0018 
56340.6501 -2.5482159e-04 1.107e-05 56340.5661 56340.7341 DMX_0019 
56346.6546 -2.4263664e-04 1.269e-05 56346.5960 56346.7132 DMX_0020 
56367.6017 -3.2386404e-04 1.378e-05 56367.5448 56367.6585 DMX_0021 
56407.4964 -3.1205734e-04 1.659e-05 56407.4341 56407.5586 DMX_0022 
56426.4325 -3.7981308e-04 1.107e-05 56426.3748 56426.4903 DMX_0023 
56447.3794 -3.5046428e-04 1.025e-05 56447.3148 56447.4439 DMX_0024 
56467.3322 -3.3499003e-04 1.157e-05 56467.2727 56467.3916 DMX_0025 
56549.0895 -3.8846225e-04 9.742e-06 56549.0313 56549.1477 DMX_0026 
56570.0398 -4.1788109e-04 5.783e-06 56569.9726 56570.1069 DMX_0027 
56591.9804 -3.9111957e-04 6.812e-06 56591.9139 56592.0469 DMX_0028 
56627.8905 -3.3653080e-04 8.579e-06 56627.8307 56627.9503 DMX_0029 
56647.8241 -3.2842304e-04 6.672e-06 56647.7653 56647.8829 DMX_0030 
56661.7873 -4.3793711e-04 4.134e-04 56661.7373 56661.8373 DMX_0031 
56662.7886 -2.8549145e-04 8.916e-06 56662.7274 56662.8499 DMX_0032 
56738.5696 -1.8897061e-04 1.152e-05 56738.5104 56738.6288 DMX_0033 
56853.2637 -2.7929646e-04 6.952e-06 56853.2043 56853.3231 DMX_0034 
56874.1861 -2.8412600e-04 7.628e-06 56874.1266 56874.2455 DMX_0035 
56953.9979 -2.6675708e-04 8.657e-06 56953.9386 56954.0573 DMX_0036 
56955.9773 -2.4453681e-04 9.626e-06 56955.9179 56956.0366 DMX_0037 
56977.9103 -2.6272684e-04 8.729e-06 56977.8512 56977.9693 DMX_0038 
56997.8838 -1.3608400e-04 1.034e-05 56997.8269 56997.9406 DMX_0039 
56998.8620 -1.5546006e-04 8.201e-06 56998.8028 56998.9211 DMX_0040 
57018.8058 -1.8366429e-04 7.399e-06 57018.7467 57018.8649 DMX_0041 
57031.7108 -1.6595398e-04 1.035e-05 57031.6525 57031.7691 DMX_0042 
57032.7692 -1.6803714e-04 9.719e-06 57032.7130 57032.8254 DMX_0043 
57050.6706 -4.1357356e-05 1.113e-05 57050.6093 57050.7319 DMX_0044 
57053.7185 -1.5024475e-05 1.325e-05 57053.6601 57053.7768 DMX_0045 
57069.6862 -4.1155239e-05 1.231e-05 57069.6283 57069.7442 DMX_0046 
57076.6455 -3.1284856e-05 7.660e-06 57076.5873 57076.7036 DMX_0047 
57081.6452 -1.0671161e-04 1.265e-04 57081.5952 57081.6952 DMX_0048 
57086.6258 +3.0358828e-05 7.985e-06 57086.5611 57086.6904 DMX_0049 
57094.5781 -5.2350827e-05 8.084e-06 57094.5170 57094.6393 DMX_0050 
57096.6086 -1.4147795e-05 7.724e-06 57096.5502 57096.6670 DMX_0051 
57110.5674 -4.1629635e-05 8.362e-06 57110.5048 57110.6301 DMX_0052 
57116.5616 -8.3762164e-05 1.022e-05 57116.5032 57116.6199 DMX_0053 
57119.5041 -1.1063629e-04 7.907e-06 57119.4432 57119.5649 DMX_0054 
57125.5117 -9.7367189e-05 9.829e-06 57125.4561 57125.5674 DMX_0055 
57131.4969 -1.0992200e-04 8.802e-06 57131.4385 57131.5554 DMX_0056 
57137.4876 -1.0603849e-04 7.388e-06 57137.4294 57137.5459 DMX_0057 
57139.4666 -1.1091685e-04 1.059e-05 57139.4096 57139.5236 DMX_0058 
57146.4547 -1.1731031e-04 1.017e-05 57146.3968 57146.5126 DMX_0059 
57186.3534 -1.6588865e-04 8.671e-06 57186.2951 57186.4117 DMX_0060 
57200.3237 -1.7492361e-04 8.596e-06 57200.2654 57200.3820 DMX_0061 
57207.3064 -1.4885929e-04 1.317e-05 57207.2487 57207.3641 DMX_0062 
57222.2613 -1.9626269e-04 1.172e-05 57222.2036 57222.3191 DMX_0063 
57223.2509 -1.4380160e-04 1.087e-05 57223.1924 57223.3095 DMX_0064 
57231.1957 -1.6107542e-04 1.374e-05 57231.1389 57231.2526 DMX_0065 
57236.2253 -1.5672453e-04 1.354e-05 57236.1672 57236.2833 DMX_0066 
57240.2061 -1.6796199e-04 1.570e-05 57240.1481 57240.2640 DMX_0067 
57243.2010 -1.7194922e-04 1.534e-05 57243.1432 57243.2589 DMX_0068 
57251.1850 -1.3040895e-04 1.036e-05 57251.1211 57251.2489 DMX_0069 
57257.1308 -1.4384741e-04 1.057e-05 57257.0673 57257.1944 DMX_0070 
57264.1408 -1.5639775e-04 1.052e-05 57264.0827 57264.1989 DMX_0071 
