# Mean DMX value = +1.381996e-04 
# Uncertainty in average DM = 1.21797e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
53292.5745 +2.8493420e-03 1.816e-04 53291.9120 53293.2369 DMX_0001 
53447.5822 +2.6912504e-03 1.417e-04 53446.3259 53448.8386 DMX_0002 
53799.4408 +2.7375225e-03 1.159e-04 53798.2912 53800.5904 DMX_0003 
53838.8317 +2.6087604e-03 6.881e-05 53838.1850 53839.4785 DMX_0004 
53858.7938 +2.5749763e-03 1.340e-04 53858.1431 53859.4445 DMX_0005 
53889.7062 +2.6131886e-03 1.032e-04 53889.0581 53890.3543 DMX_0006 
53918.6279 +2.7584321e-03 1.211e-04 53917.9786 53919.2772 DMX_0007 
53980.9561 +2.4023977e-03 8.238e-05 53979.8079 53982.1042 DMX_0008 
54011.8717 +2.5191595e-03 1.238e-04 54009.7269 54014.0165 DMX_0009 
54036.2984 +2.6237504e-03 1.752e-04 54035.6584 54036.9384 DMX_0010 
54068.7146 +2.6062105e-03 1.140e-04 54064.5753 54072.8539 DMX_0011 
54101.1260 +2.4792486e-03 6.684e-05 54100.4777 54101.7743 DMX_0012 
54134.0392 +2.4777841e-03 1.008e-04 54133.3871 54134.6913 DMX_0013 
54374.3792 +1.9816952e-03 1.828e-04 54373.7286 54375.0298 DMX_0014 
54429.2179 +1.8786392e-03 1.325e-04 54428.5683 54429.8674 DMX_0015 
54495.0300 +2.0583648e-03 7.349e-05 54494.3795 54495.6804 DMX_0016 
54527.9435 +1.7867325e-03 8.057e-05 54526.2968 54529.5903 DMX_0017 
54552.8774 +1.4265338e-03 8.258e-05 54552.2283 54553.5265 DMX_0018 
54579.8053 +1.7479129e-03 8.421e-05 54578.1610 54581.4497 DMX_0019 
54641.6346 +1.5695555e-03 1.104e-04 54640.9859 54642.2832 DMX_0020 
54790.7726 +1.5289527e-03 8.755e-05 54784.6829 54796.8624 DMX_0021 
54882.9737 +1.6949742e-03 1.655e-04 54880.3310 54885.6163 DMX_0022 
54914.8870 +1.4590262e-03 1.173e-04 54913.2414 54916.5326 DMX_0023 
54945.2479 +1.8445294e-03 9.528e-05 54942.1615 54948.3342 DMX_0024 
54977.3571 +9.6339156e-04 6.517e-05 54976.3507 54978.3634 DMX_0025 
55004.6410 +1.3725404e-03 6.360e-05 55003.9924 55005.2896 DMX_0026 
55030.5692 +1.5693066e-03 9.610e-05 55029.9213 55031.2171 DMX_0027 
