# Mean DMX value = +1.318408e-04 
# Uncertainty in average DM = 1.32715e-03 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
56173.8925 +1.9097367e-03 2.263e-04 56172.8397 56174.9453 DMX_0073 
56194.3357 +2.2147832e-03 2.268e-04 56193.7800 56194.8913 DMX_0074 
56214.2820 +2.0301048e-03 2.268e-04 56213.7276 56214.8365 DMX_0075 
56235.2783 +1.9349291e-03 2.326e-04 56234.7926 56235.7641 DMX_0076 
56250.1962 +1.8107685e-03 2.280e-04 56249.6516 56250.7409 DMX_0077 
56269.5637 +1.1514022e-03 4.019e-04 56269.5137 56269.6137 DMX_0078 
56270.6368 +1.6446855e-03 2.384e-04 56270.5868 56270.6868 DMX_0079 
56289.5204 +4.2769465e-04 2.292e-04 56288.4948 56290.5459 DMX_0080 
56310.9547 -3.4224585e-04 2.210e-04 56310.3419 56311.5675 DMX_0081 
56333.0131 -8.0637253e-04 2.167e-04 56332.4124 56333.6139 DMX_0082 
56353.3792 -1.1705628e-03 2.160e-04 56352.3314 56354.4269 DMX_0083 
56367.8439 -1.3658812e-03 2.165e-04 56367.2916 56368.3962 DMX_0084 
56389.2828 -1.5533513e-03 2.168e-04 56387.2758 56391.2897 DMX_0085 
56408.7506 -1.3218006e-03 2.160e-04 56407.1327 56410.3684 DMX_0086 
56431.7363 -1.4127101e-03 2.170e-04 56431.1561 56432.3164 DMX_0087 
56450.6349 -1.5855666e-03 2.179e-04 56450.0131 56451.2567 DMX_0088 
56471.5385 -1.9074083e-03 2.156e-04 56471.0125 56472.0644 DMX_0089 
56492.5986 -2.3138462e-03 2.134e-04 56492.0679 56493.1293 DMX_0090 
56522.4681 -2.0529833e-03 1.695e-04 56521.8881 56523.0480 DMX_0091 
56548.9414 -2.2530953e-03 1.602e-04 56546.9666 56550.9161 DMX_0092 
56554.8039 -2.1896903e-03 2.157e-04 56554.7233 56554.8844 DMX_0093 
56585.2488 -2.3143762e-03 2.195e-04 56584.6793 56585.8183 DMX_0094 
56606.7102 -2.0171221e-03 3.541e-04 56606.6545 56606.7658 DMX_0095 
56614.6845 -1.8718264e-03 1.825e-04 56614.6291 56614.7400 DMX_0096 
56641.5509 -1.5490608e-03 1.854e-04 56641.4956 56641.6061 DMX_0097 
56643.5790 -1.5342405e-03 3.519e-04 56643.5240 56643.6339 DMX_0098 
56674.4699 -1.8321802e-03 2.253e-04 56672.3643 56676.5755 DMX_0099 
56706.4748 -1.4860355e-03 2.054e-04 56703.4788 56709.4707 DMX_0100 
56733.4788 -1.1941268e-03 4.303e-04 56733.4288 56733.5288 DMX_0101 
56762.8145 -1.2356024e-03 2.324e-04 56762.2282 56763.4008 DMX_0102 
56791.2059 -1.5183934e-03 1.851e-04 56790.1920 56792.2197 DMX_0103 
56828.6541 -2.3910542e-03 2.282e-04 56828.1060 56829.2023 DMX_0104 
56850.5473 -2.6402257e-03 2.392e-04 56849.9928 56851.1018 DMX_0105 
56885.9351 -3.0725799e-03 2.415e-04 56885.8851 56885.9851 DMX_0106 
56893.9548 -3.1940532e-03 2.415e-04 56893.9048 56894.0048 DMX_0107 
56922.3765 -3.1130027e-03 2.400e-04 56921.7767 56922.9764 DMX_0108 
56947.2842 -3.1729048e-03 2.304e-04 56945.7638 56948.8047 DMX_0109 
56978.2273 -3.3291856e-03 2.289e-04 56977.6952 56978.7595 DMX_0110 
57012.0818 -3.0532046e-03 2.305e-04 57011.5147 57012.6489 DMX_0111 
57041.0776 -2.9602758e-03 2.334e-04 57040.5217 57041.6334 DMX_0112 
57079.4104 -2.2634077e-03 2.491e-04 57078.3702 57080.4505 DMX_0113 
57131.7565 -2.5838183e-03 2.419e-04 57131.2076 57132.3053 DMX_0114 
57161.6801 -2.6673389e-03 2.331e-04 57161.1298 57162.2304 DMX_0115 
57193.6176 -2.4753858e-03 2.045e-04 57192.1148 57195.1204 DMX_0116 
57248.0486 -2.9480209e-03 5.236e-04 57247.9986 57248.0986 DMX_0117 
57272.0354 -3.4098746e-03 5.076e-04 57271.9854 57272.0854 DMX_0118 
57307.3578 -3.0441168e-03 2.557e-04 57306.7967 57307.9190 DMX_0119 
57336.3674 -2.9010336e-03 2.462e-04 57335.8012 57336.9336 DMX_0120 
57367.7984 -1.8539288e-03 4.463e-04 57367.7484 57367.8484 DMX_0121 
57369.7750 -2.6915189e-03 2.425e-04 57369.7250 57369.8250 DMX_0122 
57398.1455 -3.0665219e-03 2.508e-04 57397.5897 57398.7014 DMX_0123 
57433.0824 -3.2144123e-03 2.514e-04 57432.5720 57433.5928 DMX_0124 
57461.5437 -3.7519826e-03 2.446e-04 57461.4937 57461.5937 DMX_0125 
57488.9404 -3.9319602e-03 2.457e-04 57488.3697 57489.5111 DMX_0126 
57518.8849 -3.6267594e-03 2.345e-04 57518.3305 57519.4393 DMX_0127 
57550.8002 -3.8033985e-03 2.321e-04 57550.2460 57551.3544 DMX_0128 
57579.6229 -4.0457853e-03 2.322e-04 57579.1149 57580.1308 DMX_0129 
57614.4991 -4.0301444e-03 2.394e-04 57613.9427 57615.0555 DMX_0130 
57647.4328 -4.1167007e-03 2.447e-04 57646.8820 57647.9836 DMX_0131 
57673.9360 -4.2971771e-03 4.152e-04 57673.8860 57673.9860 DMX_0132 
57704.2818 -3.8037277e-03 2.545e-04 57703.7740 57704.7895 DMX_0133 
57733.6006 -4.1853581e-03 4.369e-04 57733.5506 57733.6506 DMX_0134 
57734.7930 -4.0260083e-03 2.438e-04 57734.7430 57734.8430 DMX_0135 
57765.1226 -4.2818699e-03 2.468e-04 57764.5734 57765.6717 DMX_0136 
57796.5313 -4.0039960e-03 2.417e-04 57796.3783 57796.6842 DMX_0137 
57835.8789 -4.6151367e-03 2.351e-04 57835.3329 57836.4250 DMX_0138 
57859.3430 -4.3986086e-03 2.295e-04 57859.1874 57859.4986 DMX_0139 
57893.6760 -4.4278915e-03 1.839e-04 57893.1163 57894.2356 DMX_0140 
57921.6072 -4.3204391e-03 1.788e-04 57921.0519 57922.1625 DMX_0141 
57948.5386 -4.1359771e-03 2.176e-04 57947.9796 57949.0977 DMX_0142 
57978.4652 -3.7744526e-03 1.883e-04 57977.9138 57979.0167 DMX_0143 
58009.4854 -3.2179697e-03 1.906e-04 58008.9475 58010.0232 DMX_0144 
58039.3417 -3.4430016e-03 2.255e-04 58038.8612 58039.8222 DMX_0145 
58070.2767 -3.5530269e-03 2.352e-04 58069.6859 58070.8676 DMX_0146 
58099.5953 -4.4913942e-03 3.681e-04 58099.5401 58099.6505 DMX_0147 
58138.0756 -5.3401996e-03 1.847e-04 58137.5619 58138.5894 DMX_0148 
58160.9707 -5.5580347e-03 2.076e-04 58160.4159 58161.5255 DMX_0149 
58187.9326 -5.5904150e-03 1.571e-04 58187.3432 58188.5220 DMX_0150 
58211.8069 -5.1867211e-03 1.789e-04 58211.2475 58212.3663 DMX_0151 
58244.7463 -5.0026690e-03 2.238e-04 58244.1968 58245.2958 DMX_0152 
58267.7237 -4.7824372e-03 1.818e-04 58267.2243 58268.2231 DMX_0153 
58301.5858 -4.8943338e-03 1.804e-04 58301.0307 58302.1410 DMX_0154 
58335.4567 -4.6662712e-03 1.974e-04 58334.8970 58336.0164 DMX_0155 
58365.3843 -4.4631008e-03 1.912e-04 58364.8436 58365.9249 DMX_0156 
58396.7823 -3.8999554e-03 4.075e-04 58396.7323 58396.8323 DMX_0157 
58425.1925 -3.6573578e-03 2.571e-04 58424.6429 58425.7421 DMX_0158 
58460.6008 -3.0489038e-03 4.463e-04 58460.5508 58460.6508 DMX_0159 
58461.5971 -3.1505733e-03 2.455e-04 58461.5471 58461.6471 DMX_0160 
58490.0390 -3.2511304e-03 2.477e-04 58489.5157 58490.5623 DMX_0161 
58517.9858 -3.5517623e-03 2.416e-04 58517.3898 58518.5817 DMX_0162 
58544.8834 -3.6820818e-03 2.391e-04 58544.3191 58545.4477 DMX_0163 
58581.7664 -3.6640311e-03 2.423e-04 58580.2150 58583.3178 DMX_0164 
58607.6980 -3.4976160e-03 2.397e-04 58607.1525 58608.2434 DMX_0165 
58636.6753 -3.2885776e-03 2.403e-04 58636.0668 58637.2837 DMX_0166 
58671.5362 -3.6292201e-03 2.396e-04 58670.9958 58672.0766 DMX_0167 
58699.4533 -4.0060823e-03 2.391e-04 58698.9060 58700.0005 DMX_0168 
58729.3648 -4.3266437e-03 2.397e-04 58728.8161 58729.9135 DMX_0169 
58759.2856 -4.7080809e-03 2.357e-04 58758.7339 58759.8374 DMX_0170 
58787.2093 -4.7293301e-03 1.973e-04 58786.6528 58787.7658 DMX_0171 
58826.6087 -4.8603266e-03 2.401e-04 58826.5587 58826.6587 DMX_0172 
58827.6074 -4.9277680e-03 4.363e-04 58827.5574 58827.6574 DMX_0173 
58849.0498 -5.3728799e-03 2.453e-04 58848.4975 58849.6021 DMX_0174 
58881.9857 -6.0318301e-03 2.425e-04 58881.4338 58882.5376 DMX_0175 
58906.4048 -5.7783994e-03 2.408e-04 58905.3538 58907.4558 DMX_0176 
58939.8359 -6.1673518e-03 2.824e-04 58939.2818 58940.3900 DMX_0177 
