# Mean DMX value = +2.980130e-04 
# Uncertainty in average DM = 5.14579e-03 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
57713.7957 +2.7651753e-03 9.047e-04 57713.2387 57714.3527 DMX_0001 
57744.2257 -1.6048619e-03 3.080e-03 57744.1757 57744.2757 DMX_0002 
57892.9474 +6.4095623e-04 1.189e-03 57892.8974 57892.9974 DMX_0003 
57921.8745 -6.9536237e-03 5.795e-03 57921.8245 57921.9245 DMX_0004 
57949.2964 +1.5104249e-03 7.864e-04 57948.7435 57949.8494 DMX_0005 
57977.7083 -1.0997298e-04 1.201e-03 57976.6574 57978.7592 DMX_0006 
58012.1241 +4.0030344e-03 1.065e-03 58011.5744 58012.6739 DMX_0007 
58062.0430 +2.0514729e-03 1.009e-03 58061.4839 58062.6020 DMX_0008 
58102.4109 +5.9418590e-04 9.591e-04 58101.3975 58103.4243 DMX_0009 
58136.3371 -7.0668881e-03 3.764e-03 58136.2871 58136.3871 DMX_0010 
58160.2223 -3.2351636e-03 3.282e-03 58160.1723 58160.2723 DMX_0011 
58187.1658 -9.8744525e-05 3.189e-03 58187.1158 58187.2158 DMX_0012 
58216.5674 +1.1217340e-03 1.104e-03 58216.0198 58217.1150 DMX_0013 
58240.5196 +2.8065492e-03 1.071e-03 58239.9552 58241.0840 DMX_0014 
58272.4197 -1.2911129e-04 8.821e-04 58271.8697 58272.9697 DMX_0015 
58301.8360 +4.0439409e-05 1.116e-03 58301.7860 58301.8860 DMX_0016 
58365.5929 -1.0101745e-03 1.159e-03 58365.5429 58365.6429 DMX_0017 
58460.3387 -3.9810266e-04 1.329e-03 58460.2887 58460.3887 DMX_0018 
58490.2528 -1.5749873e-04 1.005e-03 58490.2028 58490.3028 DMX_0019 
58517.6999 +9.5966879e-04 8.777e-04 58517.1662 58518.2336 DMX_0020 
58544.6087 +1.2807842e-03 1.210e-03 58544.0577 58545.1596 DMX_0021 
58581.5077 -4.5911748e-04 1.144e-03 58579.9619 58583.0535 DMX_0022 
58605.9214 +3.3462857e-03 3.036e-03 58605.8714 58605.9714 DMX_0023 
58636.3586 -3.3960976e-05 6.403e-04 58635.8096 58636.9076 DMX_0024 
58699.6809 +1.1463105e-04 1.334e-03 58699.6309 58699.7309 DMX_0025 
58729.0969 +4.8639191e-04 1.050e-03 58728.5473 58729.6465 DMX_0026 
58879.6802 -2.9617278e-04 1.463e-03 58879.1306 58880.2299 DMX_0027 
58907.6034 +6.6622897e-05 1.204e-03 58907.0552 58908.1515 DMX_0028 
58942.5306 -2.3496376e-04 1.460e-03 58941.9950 58943.0661 DMX_0029 
