# Mean DMX value = -1.470461e-03 
# Uncertainty in average DM = 2.18456e-03 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
57380.7292 -1.6088074e-03 4.089e-04 57380.6698 57380.7886 DMX_0059 
57389.7102 -2.5655077e-03 5.874e-04 57389.6514 57389.7689 DMX_0060 
57417.6372 -3.6340687e-03 4.258e-04 57417.5782 57417.6962 DMX_0061 
57502.4129 -8.8898237e-03 4.559e-04 57502.3565 57502.4693 DMX_0062 
57523.3442 -1.0296720e-02 3.906e-04 57523.2853 57523.4032 DMX_0063 
57537.3198 -1.0582079e-02 3.670e-04 57537.2608 57537.3787 DMX_0064 
57564.2335 -1.0454340e-02 3.645e-04 57564.1746 57564.2925 DMX_0065 
57587.1680 -1.1778678e-02 3.810e-04 57587.1091 57587.2269 DMX_0066 
57607.1137 -1.1647027e-02 3.430e-04 57607.0548 57607.1726 DMX_0067 
57628.0556 -1.2293754e-02 3.525e-04 57627.9966 57628.1146 DMX_0068 
57649.0012 -1.2608823e-02 3.908e-04 57648.9423 57649.0601 DMX_0069 
57700.8563 -1.3869345e-02 4.080e-04 57700.7973 57700.9153 DMX_0070 
57717.8099 -1.3847965e-02 3.885e-04 57717.7510 57717.8688 DMX_0071 
57739.7500 -1.2740061e-02 4.799e-04 57739.6928 57739.8072 DMX_0072 
57767.6734 -1.1500084e-02 3.873e-04 57767.6144 57767.7324 DMX_0073 
57788.6160 -1.3273134e-02 3.765e-04 57788.5570 57788.6749 DMX_0074 
57809.5654 -1.4283272e-02 3.815e-04 57809.5154 57809.6154 DMX_0075 
57824.5223 -1.5615973e-02 3.792e-04 57824.4633 57824.5812 DMX_0076 
57852.4449 -1.7738605e-02 3.464e-04 57852.3860 57852.5039 DMX_0077 
57871.3902 -1.9582530e-02 4.015e-04 57871.3312 57871.4491 DMX_0078 
57893.3293 -2.0835257e-02 3.428e-04 57893.2705 57893.3882 DMX_0079 
57914.2720 -2.2626932e-02 3.462e-04 57914.2131 57914.3310 DMX_0080 
57936.2125 -2.3513130e-02 4.783e-04 57936.1536 57936.2715 DMX_0081 
57957.1479 -2.4666774e-02 7.532e-04 57957.0979 57957.1979 DMX_0082 
58467.7659 -1.9770296e-02 1.040e-03 58467.7076 58467.8242 DMX_0083 
58482.7286 -1.9063749e-02 9.681e-04 58482.6786 58482.7786 DMX_0084 
58509.6309 -1.9041891e-02 8.305e-04 58509.5737 58509.6881 DMX_0085 
58545.5372 -1.8895414e-02 7.237e-04 58545.4788 58545.5955 DMX_0086 
58566.4749 -1.7800086e-02 6.454e-04 58566.4166 58566.5332 DMX_0087 
58587.4227 -1.7212451e-02 5.163e-04 58587.3645 58587.4810 DMX_0088 
58610.3547 -1.6024403e-02 4.663e-04 58610.2964 58610.4130 DMX_0089 
58626.3484 -1.5670710e-02 4.983e-04 58623.3356 58629.3612 DMX_0090 
58651.2428 -1.6440207e-02 4.690e-04 58651.1845 58651.3010 DMX_0091 
58669.2773 -1.6818881e-02 4.430e-04 58667.3079 58671.2467 DMX_0092 
58680.2949 -1.8386049e-02 1.611e-03 58680.2404 58680.3495 DMX_0093 
58692.1387 -1.6553855e-02 5.115e-04 58692.0810 58692.1965 DMX_0094 
58715.6065 -1.4892256e-02 5.882e-04 58714.0127 58717.2002 DMX_0095 
58735.0135 -1.5275606e-02 6.826e-04 58734.9552 58735.0719 DMX_0096 
58743.1256 -1.5793658e-02 2.028e-03 58743.0709 58743.1803 DMX_0097 
58755.9696 -1.4184371e-02 7.307e-04 58755.9123 58756.0269 DMX_0098 
58776.8914 -1.3417253e-02 8.299e-04 58776.8414 58776.9414 DMX_0099 
58787.0607 -1.0750738e-02 2.505e-03 58787.0058 58787.1155 DMX_0100 
58796.8397 -1.3010966e-02 7.436e-04 58796.7833 58796.8961 DMX_0101 
58808.9522 -8.7368163e-03 2.286e-03 58808.8985 58809.0059 DMX_0102 
58820.8637 -1.2314880e-02 8.422e-04 58817.7286 58823.9988 DMX_0103 
58839.7235 -1.2445859e-02 8.916e-04 58839.6735 58839.7735 DMX_0104 
58848.9609 -6.9946350e-03 2.731e-03 58848.9062 58849.0155 DMX_0105 
58887.6237 -1.0142529e-02 2.365e-03 58887.5737 58887.6737 DMX_0106 
58894.7933 -8.4067048e-03 2.796e-03 58894.7387 58894.8480 DMX_0107 
58908.5527 -7.0798544e-03 1.196e-03 58908.4953 58908.6101 DMX_0108 
58922.6950 -1.0687643e-02 2.337e-03 58922.6402 58922.7498 DMX_0109 
58950.5381 -1.1827594e-02 7.054e-04 58950.3776 58950.6986 DMX_0110 
58973.3637 -1.2820120e-02 6.776e-04 58973.3052 58973.4221 DMX_0111 
59007.4207 -1.8125554e-02 2.964e-03 59007.3654 59007.4761 DMX_0112 
59040.1821 -1.5736897e-02 1.187e-03 59040.1321 59040.2321 DMX_0113 
59056.1344 -1.5370675e-02 1.094e-03 59056.0760 59056.1928 DMX_0114 
