# Mean DMX value = +5.131782e-04 
# Uncertainty in average DM = 5.60390e-03 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
57389.1935 -5.5097058e-05 1.412e-03 57389.1435 57389.2435 DMX_0001 
57408.1401 -3.3164331e-04 1.463e-03 57408.0901 57408.1901 DMX_0002 
57501.8800 -3.9323711e-03 1.690e-03 57501.8300 57501.9300 DMX_0003 
57564.7122 -1.0823352e-03 1.318e-03 57564.6622 57564.7622 DMX_0004 
57585.6510 +7.9419788e-06 1.546e-03 57585.6010 57585.7010 DMX_0005 
57606.5971 -5.6354315e-04 1.252e-03 57606.5471 57606.6471 DMX_0006 
57627.5418 -1.8181579e-03 1.166e-03 57627.4918 57627.5918 DMX_0007 
57670.4294 -1.1752097e-03 1.386e-03 57670.3794 57670.4794 DMX_0008 
57688.3700 +5.6418215e-04 1.005e-03 57688.3200 57688.4200 DMX_0009 
57713.2848 -1.2769570e-03 1.025e-03 57713.2263 57713.3433 DMX_0010 
57732.2479 -4.5364105e-04 8.845e-04 57732.1895 57732.3064 DMX_0011 
57755.1866 -7.4282622e-04 1.349e-03 57755.1366 57755.2366 DMX_0012 
57774.1495 -1.1398782e-03 1.441e-03 57774.0995 57774.1995 DMX_0013 
57817.0322 -3.3073666e-03 1.247e-03 57816.9822 57817.0822 DMX_0014 
57837.9571 -1.5718632e-03 1.337e-03 57837.9071 57838.0071 DMX_0015 
57859.8972 -2.3960496e-03 1.382e-03 57859.8472 57859.9472 DMX_0016 
57886.8164 +5.9985886e-04 1.219e-03 57886.7664 57886.8664 DMX_0017 
57921.7293 -4.3784121e-06 1.312e-03 57921.6709 57921.7877 DMX_0018 
57937.6930 -2.3488237e-03 1.250e-03 57937.6430 57937.7430 DMX_0019 
57977.5801 -9.1576519e-04 1.310e-03 57977.5301 57977.6301 DMX_0020 
58464.2436 -6.1916249e-05 1.161e-03 58464.1936 58464.2936 DMX_0021 
58504.0912 -2.0608602e-03 1.374e-03 58504.0412 58504.1412 DMX_0022 
58525.0387 +9.1360359e-04 8.595e-04 58524.9809 58525.0966 DMX_0023 
58545.9764 +6.1594002e-03 2.075e-03 58545.9264 58546.0264 DMX_0024 
58587.8648 +2.2140918e-04 1.093e-03 58587.8148 58587.9148 DMX_0025 
58607.7855 +1.9116902e-03 1.308e-03 58607.7355 58607.8355 DMX_0026 
58630.7448 -9.7989778e-04 1.143e-03 58630.6948 58630.7948 DMX_0027 
58650.7049 +9.8764428e-04 1.395e-03 58650.6549 58650.7549 DMX_0028 
58691.5900 +2.2011834e-03 1.153e-03 58691.5400 58691.6400 DMX_0029 
58713.5223 -4.4561244e-04 1.074e-03 58713.4723 58713.5723 DMX_0030 
58734.5003 +3.9976851e-03 1.652e-03 58734.4503 58734.5503 DMX_0031 
58755.4040 -2.0266595e-03 1.510e-03 58755.3540 58755.4540 DMX_0032 
58778.3556 +9.7197029e-04 1.335e-03 58778.3056 58778.4056 DMX_0033 
58792.2991 +9.3611164e-04 1.328e-03 58792.2491 58792.3491 DMX_0034 
58818.2299 -5.4579198e-04 1.467e-03 58818.1799 58818.2799 DMX_0035 
58901.0042 -1.0389974e-03 1.285e-03 58900.9542 58901.0542 DMX_0036 
58921.9227 +2.3954155e-03 1.498e-03 58921.8727 58921.9727 DMX_0037 
58943.8787 +2.7013566e-03 1.423e-03 58943.8287 58943.9287 DMX_0038 
58964.8385 +3.7886961e-04 1.136e-03 58964.7885 58964.8885 DMX_0039 
58986.7679 +4.0729670e-03 1.514e-03 58986.7179 58986.8179 DMX_0040 
59007.7152 +8.7953314e-04 1.082e-03 59007.6652 59007.7652 DMX_0041 
59041.6201 +3.5951634e-04 1.081e-03 59041.5701 59041.6701 DMX_0042 
59056.5722 +1.5303019e-05 1.026e-03 59056.5222 59056.6222 DMX_0043 
