# Mean DMX value = -7.735760e-05 
# Uncertainty in average DM = 1.54247e-05 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
53292.5294 +2.7160158e-03 6.341e-05 53291.8823 53293.1765 DMX_0001 
53799.4829 +2.1526794e-03 2.089e-05 53798.3316 53800.6343 DMX_0002 
53838.8715 +2.0514576e-03 2.304e-05 53838.2257 53839.5174 DMX_0003 
53858.8220 +2.0108132e-03 1.964e-05 53858.1698 53859.4743 DMX_0004 
53889.7378 +1.9391019e-03 1.786e-05 53889.0900 53890.3857 DMX_0005 
53980.9835 +1.8219723e-03 2.443e-05 53979.8399 53982.1271 DMX_0006 
54011.9021 +1.8352582e-03 1.850e-05 54009.7558 54014.0485 DMX_0007 
54036.3284 +1.8501319e-03 2.145e-05 54035.6868 54036.9700 DMX_0008 
54101.1574 +1.9189406e-03 2.194e-05 54100.5110 54101.8038 DMX_0009 
54134.0667 +1.6815556e-03 2.616e-05 54133.4178 54134.7156 DMX_0010 
54219.3345 +1.5533667e-03 2.458e-05 54218.1883 54220.4807 DMX_0011 
54374.4076 +1.5466881e-03 2.041e-05 54373.7559 54375.0593 DMX_0012 
54429.2558 +1.6077974e-03 1.991e-05 54428.6020 54429.9095 DMX_0013 
54527.9749 +1.5210446e-03 1.571e-05 54526.3323 54529.6174 DMX_0014 
54552.9194 +1.4400203e-03 2.044e-05 54552.2713 54553.5675 DMX_0015 
54579.8409 +1.4512104e-03 1.998e-05 54578.1960 54581.4858 DMX_0016 
54641.6727 +1.3997779e-03 2.022e-05 54641.0239 54642.3215 DMX_0017 
54708.9863 +1.3932080e-03 2.196e-05 54706.8437 54711.1289 DMX_0018 
54766.8324 +1.3800265e-03 1.895e-05 54764.6852 54768.9797 DMX_0019 
54795.7434 +1.3624393e-03 2.313e-05 54794.5884 54796.8983 DMX_0020 
54883.0143 +1.2993511e-03 1.822e-05 54880.3749 54885.6538 DMX_0021 
54914.9247 +1.1503264e-03 2.642e-05 54913.2786 54916.5708 DMX_0022 
