# Mean DMX value = +4.974399e-05 
# Uncertainty in average DM = 1.98071e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
57095.7012 -1.0638903e-04 2.927e-05 57095.6330 57095.7694 DMX_0001 
57117.6400 -9.0682200e-05 4.235e-05 57117.5721 57117.7078 DMX_0002 
57138.5761 -2.0404835e-04 3.244e-05 57138.5173 57138.6350 DMX_0003 
57185.4519 -3.2567780e-04 2.423e-05 57185.3837 57185.5202 DMX_0004 
57201.4088 -3.0706777e-04 2.730e-05 57201.3408 57201.4768 DMX_0005 
57242.2967 -3.4046347e-04 2.670e-05 57242.2287 57242.3648 DMX_0006 
57265.2316 -3.1792494e-04 2.300e-05 57265.1630 57265.3002 DMX_0007 
57307.1161 -3.3675827e-04 2.743e-05 57307.0575 57307.1748 DMX_0008 
57328.0659 -4.5822204e-04 7.587e-05 57327.9999 57328.1319 DMX_0009 
57349.0037 -3.1287650e-04 3.373e-05 57348.9358 57349.0715 DMX_0010 
57376.9387 -2.6980432e-04 2.882e-05 57376.8821 57376.9953 DMX_0011 
57410.8256 -1.5470008e-04 3.571e-05 57410.7597 57410.8915 DMX_0012 
57433.7557 -9.4069226e-05 5.433e-05 57433.6976 57433.8139 DMX_0013 
57536.4839 -1.1836168e-04 3.595e-05 57536.4255 57536.5423 DMX_0014 
57557.4094 -1.4466287e-04 5.781e-05 57557.3504 57557.4684 DMX_0015 
57579.3509 -1.8689214e-04 3.833e-05 57579.2925 57579.4094 DMX_0016 
57594.3202 -1.7282380e-04 3.264e-05 57594.2617 57594.3787 DMX_0017 
57622.2388 -2.3170071e-04 3.200e-05 57622.1806 57622.2971 DMX_0018 
57640.1836 -2.4511299e-04 4.953e-05 57640.1253 57640.2419 DMX_0019 
57667.1099 -2.1851135e-04 3.926e-05 57667.0516 57667.1682 DMX_0020 
57687.0547 -2.7048323e-04 2.895e-05 57686.9960 57687.1135 DMX_0021 
57733.9270 -2.4550120e-04 4.330e-05 57733.8688 57733.9852 DMX_0022 
57752.8809 -2.2629734e-04 4.457e-05 57752.8225 57752.9392 DMX_0023 
57775.8126 -2.6196697e-04 3.314e-05 57775.7546 57775.8707 DMX_0024 
57789.7842 -1.7782483e-04 3.801e-05 57789.7153 57789.8530 DMX_0025 
57804.7333 -1.4525875e-04 2.491e-05 57804.6748 57804.7917 DMX_0026 
57823.6808 -1.3167430e-05 5.300e-05 57823.6220 57823.7395 DMX_0027 
57844.6375 -8.8384426e-05 3.667e-05 57844.5688 57844.7061 DMX_0028 
57865.5723 -1.4422443e-04 3.104e-05 57865.5141 57865.6305 DMX_0029 
57873.5446 -1.5533213e-04 4.564e-05 57873.4863 57873.6029 DMX_0030 
57886.5179 -1.6937918e-04 3.056e-05 57886.4592 57886.5766 DMX_0031 
57907.4519 -2.0482381e-04 3.427e-05 57907.3937 57907.5101 DMX_0032 
57927.4084 -1.4219706e-04 9.125e-05 57927.3411 57927.4758 DMX_0033 
57970.2881 -3.5728682e-04 1.126e-04 57970.2381 57970.3381 DMX_0034 
58463.9440 +6.9408264e-05 2.725e-05 58463.8857 58464.0023 DMX_0035 
58508.8214 +9.4140072e-05 3.696e-05 58508.7631 58508.8798 DMX_0036 
58528.7720 +9.1897762e-05 4.559e-05 58528.7132 58528.8308 DMX_0037 
58565.6828 +1.9505007e-04 3.784e-05 58565.6240 58565.7416 DMX_0038 
58586.5876 +1.6645445e-04 2.368e-05 58586.5300 58586.6452 DMX_0039 
58608.5592 +2.6762608e-04 1.202e-04 58608.5092 58608.6092 DMX_0040 
58628.4733 +1.6639691e-04 3.148e-05 58628.4164 58628.5303 DMX_0041 
58650.4408 +1.7686307e-04 5.771e-05 58650.3828 58650.4989 DMX_0042 
58661.4180 +1.3847559e-04 3.461e-05 58661.3594 58661.4766 DMX_0043 
58675.3696 +1.4882649e-04 2.765e-05 58675.3115 58675.4277 DMX_0044 
58691.3472 +1.3304242e-04 3.443e-05 58691.2885 58691.4058 DMX_0045 
58713.2732 +2.0204511e-04 4.668e-05 58713.2146 58713.3318 DMX_0046 
58739.1902 +2.1141113e-04 4.549e-05 58739.1315 58739.2489 DMX_0047 
58755.1530 +1.8507151e-04 3.501e-05 58755.0947 58755.2113 DMX_0048 
58778.0839 +1.9251036e-04 3.692e-05 58778.0256 58778.1422 DMX_0049 
58796.0564 +1.7974296e-04 2.743e-05 58795.9981 58796.1146 DMX_0050 
58818.9766 +2.1555521e-04 3.371e-05 58818.9181 58819.0351 DMX_0051 
58838.9173 +2.0299277e-04 5.083e-05 58838.8583 58838.9762 DMX_0052 
58936.6835 +2.1781214e-04 4.896e-05 58936.6199 58936.7472 DMX_0053 
58957.6281 +2.6256635e-04 4.313e-05 58957.5685 58957.6878 DMX_0054 
58978.5423 +2.9950769e-03 1.155e-03 58978.4712 58978.6134 DMX_0055 
58999.4736 +2.0110769e-04 4.195e-05 58999.4143 58999.5330 DMX_0056 
59026.4387 +1.5832448e-04 3.232e-05 59026.3797 59026.4978 DMX_0057 
59043.3851 +2.1587651e-04 4.463e-05 59043.3260 59043.4443 DMX_0058 
59065.3369 +1.5060277e-04 3.056e-05 59065.2790 59065.3948 DMX_0059 
