# Mean DMX value = +3.408497e-05 
# Uncertainty in average DM = 8.26691e-05 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
53394.8728 -1.5418390e-04 5.411e-05 53394.8054 53394.9402 DMX_0001 
53505.5729 -2.1610133e-04 2.968e-05 53505.5021 53505.6437 DMX_0002 
53532.4848 -1.8382697e-04 4.255e-05 53532.4100 53532.5597 DMX_0003 
53603.3090 -2.1513459e-04 1.492e-05 53603.2436 53603.3744 DMX_0004 
53629.2240 -1.9479408e-04 1.752e-05 53629.1486 53629.2995 DMX_0005 
53687.0697 -1.9664412e-04 1.578e-05 53686.9969 53687.1426 DMX_0006 
53750.9048 -1.7306002e-04 1.710e-05 53750.8399 53750.9698 DMX_0007 
53851.6216 +1.6875303e-05 2.485e-05 53851.5493 53851.6940 DMX_0008 
53891.5014 -9.2152290e-05 4.510e-05 53891.4216 53891.5813 DMX_0009 
53926.4202 -9.6327974e-05 2.114e-05 53926.3543 53926.4861 DMX_0010 
53968.3046 -1.5009165e-04 1.503e-05 53968.2345 53968.3746 DMX_0011 
54044.0957 -1.6042087e-04 1.908e-05 54044.0268 54044.1645 DMX_0012 
54135.8419 -1.2807467e-04 2.007e-05 54135.7776 54135.9063 DMX_0013 
54519.7913 -5.7284952e-05 1.629e-05 54519.7188 54519.8638 DMX_0014 
54569.6426 +7.7613992e-05 1.029e-04 54569.5793 54569.7060 DMX_0015 
54862.8525 -6.4145856e-05 1.741e-05 54862.7813 54862.9237 DMX_0016 
54981.5246 -2.0832154e-05 3.328e-05 54981.4427 54981.6065 DMX_0017 
54999.4479 -1.0102124e-04 1.622e-05 54999.3886 54999.5073 DMX_0018 
55029.3688 -1.1837192e-04 3.918e-05 55029.3096 55029.4280 DMX_0019 
55071.2477 -1.8710625e-04 8.274e-05 55071.1903 55071.3051 DMX_0020 
55107.1575 -1.1330388e-04 1.465e-05 55107.0979 55107.2171 DMX_0021 
55136.0812 -3.0625934e-04 7.861e-05 55136.0249 55136.1375 DMX_0022 
55166.0156 -1.0042706e-05 1.849e-04 55165.9542 55166.0769 DMX_0023 
55205.8950 -7.6580443e-05 1.548e-05 55205.8333 55205.9568 DMX_0024 
55500.0902 -1.4426616e-04 3.557e-05 55500.0334 55500.1469 DMX_0025 
55529.0075 -4.8059208e-04 1.598e-04 55528.9506 55529.0643 DMX_0026 
55640.7004 +3.2143167e-04 3.036e-05 55640.6464 55640.7545 DMX_0027 
55673.6448 +9.4906261e-05 1.532e-05 55673.5854 55673.7042 DMX_0028 
55702.5291 +2.0483771e-05 2.601e-05 55702.4732 55702.5849 DMX_0029 
55731.4847 -2.5646520e-05 1.063e-04 55731.4265 55731.5430 DMX_0030 
55758.4126 -8.9485547e-05 2.215e-05 55758.3548 55758.4704 DMX_0031 
55789.2976 -7.9034666e-05 1.805e-05 55789.2401 55789.3551 DMX_0032 
55818.2215 -4.8713309e-05 1.758e-05 55818.1615 55818.2815 DMX_0033 
55844.1859 -9.8784367e-05 3.731e-05 55844.1298 55844.2420 DMX_0034 
55912.9936 -8.9285208e-05 5.091e-05 55912.9350 55913.0523 DMX_0035 
55954.8802 -6.9539773e-05 3.864e-05 55954.8219 55954.9386 DMX_0036 
55989.7856 +9.4681848e-05 4.674e-05 55989.7276 55989.8436 DMX_0037 
56023.6958 +5.8908062e-04 1.654e-04 56023.6458 56023.7458 DMX_0038 
56057.5943 -1.7355747e-04 2.066e-04 56057.5443 56057.6443 DMX_0039 
56106.4494 -1.4251034e-04 9.973e-05 56106.3994 56106.4994 DMX_0040 
56140.3779 -7.3933542e-05 1.422e-04 56140.3279 56140.4279 DMX_0041 
56166.2834 -1.8362230e-04 1.002e-04 56166.2334 56166.3334 DMX_0042 
56236.1047 -1.6005315e-04 2.053e-05 56236.0453 56236.1640 DMX_0043 
56277.9966 -1.7348079e-04 3.029e-05 56277.9387 56278.0546 DMX_0044 
56299.9281 -4.5443586e-04 9.904e-05 56299.8671 56299.9891 DMX_0045 
56319.8598 -3.7077167e-04 1.509e-04 56319.8098 56319.9098 DMX_0046 
56340.8199 -3.3417166e-06 3.458e-05 56340.7605 56340.8794 DMX_0047 
56360.7629 -5.3393361e-05 5.147e-05 56360.7035 56360.8223 DMX_0048 
56399.6617 -4.3938946e-05 6.724e-05 56399.6045 56399.7190 DMX_0049 
56417.6075 -2.5348041e-05 1.558e-05 56417.5462 56417.6689 DMX_0050 
56438.5534 -1.1222802e-04 1.678e-05 56438.4943 56438.6125 DMX_0051 
56458.4984 -2.0823606e-04 5.194e-05 56458.4393 56458.5574 DMX_0052 
56479.4413 -8.8465904e-05 5.610e-05 56479.3826 56479.5000 DMX_0053 
56498.3952 -6.5686503e-04 5.435e-05 56498.3392 56498.4513 DMX_0054 
56519.3331 -9.0436514e-05 1.374e-04 56519.2740 56519.3922 DMX_0055 
56538.2836 -1.9428331e-04 1.655e-05 56538.2264 56538.3408 DMX_0056 
56558.2062 -1.9243992e-04 1.027e-04 56558.1381 56558.2744 DMX_0057 
56578.1583 -1.7047395e-04 3.808e-05 56578.0847 56578.2318 DMX_0058 
56599.1154 -1.1627761e-04 3.369e-04 56599.0654 56599.1654 DMX_0059 
56641.0029 -2.1130034e-04 3.196e-05 56640.9456 56641.0601 DMX_0060 
56738.7250 +5.1348150e-04 1.490e-05 56738.6621 56738.7879 DMX_0061 
56853.4151 -2.6394075e-04 7.520e-05 56853.3585 56853.4717 DMX_0062 
56874.3400 -1.9458400e-04 2.999e-05 56874.2830 56874.3969 DMX_0063 
56935.1873 -1.9453233e-04 4.086e-05 56935.1310 56935.2437 DMX_0064 
56954.1223 -2.2353752e-04 1.878e-05 56954.0570 56954.1876 DMX_0065 
56978.0692 -2.5516717e-04 7.693e-05 56978.0069 56978.1315 DMX_0066 
56998.0095 -1.1977506e-04 7.733e-05 56997.9456 56998.0734 DMX_0067 
56999.0130 -1.7985163e-04 1.951e-05 56998.9563 56999.0697 DMX_0068 
57018.9573 -1.6419140e-04 4.481e-05 57018.9000 57019.0145 DMX_0069 
57023.9274 -9.5108859e-05 3.233e-05 57023.8614 57023.9934 DMX_0070 
57030.8967 -1.4743212e-04 1.802e-05 57030.8338 57030.9596 DMX_0071 
57032.9108 -1.5480145e-04 1.146e-04 57032.8608 57032.9608 DMX_0072 
57036.9018 -7.7627231e-04 2.364e-04 57036.8397 57036.9639 DMX_0073 
57050.8315 -1.6947295e-04 1.184e-04 57050.7689 57050.8941 DMX_0074 
57068.8030 -4.8362153e-05 2.579e-05 57068.7392 57068.8668 DMX_0075 
57069.8276 -2.8171951e-05 3.068e-05 57069.7729 57069.8824 DMX_0076 
57075.8123 +6.1548010e-06 3.126e-05 57075.7555 57075.8690 DMX_0077 
57089.7451 +1.3426461e-04 3.422e-05 57089.6815 57089.8087 DMX_0078 
57095.7530 +1.9149185e-04 2.504e-05 57095.6892 57095.8168 DMX_0079 
57105.7093 +9.7174756e-04 1.226e-04 57105.6593 57105.7593 DMX_0080 
57115.6715 +1.8859597e-03 2.145e-04 57115.6129 57115.7300 DMX_0081 
57123.6537 +4.9072419e-04 7.130e-05 57123.5886 57123.7188 DMX_0082 
57131.6252 +7.8889444e-05 1.456e-05 57131.5620 57131.6884 DMX_0083 
57137.6318 +6.2303930e-05 8.190e-05 57137.5748 57137.6889 DMX_0084 
57144.5791 -5.7185020e-05 3.802e-05 57144.5173 57144.6409 DMX_0085 
57186.4892 -1.7371736e-04 2.673e-05 57186.4322 57186.5462 DMX_0086 
57187.4860 -1.8617311e-04 4.826e-05 57187.4157 57187.5564 DMX_0087 
57201.4658 -2.1689399e-04 1.551e-05 57201.4037 57201.5279 DMX_0088 
57208.4330 -2.0927597e-04 3.683e-05 57208.3644 57208.5016 DMX_0089 
57223.3869 -1.8052718e-04 7.169e-05 57223.3322 57223.4416 DMX_0090 
57226.3789 -2.2668066e-04 3.025e-05 57226.3156 57226.4422 DMX_0091 
57232.3730 -1.9603356e-04 3.350e-05 57232.3096 57232.4364 DMX_0092 
57239.3481 -2.8937904e-04 4.305e-05 57239.2846 57239.4116 DMX_0093 
57240.3454 -2.6337479e-04 3.288e-05 57240.2899 57240.4009 DMX_0094 
57246.3334 -3.0684419e-04 9.679e-05 57246.2700 57246.3968 DMX_0095 
57260.2699 -2.0907631e-04 1.662e-05 57260.2066 57260.3332 DMX_0096 
57264.2790 -2.8485589e-04 6.500e-05 57264.2221 57264.3360 DMX_0097 
57273.2360 -1.5299249e-04 4.020e-05 57273.1658 57273.3063 DMX_0098 
57293.1803 -2.0369892e-04 2.189e-05 57293.1112 57293.2494 DMX_0099 
57306.1686 -2.4092136e-04 3.614e-05 57306.1138 57306.2233 DMX_0100 
57313.1449 -2.2711489e-04 2.971e-05 57313.0762 57313.2135 DMX_0101 
57322.1226 -1.9011554e-04 4.154e-05 57322.0465 57322.1986 DMX_0102 
57327.1033 -1.6831058e-04 2.380e-05 57327.0458 57327.1608 DMX_0103 
57330.1196 -3.6971973e-04 1.934e-04 57330.0638 57330.1753 DMX_0104 
57335.0801 -2.3322458e-04 1.960e-05 57335.0199 57335.1402 DMX_0105 
57344.0601 -1.8384187e-04 2.783e-05 57343.9844 57344.1358 DMX_0106 
57348.0483 -1.8912245e-04 1.862e-05 57347.9909 57348.1057 DMX_0107 
57349.0606 -2.0827901e-04 1.436e-05 57348.9971 57349.1241 DMX_0108 
57359.0370 -1.9802632e-04 2.796e-05 57358.9806 57359.0935 DMX_0109 
57375.9691 -1.7097983e-04 1.542e-05 57375.9131 57376.0251 DMX_0110 
57378.9657 -1.4775056e-04 1.934e-05 57378.8947 57379.0367 DMX_0111 
57386.9197 -1.4572226e-04 1.432e-05 57386.8566 57386.9828 DMX_0112 
57389.9391 -2.5806617e-04 4.164e-05 57389.8758 57390.0024 DMX_0113 
57399.9104 -8.8021950e-05 6.344e-05 57399.8383 57399.9825 DMX_0114 
57408.8854 -1.4327115e-04 1.563e-05 57408.8305 57408.9402 DMX_0115 
