# Mean DMX value = +1.064754e-05 
# Uncertainty in average DM = 7.14517e-06 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
53394.0839 +2.6881716e-04 6.605e-05 53393.5114 53394.6565 DMX_0001 
53420.9888 +3.6995373e-04 6.752e-05 53420.4373 53421.5404 DMX_0002 
53448.4219 +2.4390534e-04 6.156e-05 53448.3522 53448.4917 DMX_0003 
53477.3477 +3.5496750e-04 6.261e-05 53477.2770 53477.4185 DMX_0004 
53505.2925 +2.8423686e-04 6.962e-05 53505.2340 53505.3509 DMX_0005 
53569.0711 +3.8200651e-04 5.588e-05 53568.9974 53569.1448 DMX_0006 
53628.9239 +3.5247745e-04 5.528e-05 53628.8539 53628.9939 DMX_0007 
53686.7576 +3.8313813e-04 4.879e-05 53686.6879 53686.8272 DMX_0008 
53715.6922 +6.0951161e-05 1.450e-04 53715.6214 53715.7629 DMX_0009 
53750.5895 +3.9421498e-04 4.817e-05 53750.5204 53750.6586 DMX_0010 
53799.3497 +2.3306303e-04 3.135e-05 53798.1992 53800.5002 DMX_0011 
53838.7417 +2.8067234e-04 2.310e-05 53838.0941 53839.3893 DMX_0012 
53858.6893 +2.8316658e-04 2.862e-05 53858.0446 53859.3339 DMX_0013 
53890.0947 +3.6580475e-04 2.631e-05 53888.9528 53891.2367 DMX_0014 
53918.5240 +3.2849363e-04 2.204e-05 53917.8737 53919.1742 DMX_0015 
53980.8513 +4.2443013e-04 1.837e-05 53979.7037 53981.9990 DMX_0016 
54011.3823 +3.2951264e-04 2.336e-05 54008.8530 54013.9116 DMX_0017 
54036.1553 +2.9495544e-04 2.384e-05 54035.5525 54036.7581 DMX_0018 
54043.7905 +3.2836856e-04 4.168e-05 54043.7222 54043.8589 DMX_0019 
54068.6103 +2.9487333e-04 4.809e-05 54064.4714 54072.7492 DMX_0020 
54101.0226 +3.0654541e-04 2.856e-05 54100.3742 54101.6710 DMX_0021 
54134.4442 +1.8830738e-04 3.120e-05 54133.3160 54135.5724 DMX_0022 
54219.2193 +1.3843018e-04 2.387e-05 54218.0936 54220.3449 DMX_0023 
54374.2757 +1.7954285e-04 3.743e-05 54373.6258 54374.9255 DMX_0024 
54401.2014 +1.8703175e-04 2.516e-05 54400.5527 54401.8501 DMX_0025 
54429.1267 +2.4158728e-04 3.141e-05 54428.4846 54429.7689 DMX_0026 
54464.0401 +2.2527135e-04 5.719e-05 54462.3954 54465.6849 DMX_0027 
