# Mean DMX value = +3.314458e-06 
# Uncertainty in average DM = 9.36971e-05 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
53420.4362 -8.5923616e-04 1.630e-05 53420.3679 53420.5045 DMX_0001 
53448.3635 -9.2848942e-04 1.614e-05 53448.2948 53448.4323 DMX_0002 
53505.2131 -8.5922789e-04 1.484e-05 53505.1408 53505.2854 DMX_0003 
53532.1523 -8.7489412e-04 1.501e-05 53532.0669 53532.2378 DMX_0004 
53602.9962 -8.7411482e-04 1.443e-05 53602.9301 53603.0623 DMX_0005 
53628.8620 -7.9764539e-04 1.864e-05 53628.7898 53628.9342 DMX_0006 
53715.6306 -8.7255446e-04 1.657e-05 53715.5596 53715.7017 DMX_0007 
53750.5312 -8.5267892e-04 1.468e-05 53750.4605 53750.6018 DMX_0008 
53798.3992 -8.3442168e-04 1.472e-05 53798.3346 53798.4638 DMX_0009 
53851.2606 -8.1093460e-04 1.413e-05 53851.1915 53851.3297 DMX_0010 
53926.0571 -8.2000107e-04 1.377e-05 53925.9878 53926.1265 DMX_0011 
53967.9575 -8.1663023e-04 1.434e-05 53967.8867 53968.0283 DMX_0012 
54008.8384 -8.5650348e-04 1.659e-05 54008.7670 54008.9097 DMX_0013 
54043.7338 -8.0006896e-04 1.530e-05 54043.6655 54043.8020 DMX_0014 
54472.5587 -4.9869822e-04 1.237e-05 54472.4902 54472.6273 DMX_0015 
54569.3139 -4.4678766e-04 1.173e-05 54569.2369 54569.3909 DMX_0016 
54629.1351 -3.7917926e-04 1.338e-05 54629.0663 54629.2039 DMX_0017 
54819.6075 -3.9617280e-04 1.264e-05 54819.5386 54819.6764 DMX_0018 
54862.4861 -3.2635735e-04 1.469e-05 54862.4175 54862.5547 DMX_0019 
54981.1804 -3.5715673e-04 1.405e-05 54981.1107 54981.2501 DMX_0020 
54999.1130 -3.7469195e-04 2.745e-05 54999.0545 54999.1715 DMX_0021 
55135.7349 -3.1997540e-04 1.552e-05 55135.6773 55135.7924 DMX_0022 
55170.6313 -2.5359434e-04 1.369e-05 55170.5730 55170.6896 DMX_0023 
55205.5369 -2.5251969e-04 1.647e-05 55205.4779 55205.5959 DMX_0024 
55298.3070 -2.0852017e-04 1.197e-05 55298.2493 55298.3647 DMX_0025 
55330.2190 -1.8599506e-04 1.519e-05 55330.1618 55330.2762 DMX_0026 
55358.1421 -2.6255902e-04 1.544e-05 55358.0841 55358.2002 DMX_0027 
55391.0552 -1.8823218e-04 1.413e-05 55390.9968 55391.1136 DMX_0028 
55500.7464 -1.0304158e-04 1.257e-05 55500.6868 55500.8059 DMX_0029 
55528.6625 -1.0136112e-04 1.249e-05 55528.6053 55528.7196 DMX_0030 
55638.3573 -4.1719888e-05 1.316e-05 55638.2995 55638.4151 DMX_0031 
55677.2446 -6.2910675e-05 1.249e-05 55677.1875 55677.3016 DMX_0032 
55701.1778 -7.0257430e-05 1.846e-05 55701.1206 55701.2350 DMX_0033 
55731.1022 -5.4853268e-05 1.670e-05 55731.0417 55731.1627 DMX_0034 
55788.9417 -8.3887298e-05 1.285e-05 55788.8828 55789.0006 DMX_0035 
55817.8642 -1.0345715e-04 1.248e-05 55817.8043 55817.9241 DMX_0036 
55912.6014 -5.0026374e-06 1.276e-05 55912.5423 55912.6606 DMX_0037 
55954.4884 -8.2351728e-05 1.176e-05 55954.4287 55954.5482 DMX_0038 
55989.4035 -1.0448055e-04 1.059e-05 55989.3426 55989.4644 DMX_0039 
56023.3103 -9.8174459e-05 1.138e-05 56023.2504 56023.3702 DMX_0040 
56057.2396 -9.4384424e-04 3.547e-04 56057.1874 56057.2918 DMX_0041 
56140.0074 -4.0781009e-04 2.275e-04 56139.9574 56140.0574 DMX_0042 
56165.9256 -1.4264962e-04 1.368e-04 56165.8756 56165.9756 DMX_0043 
56235.7250 -8.0123613e-05 1.050e-05 56235.6642 56235.7859 DMX_0044 
56299.5425 -1.5909756e-04 1.042e-05 56299.4833 56299.6017 DMX_0045 
56319.5060 +1.3093559e-04 2.164e-04 56319.4560 56319.5560 DMX_0046 
56341.4465 -1.7386944e-04 1.326e-05 56341.3878 56341.5052 DMX_0047 
56380.3231 -1.1486701e-04 1.123e-05 56380.2640 56380.3822 DMX_0048 
56417.2272 -1.7486669e-04 1.332e-05 56417.1681 56417.2862 DMX_0049 
56438.1691 -1.3639869e-04 1.015e-05 56438.1045 56438.2336 DMX_0050 
56458.1133 -1.7038419e-04 1.858e-05 56458.0538 56458.1727 DMX_0051 
56479.0552 -1.2002569e-04 1.278e-05 56478.9957 56479.1146 DMX_0052 
56498.0110 -1.8588680e-04 1.076e-05 56497.9529 56498.0691 DMX_0053 
56537.8955 -1.3059158e-04 1.207e-05 56537.8357 56537.9553 DMX_0054 
56557.8385 -1.5897371e-04 1.027e-05 56557.7786 56557.8984 DMX_0055 
56577.7848 -1.3734424e-04 9.801e-06 56577.7251 56577.8445 DMX_0056 
56598.7579 -4.6057080e-04 1.633e-04 56598.7079 56598.8079 DMX_0057 
56619.6977 -1.2073667e-04 1.318e-05 56619.6378 56619.7576 DMX_0058 
56640.6121 -1.8623076e-04 1.064e-05 56640.5522 56640.6721 DMX_0059 
56662.5553 -1.8696352e-04 9.628e-06 56662.4955 56662.6151 DMX_0060 
56738.3723 -1.1473122e-04 1.195e-05 56738.3134 56738.4311 DMX_0061 
56853.0653 -8.0330154e-05 9.238e-06 56853.0057 56853.1249 DMX_0062 
56873.9916 -8.1803418e-05 9.514e-06 56873.9326 56874.0507 DMX_0063 
56934.8369 -4.1165874e-05 9.816e-06 56934.7782 56934.8956 DMX_0064 
56955.7788 -1.6407251e-05 9.697e-06 56955.7196 56955.8380 DMX_0065 
56977.6874 -1.0426185e-05 1.084e-05 56977.6283 56977.7466 DMX_0066 
56998.6643 +6.3158472e-05 1.066e-05 56998.6051 56998.7234 DMX_0067 
57018.6072 +6.5807131e-06 9.402e-06 57018.5482 57018.6661 DMX_0068 
57024.5768 +1.2971209e-04 9.558e-06 57024.5170 57024.6365 DMX_0069 
57028.5784 +4.9371411e-05 1.008e-05 57028.5192 57028.6376 DMX_0070 
57032.5675 -2.2952542e-05 9.089e-06 57032.5084 57032.6266 DMX_0071 
57041.5554 +1.7974142e-04 4.327e-04 57041.5054 57041.6054 DMX_0072 
57049.5237 +1.9419605e-05 1.312e-05 57049.4657 57049.5817 DMX_0073 
57053.4885 +1.3699589e-05 1.164e-05 57053.4293 57053.5476 DMX_0074 
57068.4589 -5.4630238e-06 1.028e-05 57068.3980 57068.5197 DMX_0075 
57069.4643 -2.0829119e-05 1.003e-05 57069.4056 57069.5229 DMX_0076 
57076.4285 -3.0730171e-05 9.358e-06 57076.3703 57076.4867 DMX_0077 
57083.4013 -4.2937358e-05 1.061e-05 57083.3316 57083.4709 DMX_0078 
57090.3792 -1.7382678e-05 9.480e-06 57090.3206 57090.4378 DMX_0079 
57096.3879 +5.1719575e-05 9.725e-06 57096.3287 57096.4472 DMX_0080 
57097.3662 +5.5705454e-05 9.881e-06 57097.3078 57097.4245 DMX_0081 
57106.3489 -2.0967786e-05 9.268e-06 57106.2907 57106.4072 DMX_0082 
57112.3340 +4.3482680e-05 9.924e-06 57112.2757 57112.3923 DMX_0083 
57116.3360 +1.4886044e-05 1.062e-05 57116.2770 57116.3950 DMX_0084 
57118.3160 +3.4661274e-05 1.006e-05 57118.2577 57118.3743 DMX_0085 
57126.2841 +3.2840147e-05 1.080e-05 57126.2260 57126.3422 DMX_0086 
57133.2679 +4.3070040e-05 1.022e-05 57133.2095 57133.3262 DMX_0087 
57137.2586 +3.7231746e-05 9.946e-06 57137.1995 57137.3177 DMX_0088 
57139.2514 +6.1492999e-05 9.829e-06 57139.1932 57139.3095 DMX_0089 
57147.2228 +7.4983389e-05 9.500e-06 57147.1646 57147.2809 DMX_0090 
57186.1325 +7.3835084e-05 9.781e-06 57186.0736 57186.1913 DMX_0091 
57189.1386 +8.4131239e-05 1.148e-05 57189.0804 57189.1968 DMX_0092 
57200.0877 +4.7011357e-06 8.897e-06 57200.0286 57200.1468 DMX_0093 
57205.0742 +5.1548595e-05 9.055e-06 57205.0158 57205.1326 DMX_0094 
57223.0231 +6.0183646e-05 1.019e-05 57222.9641 57223.0821 DMX_0095 
57239.9698 +6.4611176e-05 1.229e-05 57239.9102 57240.0293 DMX_0096 
57242.9805 +4.9828774e-05 1.065e-05 57242.9222 57243.0388 DMX_0097 
57248.9931 +8.0165908e-05 1.031e-05 57248.9349 57249.0513 DMX_0098 
57257.9485 +5.8816145e-06 1.005e-05 57257.8902 57258.0068 DMX_0099 
57263.9107 +6.4441542e-05 9.460e-06 57263.8518 57263.9697 DMX_0100 
57265.9428 +2.0028080e-05 9.989e-06 57265.8845 57266.0010 DMX_0101 
57288.8938 +6.4765208e-05 9.783e-06 57288.8356 57288.9519 DMX_0102 
57291.8269 +5.4225121e-06 9.934e-06 57291.7687 57291.8851 DMX_0103 
57302.8368 +8.2961390e-05 8.996e-06 57302.7749 57302.8986 DMX_0104 
57305.8062 +1.9451726e-05 1.030e-05 57305.7421 57305.8702 DMX_0105 
57311.8088 +5.3205278e-05 9.605e-06 57311.7505 57311.8671 DMX_0106 
57319.7936 +1.3231108e-04 1.028e-05 57319.7352 57319.8519 DMX_0107 
57320.8237 +8.9649952e-05 1.029e-05 57320.7646 57320.8829 DMX_0108 
57333.7170 +3.3110390e-05 9.838e-06 57333.6588 57333.7753 DMX_0109 
57347.6813 +1.2776705e-04 9.662e-06 57347.6223 57347.7404 DMX_0110 
57348.6731 +1.0521996e-04 9.695e-06 57348.6147 57348.7315 DMX_0111 
57355.6535 +1.7004196e-04 1.250e-05 57355.5953 57355.7118 DMX_0112 
57361.6943 +1.0343576e-04 1.015e-05 57361.6370 57361.7516 DMX_0113 
57375.6169 +1.2116765e-04 1.162e-05 57375.5579 57375.6759 DMX_0114 
57376.6050 +1.3729983e-04 1.213e-05 57376.5469 57376.6631 DMX_0115 
57387.5888 +1.4945260e-04 1.098e-05 57387.5306 57387.6470 DMX_0116 
57389.5653 +1.1375988e-04 9.860e-06 57389.5071 57389.6235 DMX_0117 
57408.5066 +1.2431574e-04 9.995e-06 57408.4483 57408.5649 DMX_0118 
57415.4876 +1.2725231e-04 9.616e-06 57415.4295 57415.5458 DMX_0119 
57417.4846 +1.3647939e-04 1.059e-05 57417.4260 57417.5433 DMX_0120 
57422.4739 +1.4181213e-04 1.061e-05 57422.4155 57422.5323 DMX_0121 
57429.4653 +4.7410744e-04 3.923e-04 57429.4153 57429.5153 DMX_0122 
57502.2682 +1.8261776e-04 9.684e-06 57502.2095 57502.3269 DMX_0123 
57505.2738 +1.6770225e-04 9.580e-06 57505.2156 57505.3320 DMX_0124 
57512.2440 +1.8752900e-04 9.753e-06 57512.1858 57512.3022 DMX_0125 
57523.1949 +2.1616963e-04 1.034e-05 57523.1362 57523.2536 DMX_0126 
57527.2292 +1.7199295e-04 1.038e-05 57527.1707 57527.2877 DMX_0127 
57533.2132 +1.6237133e-04 8.546e-06 57533.1406 57533.2858 DMX_0128 
57541.2280 +1.5500652e-04 9.632e-06 57541.1710 57541.2850 DMX_0129 
57548.1496 +1.8808962e-04 9.901e-06 57548.0913 57548.2079 DMX_0130 
57554.1481 +2.3519647e-04 1.127e-05 57554.0899 57554.2062 DMX_0131 
57564.0840 +1.9343624e-04 1.223e-05 57564.0253 57564.1427 DMX_0132 
57569.1399 +1.7315018e-04 8.522e-06 57569.0739 57569.2059 DMX_0133 
57575.0657 +1.4084383e-04 9.575e-06 57575.0071 57575.1242 DMX_0134 
57581.0776 +1.7537301e-04 9.801e-06 57581.0195 57581.1357 DMX_0135 
57587.0183 +1.9921393e-04 9.624e-06 57586.9597 57587.0770 DMX_0136 
57589.0536 +1.9684399e-04 9.549e-06 57588.9955 57589.1118 DMX_0137 
57597.0108 +1.9609434e-04 9.917e-06 57596.9440 57597.0776 DMX_0138 
57606.9644 +1.5336236e-04 1.041e-05 57606.9058 57607.0229 DMX_0139 
57607.9795 +1.5332364e-04 9.813e-06 57607.9213 57608.0377 DMX_0140 
57615.9722 +1.7290288e-04 1.134e-05 57615.9142 57616.0301 DMX_0141 
57622.9564 +1.9431269e-04 1.040e-05 57622.8978 57623.0150 DMX_0142 
57627.9063 +1.9515568e-04 1.162e-05 57627.8477 57627.9649 DMX_0143 
57638.8913 +1.7317661e-04 1.349e-05 57638.8330 57638.9496 DMX_0144 
57645.8996 +1.9826636e-04 1.354e-05 57645.8414 57645.9578 DMX_0145 
57648.8430 +7.4413857e-05 1.884e-04 57648.7930 57648.8930 DMX_0146 
57663.8476 +1.7312709e-04 1.230e-05 57663.7893 57663.9059 DMX_0147 
57669.7921 +1.7135744e-04 9.526e-06 57669.7332 57669.8509 DMX_0148 
57671.8221 +1.8638189e-04 1.029e-05 57671.7638 57671.8804 DMX_0149 
57683.7607 +1.3659485e-04 9.955e-06 57683.7048 57683.8167 DMX_0150 
57700.7072 +1.9699739e-04 1.101e-05 57700.6484 57700.7660 DMX_0151 
57705.7330 +1.7079268e-04 9.612e-06 57705.6749 57705.7911 DMX_0152 
57712.7078 +2.2117983e-04 1.298e-05 57712.6496 57712.7660 DMX_0153 
57717.6605 +1.4334230e-04 1.544e-05 57717.6020 57717.7191 DMX_0154 
57718.6944 +1.5115033e-04 1.199e-05 57718.6365 57718.7523 DMX_0155 
57732.6916 +1.5910468e-04 9.242e-06 57732.6335 57732.7498 DMX_0156 
57739.6021 +2.2115730e-04 1.433e-05 57739.5434 57739.6609 DMX_0157 
57740.6230 +1.8593993e-04 8.886e-06 57740.5650 57740.6810 DMX_0158 
57748.5784 +1.7442269e-04 1.089e-05 57748.5202 57748.6366 DMX_0159 
57755.5639 +2.0630543e-04 1.010e-05 57755.5055 57755.6223 DMX_0160 
57767.5243 +1.7649915e-04 1.341e-05 57767.4654 57767.5831 DMX_0161 
57769.5359 +2.4187459e-04 1.014e-05 57769.4776 57769.5942 DMX_0162 
57775.5115 +1.4649516e-04 1.245e-05 57775.4507 57775.5723 DMX_0163 
57788.4664 +1.9856674e-04 1.179e-05 57788.4080 57788.5249 DMX_0164 
57789.4948 +1.8997017e-04 1.047e-05 57789.4363 57789.5533 DMX_0165 
57800.4356 +1.9366491e-04 9.737e-06 57800.3773 57800.4939 DMX_0166 
57805.4487 +1.8918678e-04 9.972e-06 57805.3906 57805.5069 DMX_0167 
57811.4101 +1.9270883e-04 9.621e-06 57811.3489 57811.4713 DMX_0168 
57824.3618 +1.8695731e-04 1.276e-04 57824.3035 57824.4201 DMX_0169 
57834.3473 +2.0974748e-04 1.492e-05 57834.2892 57834.4053 DMX_0170 
