# Mean DMX value = +3.245255e-04 
# Uncertainty in average DM = 2.58855e-03 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
56970.8725 -2.4830262e-03 5.455e-04 56970.8225 56970.9225 DMX_0001 
56990.8287 -2.0458297e-03 4.739e-04 56990.7729 56990.8844 DMX_0002 
57014.7410 -6.2830400e-04 4.904e-04 57014.6910 57014.7910 DMX_0003 
57054.6504 +6.6695065e-04 5.494e-04 57054.5917 57054.7091 DMX_0004 
57075.5844 +1.3999409e-03 5.128e-04 57075.5253 57075.6435 DMX_0005 
57095.5222 +2.5959036e-03 3.407e-04 57095.4630 57095.5814 DMX_0006 
57117.4840 +2.3152379e-03 3.133e-04 57117.4246 57117.5433 DMX_0007 
57138.4087 +3.7514534e-03 3.388e-04 57138.3495 57138.4678 DMX_0008 
57185.2753 +4.8541774e-03 3.050e-04 57185.2161 57185.3344 DMX_0009 
57201.2318 +5.5423624e-03 3.113e-04 57201.1726 57201.2910 DMX_0010 
57234.1507 +3.2427012e-03 9.047e-04 57234.1007 57234.2007 DMX_0011 
57242.1196 +4.1441823e-03 3.222e-04 57242.0605 57242.1787 DMX_0012 
57265.0563 +4.5971874e-03 3.343e-04 57264.9972 57265.1153 DMX_0013 
57306.9325 +4.5620998e-03 3.425e-04 57306.8825 57306.9825 DMX_0014 
57327.9033 +4.9640393e-03 3.171e-04 57327.8441 57327.9625 DMX_0015 
57348.8270 +4.9774725e-03 2.914e-04 57348.7678 57348.8862 DMX_0016 
57376.7676 +3.8117966e-03 2.852e-04 57376.7083 57376.8268 DMX_0017 
57410.6758 +4.6534443e-03 3.072e-04 57410.6172 57410.7345 DMX_0018 
57433.6134 +4.6446194e-03 2.980e-04 57433.5547 57433.6721 DMX_0019 
57508.4192 +6.1535433e-03 2.975e-04 57508.3605 57508.4779 DMX_0020 
57536.3423 +8.1825899e-03 2.754e-04 57536.2836 57536.4009 DMX_0021 
57557.2641 +7.5807957e-03 3.024e-04 57557.2054 57557.3228 DMX_0022 
57579.2074 +7.0204306e-03 2.824e-04 57579.1486 57579.2661 DMX_0023 
57594.1869 +6.8895215e-03 3.130e-04 57594.1283 57594.2455 DMX_0024 
57622.0977 +4.2064870e-03 2.667e-04 57622.0390 57622.1564 DMX_0025 
57640.0374 +3.3071392e-03 2.646e-04 57639.9788 57640.0961 DMX_0026 
57666.9647 +2.8084659e-03 2.691e-04 57666.9060 57667.0235 DMX_0027 
57686.9112 +3.7063759e-03 2.981e-04 57686.8526 57686.9699 DMX_0028 
57710.8437 +2.4110884e-03 2.788e-04 57710.7851 57710.9023 DMX_0029 
57733.7810 +1.3419881e-03 2.838e-04 57733.7222 57733.8397 DMX_0030 
57752.7320 +1.3902982e-03 2.589e-04 57752.6731 57752.7908 DMX_0031 
57775.6660 +1.9629602e-03 2.415e-04 57775.6073 57775.7247 DMX_0032 
57789.6277 +1.1424241e-03 2.469e-04 57789.5689 57789.6865 DMX_0033 
57804.5895 +2.4645916e-03 2.416e-04 57804.5308 57804.6482 DMX_0034 
57823.5381 +3.5898302e-03 2.867e-04 57823.4792 57823.5969 DMX_0035 
57844.4893 +3.3387522e-03 2.792e-04 57844.4305 57844.5481 DMX_0036 
57865.4299 +2.4153650e-03 2.832e-04 57865.3710 57865.4889 DMX_0037 
57873.3989 +2.2159225e-03 2.532e-04 57873.3402 57873.4577 DMX_0038 
57885.3656 +1.8647248e-03 2.641e-04 57885.3069 57885.4243 DMX_0039 
57907.3084 +1.6634862e-03 2.819e-04 57907.2498 57907.3671 DMX_0040 
57927.2646 +1.1987553e-03 2.816e-04 57927.2059 57927.3233 DMX_0041 
57970.1365 +1.4319974e-03 3.159e-04 57970.0779 57970.1952 DMX_0042 
58463.7769 -1.4925824e-03 4.657e-04 58463.7190 58463.8349 DMX_0043 
58508.6546 -2.6583574e-03 3.861e-04 58508.5976 58508.7116 DMX_0044 
58528.6051 -3.1728508e-03 4.131e-04 58528.5470 58528.6632 DMX_0045 
58565.5150 -4.0013288e-03 5.557e-04 58565.4570 58565.5731 DMX_0046 
58586.4394 -4.0250445e-03 3.674e-04 58586.3823 58586.4964 DMX_0047 
58608.4154 -4.2104517e-03 4.333e-04 58608.3587 58608.4721 DMX_0048 
58628.3248 -4.4237902e-03 4.145e-04 58628.2678 58628.3818 DMX_0049 
