# Mean DMX value = +9.228834e-05 
# Uncertainty in average DM = 8.92536e-05 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
55759.1129 +1.2174837e-03 1.816e-05 55759.0518 55759.1741 DMX_0001 
55791.0198 +1.3433971e-03 3.497e-05 55790.9610 55791.0785 DMX_0002 
55819.9379 +1.2236736e-03 2.346e-05 55819.8775 55819.9982 DMX_0003 
55850.8724 +1.3509561e-03 4.081e-05 55850.8114 55850.9333 DMX_0004 
55877.7911 +1.2399670e-03 1.766e-05 55877.7304 55877.8518 DMX_0005 
55934.6266 +1.1822398e-03 5.200e-05 55934.5669 55934.6863 DMX_0006 
55996.4660 +1.1517543e-03 1.677e-04 55996.4160 55996.5160 DMX_0007 
56020.3914 +9.5064713e-04 2.497e-05 56020.3299 56020.4529 DMX_0008 
56059.2744 +1.1173021e-03 1.466e-04 56059.2244 56059.3244 DMX_0009 
56108.1371 +1.1407512e-03 9.484e-05 56108.0871 56108.1871 DMX_0010 
56139.0546 +1.0338039e-03 1.648e-04 56139.0046 56139.1046 DMX_0011 
56172.9445 +1.0892202e-03 6.858e-05 56172.8945 56172.9945 DMX_0012 
56209.8440 +1.4019597e-03 1.214e-04 56209.7940 56209.8940 DMX_0013 
56250.7280 +1.0015270e-03 4.132e-05 56250.6726 56250.7835 DMX_0014 
56284.6595 +1.0783739e-03 2.030e-05 56284.5928 56284.7262 DMX_0015 
56305.6088 +1.0026666e-03 2.967e-05 56305.5484 56305.6692 DMX_0016 
56325.5457 +9.9917294e-04 3.207e-05 56325.4879 56325.6035 DMX_0017 
56345.5117 +9.3898761e-04 2.891e-05 56345.4409 56345.5825 DMX_0018 
56403.3321 +8.5147472e-04 2.355e-05 56403.2724 56403.3918 DMX_0019 
56425.2692 +8.2540145e-04 1.818e-05 56425.1975 56425.3410 DMX_0020 
56446.2128 +9.0288149e-04 3.064e-05 56446.1506 56446.2749 DMX_0021 
56465.1628 +8.3759393e-04 2.473e-05 56465.0950 56465.2306 DMX_0022 
56511.0401 +8.5795874e-04 5.284e-05 56510.9800 56511.1003 DMX_0023 
56531.9817 +8.4739495e-04 2.131e-05 56531.9107 56532.0528 DMX_0024 
56549.9318 +8.2414794e-04 2.676e-05 56549.8718 56549.9918 DMX_0025 
56571.8653 +8.1201119e-04 1.931e-05 56571.7930 56571.9375 DMX_0026 
56593.8036 +8.2440194e-04 2.511e-05 56593.7341 56593.8731 DMX_0027 
56613.7459 +7.7884355e-04 2.556e-05 56613.6859 56613.8058 DMX_0028 
56634.6936 +8.6699862e-04 2.599e-05 56634.6273 56634.7598 DMX_0029 
56654.6545 +7.7934753e-04 8.367e-05 56654.5960 56654.7130 DMX_0030 
56669.6100 +8.3917040e-04 2.720e-05 56669.5500 56669.6700 DMX_0031 
56737.3999 +8.4285850e-04 1.093e-04 56737.3499 56737.4499 DMX_0032 
56755.3577 +7.8825510e-04 4.530e-05 56755.2998 56755.4156 DMX_0033 
56844.1223 +7.4727532e-04 8.235e-05 56844.0723 56844.1723 DMX_0034 
56874.0308 +6.6891734e-04 2.341e-05 56873.9720 56874.0896 DMX_0035 
56932.8913 +6.4021476e-04 2.463e-05 56932.8219 56932.9607 DMX_0036 
56949.8405 +6.1854702e-04 2.368e-05 56949.7807 56949.9004 DMX_0037 
56970.7886 +7.8482391e-04 2.893e-05 56970.7288 56970.8484 DMX_0038 
56990.7412 +7.2057420e-04 2.595e-05 56990.6814 56990.8010 DMX_0039 
57054.5693 +6.2800524e-04 2.412e-05 57054.5107 57054.6279 DMX_0040 
57075.5027 +6.1395628e-04 6.245e-05 57075.4438 57075.5616 DMX_0041 
57095.4415 +5.9032556e-04 5.429e-05 57095.3825 57095.5005 DMX_0042 
57117.3904 +5.7369188e-04 3.752e-05 57117.3182 57117.4625 DMX_0043 
57138.3281 +5.5980054e-04 2.543e-05 57138.2689 57138.3873 DMX_0044 
57185.1945 +5.0075089e-04 2.487e-05 57185.1357 57185.2534 DMX_0045 
57187.1912 +5.0172044e-04 3.150e-05 57187.1325 57187.2499 DMX_0046 
57201.1445 +4.8032894e-04 2.445e-05 57201.0852 57201.2037 DMX_0047 
57242.0302 +4.6532798e-04 3.117e-05 57241.9664 57242.0939 DMX_0048 
57264.9527 +4.5172895e-04 2.450e-05 57264.8937 57265.0117 DMX_0049 
57306.8442 +4.1675898e-04 2.489e-05 57306.7851 57306.9033 DMX_0050 
57348.7405 +3.4763472e-04 2.921e-05 57348.6816 57348.7994 DMX_0051 
57376.6867 +2.9184589e-04 2.371e-05 57376.6276 57376.7458 DMX_0052 
57410.5769 +2.2708819e-04 2.993e-05 57410.5080 57410.6459 DMX_0053 
57433.5231 +1.2954847e-04 2.504e-05 57433.4634 57433.5827 DMX_0054 
57508.3293 -9.2431238e-05 2.688e-05 57508.2705 57508.3881 DMX_0055 
57536.2527 -1.4587184e-04 2.535e-05 57536.1935 57536.3119 DMX_0056 
57557.1743 -1.6418098e-04 3.013e-05 57557.1154 57557.2331 DMX_0057 
57579.1187 -1.2707880e-04 3.259e-05 57579.0597 57579.1778 DMX_0058 
57594.0972 -1.6397492e-04 3.723e-05 57594.0381 57594.1564 DMX_0059 
57622.0082 -8.4416282e-05 2.597e-05 57621.9491 57622.0673 DMX_0060 
57626.9736 +2.2599698e-04 6.415e-04 57626.9236 57627.0236 DMX_0061 
57639.9478 -1.5742337e-04 3.043e-05 57639.8888 57640.0069 DMX_0062 
57666.8763 -1.5636929e-04 4.536e-05 57666.8173 57666.9353 DMX_0063 
57686.8227 -1.9250238e-04 3.784e-05 57686.7637 57686.8818 DMX_0064 
57710.7519 -1.9474217e-04 2.455e-05 57710.6932 57710.8106 DMX_0065 
57733.6894 -2.0805440e-04 3.414e-05 57733.6305 57733.7482 DMX_0066 
57752.6394 -2.5426305e-04 2.017e-05 57752.5719 57752.7070 DMX_0067 
57775.5753 -3.4317828e-04 2.632e-05 57775.5165 57775.6342 DMX_0068 
57789.5348 -3.6092671e-04 2.714e-05 57789.4759 57789.5937 DMX_0069 
57804.5009 -3.6671453e-04 2.844e-05 57804.4417 57804.5601 DMX_0070 
57823.4493 -3.7386462e-04 2.442e-05 57823.3905 57823.5082 DMX_0071 
57844.3924 -4.3409472e-04 2.357e-05 57844.3334 57844.4514 DMX_0072 
57865.3404 -4.1098921e-04 2.809e-05 57865.2814 57865.3995 DMX_0073 
57873.2940 -4.3916132e-04 2.440e-05 57873.2350 57873.3531 DMX_0074 
57885.2739 -4.4480742e-04 2.447e-05 57885.2147 57885.3331 DMX_0075 
57907.2197 -4.8795620e-04 2.430e-05 57907.1608 57907.2786 DMX_0076 
57949.1165 -4.7054945e-04 2.302e-05 57949.0575 57949.1754 DMX_0077 
57970.0389 -4.8730680e-04 5.947e-05 57969.9889 57970.0889 DMX_0078 
58463.6903 -9.3068745e-04 2.519e-05 58463.6310 58463.7496 DMX_0079 
58481.6645 -9.6552568e-04 2.478e-05 58481.6023 58481.7268 DMX_0080 
58508.5659 -1.0202504e-03 3.142e-05 58508.5069 58508.6248 DMX_0081 
58524.5036 -1.0432188e-03 2.492e-05 58524.4446 58524.5626 DMX_0082 
58565.4304 -1.1260814e-03 2.786e-05 58565.3717 58565.4891 DMX_0083 
58586.3519 -1.1547146e-03 3.280e-05 58586.2927 58586.4111 DMX_0084 
58609.2552 -1.3409735e-03 9.273e-05 58609.2052 58609.3052 DMX_0085 
58628.2439 -1.2534171e-03 2.901e-05 58628.1847 58628.3032 DMX_0086 
58650.1883 -1.3176494e-03 2.508e-05 58650.1294 58650.2472 DMX_0087 
58661.1358 -1.2967217e-03 2.452e-05 58661.0768 58661.1948 DMX_0088 
58675.1239 -1.3491425e-03 2.435e-05 58675.0650 58675.1828 DMX_0089 
58713.0214 -1.3611923e-03 2.803e-05 58712.9622 58713.0805 DMX_0090 
58738.9371 -1.4213763e-03 2.376e-05 58738.8785 58738.9957 DMX_0091 
58754.9020 -1.4170506e-03 2.545e-05 58754.8429 58754.9612 DMX_0092 
58777.8278 -1.4171881e-03 2.604e-05 58777.7687 58777.8868 DMX_0093 
58794.7562 -1.4645392e-03 2.576e-05 58794.6973 58794.8152 DMX_0094 
58818.7263 -1.4622533e-03 2.495e-05 58818.6670 58818.7855 DMX_0095 
58838.6453 -1.5087433e-03 2.661e-05 58838.5862 58838.7043 DMX_0096 
58892.5013 -1.6913308e-03 3.960e-05 58892.4390 58892.5637 DMX_0097 
58893.4996 -1.7042902e-03 3.040e-05 58893.4366 58893.5626 DMX_0098 
58915.4377 -1.7281742e-03 3.721e-05 58915.3758 58915.4995 DMX_0099 
58957.3126 -1.8411902e-03 2.644e-05 58957.2537 58957.3716 DMX_0100 
58978.2523 -1.7719635e-03 7.059e-05 58978.1956 58978.3090 DMX_0101 
58999.1993 -1.9562201e-03 2.568e-05 58999.1403 58999.2583 DMX_0102 
59043.0766 -1.9782164e-03 2.520e-05 59043.0179 59043.1354 DMX_0103 
59065.0210 -2.0445176e-03 2.338e-05 59064.9621 59065.0799 DMX_0104 
