# Mean DMX value = -1.114555e-04 
# Uncertainty in average DM = 1.01528e-03 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
58061.9050 -1.1535779e-03 2.903e-04 58061.3598 58062.4502 DMX_0001 
58102.2756 -6.5801010e-04 1.800e-04 58101.2625 58103.2887 DMX_0002 
58135.6935 -7.1501490e-04 3.092e-04 58135.1224 58136.2646 DMX_0003 
58161.1034 -6.1101098e-04 1.960e-04 58161.0534 58161.1534 DMX_0004 
58187.5265 -9.9512297e-04 1.964e-04 58186.9775 58188.0754 DMX_0005 
58216.4506 -9.5641171e-04 1.938e-04 58215.9070 58216.9942 DMX_0006 
58240.4053 -9.8428861e-04 1.656e-04 58239.8496 58240.9611 DMX_0007 
58272.2967 -7.9793055e-04 2.062e-04 58271.7455 58272.8480 DMX_0008 
58301.2134 -5.1803438e-04 3.330e-04 58300.6629 58301.7639 DMX_0009 
58335.0656 +1.4708125e-04 2.080e-04 58334.5107 58335.6205 DMX_0010 
58364.9667 -7.5336469e-04 2.091e-04 58364.4274 58365.5061 DMX_0011 
58396.8908 -6.1424857e-04 1.685e-04 58396.3420 58397.4395 DMX_0012 
58424.7956 +2.2101793e-04 1.745e-04 58424.2465 58425.3446 DMX_0013 
58459.7165 -4.3575039e-04 2.174e-04 58459.1663 58460.2666 DMX_0014 
58489.6314 -1.2612458e-04 2.841e-04 58489.0840 58490.1789 DMX_0015 
58517.5689 -2.7300273e-04 1.843e-04 58517.0306 58518.1071 DMX_0016 
58544.4891 -1.0399083e-04 1.586e-04 58543.9356 58545.0427 DMX_0017 
58581.3875 -4.3988261e-06 1.787e-04 58579.8443 58582.9306 DMX_0018 
58605.8010 +2.3411679e-03 5.660e-04 58605.7510 58605.8510 DMX_0019 
58636.2340 +1.0681097e-03 2.308e-04 58635.6832 58636.7848 DMX_0020 
58671.1402 +9.8555600e-04 3.119e-04 58670.5901 58671.6902 DMX_0021 
58699.0585 +8.4145961e-04 2.288e-04 58698.5077 58699.6094 DMX_0022 
58728.9736 +6.6590795e-04 1.947e-04 58728.4237 58729.5235 DMX_0023 
58762.3687 +9.6231255e-04 2.551e-04 58762.3187 58762.4187 DMX_0024 
58787.8370 +3.8453910e-04 2.637e-04 58787.2870 58788.3870 DMX_0025 
58819.7347 +8.3077252e-04 2.388e-04 58819.2063 58820.2632 DMX_0026 
58849.1399 +1.5233475e-04 2.439e-04 58849.0899 58849.1899 DMX_0027 
58879.5552 +5.2740182e-05 2.594e-04 58879.0044 58880.1059 DMX_0028 
58907.5719 +6.2345474e-04 2.409e-04 58906.9526 58908.1913 DMX_0029 
58942.8893 +4.2382864e-04 2.766e-04 58942.8393 58942.9393 DMX_0030 
