# Mean DMX value = +3.858850e-05 
# Uncertainty in average DM = 1.73453e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
55989.6205 -2.2231737e-04 2.488e-04 55989.5705 55989.6705 DMX_0001 
56023.5269 -3.1624435e-04 1.584e-04 56023.4769 56023.5769 DMX_0002 
56057.4242 -1.7099066e-04 2.053e-04 56057.3620 56057.4863 DMX_0003 
56106.2925 -3.3525573e-04 2.127e-04 56106.2322 56106.3528 DMX_0004 
56140.1941 -4.9732238e-04 3.468e-04 56140.1365 56140.2518 DMX_0005 
56188.0413 -5.0516127e-04 1.471e-04 56187.9559 56188.1267 DMX_0006 
56202.0176 -3.7362340e-04 2.396e-04 56201.9676 56202.0676 DMX_0007 
56220.9601 -5.0799520e-04 5.718e-05 56220.8760 56221.0442 DMX_0008 
56235.9347 -3.4266566e-04 1.753e-04 56235.8767 56235.9927 DMX_0009 
56237.8943 -4.0910731e-04 6.237e-05 56237.8289 56237.9597 DMX_0010 
56252.8530 -3.6056068e-04 6.098e-05 56252.7908 56252.9153 DMX_0011 
56277.8205 -3.9232757e-04 2.120e-04 56277.7615 56277.8795 DMX_0012 
56278.7887 -2.7469373e-04 6.576e-05 56278.7224 56278.8550 DMX_0013 
56299.7705 -1.1751561e-04 1.269e-04 56299.7205 56299.8205 DMX_0014 
56319.7069 -1.9156780e-05 1.953e-04 56319.6483 56319.7656 DMX_0015 
56341.6430 -3.5288507e-05 6.858e-05 56341.5874 56341.6987 DMX_0016 
56360.5960 +2.5166636e-05 1.342e-04 56360.5377 56360.6544 DMX_0017 
56399.4915 -5.8235069e-05 2.146e-04 56399.4415 56399.5415 DMX_0018 
56416.4178 -7.7572965e-05 5.621e-05 56416.3571 56416.4785 DMX_0019 
56417.4306 -1.2771301e-04 3.005e-04 56417.3806 56417.4806 DMX_0020 
56438.3819 -2.8471434e-04 8.666e-05 56438.3234 56438.4404 DMX_0021 
56458.3176 -3.0364525e-04 1.213e-04 56458.2586 56458.3767 DMX_0022 
56479.2601 -4.4200556e-04 1.617e-04 56479.2011 56479.3190 DMX_0023 
56519.1539 -2.7368795e-04 1.853e-04 56519.0967 56519.2111 DMX_0024 
56538.0934 -3.3026030e-04 1.098e-04 56538.0434 56538.1434 DMX_0025 
56558.0322 -5.1508481e-04 1.264e-04 56557.9742 56558.0903 DMX_0026 
56577.9910 -4.3119911e-04 1.051e-04 56577.9410 56578.0410 DMX_0027 
56598.9399 -2.5168424e-04 9.067e-05 56598.8899 56598.9899 DMX_0028 
56619.8750 -1.4813685e-03 3.076e-04 56619.8250 56619.9250 DMX_0029 
56662.7412 -1.7603853e-04 1.220e-04 56662.6800 56662.8024 DMX_0030 
56738.5303 -7.4128208e-05 1.296e-04 56738.4710 56738.5896 DMX_0031 
56853.2240 -5.3472750e-04 1.213e-04 56853.1646 56853.2834 DMX_0032 
56935.0060 -4.9929311e-04 1.358e-04 56934.9560 56935.0560 DMX_0033 
56955.9375 -2.1937972e-04 1.655e-04 56955.8781 56955.9970 DMX_0034 
56977.8709 -2.5714033e-04 1.516e-04 56977.8115 56977.9303 DMX_0035 
56997.8585 +1.6038622e-04 3.982e-04 56997.8085 56997.9085 DMX_0036 
56998.8317 -2.5648900e-04 2.975e-04 56998.7817 56998.8817 DMX_0037 
57018.7758 -6.9499264e-05 1.784e-04 57018.7258 57018.8258 DMX_0038 
57028.7466 -2.3469717e-04 1.160e-04 57028.6966 57028.7966 DMX_0039 
57032.7268 -8.5260994e-05 8.516e-05 57032.6672 57032.7863 DMX_0040 
57053.6710 +1.6071747e-04 1.769e-04 57053.6210 57053.7210 DMX_0041 
57069.6391 +1.7248114e-04 1.727e-04 57069.5891 57069.6891 DMX_0042 
57096.5620 +8.4765828e-05 1.539e-04 57096.5120 57096.6120 DMX_0043 
57116.5156 +2.5540694e-04 2.651e-04 57116.4656 57116.5656 DMX_0044 
57137.4494 +3.6213965e-04 2.357e-04 57137.3905 57137.5082 DMX_0045 
57186.3152 +5.2146506e-04 2.045e-04 57186.2564 57186.3740 DMX_0046 
57240.1600 +3.7487876e-04 1.285e-04 57240.1100 57240.2100 DMX_0047 
57264.1040 +3.7189431e-06 2.313e-04 57264.0454 57264.1626 DMX_0048 
57305.9967 +3.0253968e-04 1.183e-04 57305.9379 57306.0555 DMX_0049 
57326.9257 +7.3871747e-04 1.670e-04 57326.8669 57326.9846 DMX_0050 
57347.8721 +5.4194089e-04 8.509e-05 57347.8135 57347.9306 DMX_0051 
57375.7928 +6.7297131e-04 1.215e-04 57375.7340 57375.8516 DMX_0052 
57390.7534 +6.9650702e-04 1.735e-04 57390.6949 57390.8118 DMX_0053 
57418.6852 +7.2103616e-04 1.246e-04 57418.6352 57418.7352 DMX_0054 
57501.4653 +5.7428161e-04 1.209e-04 57501.4153 57501.5153 DMX_0055 
57503.4442 +7.0017628e-04 1.202e-04 57503.3864 57503.5021 DMX_0056 
57522.3930 +6.5023950e-04 1.436e-04 57522.3346 57522.4514 DMX_0057 
57538.3632 +5.9866385e-04 1.325e-04 57538.3132 57538.4132 DMX_0058 
57565.2874 +8.6256058e-04 1.947e-04 57565.2374 57565.3374 DMX_0059 
57588.2292 +1.8534379e-04 1.679e-04 57588.1709 57588.2875 DMX_0060 
57608.1632 +1.4368006e-04 1.144e-04 57608.1047 57608.2216 DMX_0061 
57627.1283 +1.2220350e-04 1.002e-04 57627.0703 57627.1863 DMX_0062 
57650.0465 +3.2535107e-04 2.171e-04 57649.9881 57650.1049 DMX_0063 
57667.9969 +4.0456416e-04 1.819e-04 57667.9384 57668.0553 DMX_0064 
57705.9129 -7.2068184e-05 1.638e-04 57705.8552 57705.9706 DMX_0065 
57746.7786 +2.2229445e-04 1.504e-04 57746.7202 57746.8371 DMX_0066 
57772.6864 +3.1021716e-04 1.645e-04 57772.6364 57772.7364 DMX_0067 
57810.6084 +3.7261389e-04 3.512e-04 57810.5494 57810.6674 DMX_0068 
57834.5439 +2.7701894e-04 1.313e-04 57834.4854 57834.6024 DMX_0069 
57850.4985 +1.6190978e-04 2.814e-04 57850.4485 57850.5485 DMX_0070 
57894.3833 +1.9784530e-04 2.320e-04 57894.3333 57894.4333 DMX_0071 
57915.3360 +2.5143028e-05 1.866e-04 57915.2776 57915.3944 DMX_0072 
57937.2746 +2.0084902e-04 1.962e-04 57937.2246 57937.3246 DMX_0073 
57958.2241 -3.3640990e-04 1.238e-04 57958.1741 57958.2741 DMX_0074 
57978.1689 -3.1614808e-04 1.834e-04 57978.1106 57978.2272 DMX_0075 
58454.8486 +4.8471629e-05 1.694e-04 58454.7986 58454.8986 DMX_0076 
58475.7828 +4.4479102e-05 1.462e-04 58475.7244 58475.8412 DMX_0077 
58514.7016 +1.4932290e-05 1.956e-04 58514.6466 58514.7566 DMX_0078 
58538.6222 +3.6475737e-04 1.956e-04 58538.5722 58538.6722 DMX_0079 
58558.5437 +9.3375868e-05 2.414e-04 58558.4937 58558.5937 DMX_0080 
58578.4993 +8.2704682e-05 2.013e-04 58578.4407 58578.5579 DMX_0081 
58642.3220 +2.3622810e-05 1.341e-04 58642.2637 58642.3803 DMX_0082 
58683.2152 -2.3713498e-04 2.415e-04 58683.1567 58683.2736 DMX_0083 
58730.1026 -4.3252298e-04 2.214e-04 58730.0526 58730.1526 DMX_0084 
58748.0459 -4.3060725e-04 2.900e-04 58747.9959 58748.0959 DMX_0085 
58765.9883 -4.4645131e-04 1.830e-04 58765.9299 58766.0468 DMX_0086 
58792.9424 -2.6622372e-04 1.684e-04 58792.8924 58792.9924 DMX_0087 
58810.8858 +5.1459943e-05 2.249e-04 58810.8288 58810.9428 DMX_0088 
58831.8169 -4.3835148e-05 4.844e-04 58831.7669 58831.8669 DMX_0089 
58880.6878 +2.2995732e-05 3.650e-04 58880.6378 58880.7378 DMX_0090 
58964.4708 +1.8175247e-03 9.369e-04 58964.4208 58964.5208 DMX_0091 
58986.4107 +3.1245841e-05 3.483e-04 58986.3607 58986.4607 DMX_0092 
59030.3019 -2.7991246e-04 2.933e-04 59030.2519 59030.3519 DMX_0093 
