# Mean DMX value = -8.681356e-05 
# Uncertainty in average DM = 1.48301e-05 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
56353.5354 +3.7986257e-04 9.401e-06 56352.4807 56354.5901 DMX_0073 
56368.0049 +3.1927239e-04 1.130e-05 56367.4560 56368.5537 DMX_0074 
56389.4411 +2.8314037e-04 1.203e-05 56387.4330 56391.4491 DMX_0075 
56408.9140 +3.0911800e-04 1.067e-05 56407.2962 56410.5319 DMX_0076 
56431.8947 +2.7443386e-04 1.142e-05 56431.3096 56432.4797 DMX_0077 
56450.7953 +2.1874139e-04 1.108e-05 56450.1733 56451.4173 DMX_0078 
56471.6974 +2.2756450e-04 1.115e-05 56471.1728 56472.2221 DMX_0079 
56492.7491 +2.1825355e-04 9.418e-06 56492.2217 56493.2766 DMX_0080 
56504.2032 +1.5780501e-04 3.995e-05 56502.1491 56506.2572 DMX_0081 
56515.2115 +9.4704234e-05 5.057e-05 56515.1615 56515.2615 DMX_0082 
56522.6466 +2.3068468e-04 1.382e-05 56522.0919 56523.2012 DMX_0083 
56532.5648 +1.8499822e-04 4.107e-05 56530.0667 56535.0629 DMX_0084 
56546.0714 +1.5167309e-04 2.105e-05 56543.0665 56549.0763 DMX_0085 
56553.0648 +1.9188621e-04 1.030e-05 56551.0154 56555.1142 DMX_0086 
56567.0171 +1.8116272e-04 2.236e-05 56564.9723 56569.0619 DMX_0087 
56585.4689 +1.7731888e-04 7.490e-06 56584.8847 56586.0532 DMX_0088 
56591.9824 +2.2614800e-04 3.948e-05 56591.9324 56592.0324 DMX_0089 
56601.4361 +1.7381305e-04 2.553e-05 56598.8899 56603.9824 DMX_0090 
56606.9438 +2.1138447e-04 3.523e-05 56606.8938 56606.9938 DMX_0091 
56617.4109 +1.8729025e-04 1.418e-05 56614.8613 56619.9605 DMX_0092 
56630.3555 +2.2605339e-04 2.707e-05 56627.7950 56632.9161 DMX_0093 
56641.7739 +3.4451770e-04 8.174e-06 56641.7186 56641.8291 DMX_0094 
56643.8042 +2.9328213e-04 2.766e-05 56643.7492 56643.8592 DMX_0095 
56647.8053 +2.2936896e-04 2.997e-05 56647.7553 56647.8553 DMX_0096 
56658.7997 +4.4063556e-04 2.607e-05 56656.7541 56660.8453 DMX_0097 
56669.7620 +2.9174785e-04 4.415e-05 56669.7120 56669.8120 DMX_0098 
56675.7198 +3.2239304e-04 8.644e-06 56675.6698 56675.7698 DMX_0099 
56676.7134 +2.9995374e-04 3.458e-05 56676.6634 56676.7634 DMX_0100 
56682.6691 +2.1151169e-04 4.550e-05 56682.6191 56682.7191 DMX_0101 
56694.2050 +2.1771400e-04 2.257e-05 56691.6603 56696.7498 DMX_0102 
56705.6380 +1.8227317e-04 1.528e-05 56703.5714 56707.7045 DMX_0103 
56710.6191 +2.3855351e-04 8.484e-05 56710.5691 56710.6691 DMX_0104 
