# Mean DMX value = +1.793872e-05 
# Uncertainty in average DM = 1.53660e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
55097.8889 -5.9973199e-04 1.314e-04 55094.7468 55101.0309 DMX_0001 
55120.8301 -4.6118673e-04 1.456e-04 55118.6858 55122.9745 DMX_0002 
55156.2538 -2.7388689e-04 9.960e-05 55154.5871 55157.9204 DMX_0003 
55244.4874 -1.2748676e-04 1.247e-04 55243.3401 55245.6347 DMX_0004 
55278.3947 -3.9369674e-04 6.933e-05 55278.3384 55278.4510 DMX_0005 
55307.3152 -3.8448670e-04 9.901e-05 55307.2589 55307.3716 DMX_0006 
55340.2255 -2.6126015e-04 8.942e-05 55340.1694 55340.2817 DMX_0007 
55361.1680 -4.4161957e-04 4.498e-05 55361.1123 55361.2238 DMX_0008 
55396.1179 -4.2531366e-04 5.872e-05 55396.0618 55396.1740 DMX_0009 
55430.5236 -4.2088020e-04 4.526e-05 55429.9687 55431.0784 DMX_0010 
55462.9345 -2.4280595e-04 5.582e-05 55461.8813 55463.9878 DMX_0011 
55493.3069 -2.7241257e-04 4.824e-05 55492.7520 55493.8617 DMX_0012 
55521.2303 -2.3265439e-04 4.766e-05 55520.6756 55521.7850 DMX_0013 
55543.7137 -1.6884890e-04 1.669e-04 55543.6575 55543.7699 DMX_0014 
55578.6185 +2.2196906e-04 5.146e-05 55578.5623 55578.6746 DMX_0015 
55579.6151 -2.7126024e-05 1.468e-04 55579.5593 55579.6709 DMX_0016 
55616.9685 -2.8377667e-04 6.045e-05 55616.4134 55617.5235 DMX_0017 
55640.4491 -4.0601313e-04 4.533e-05 55639.3955 55641.5027 DMX_0018 
55672.3609 -3.8235727e-04 4.381e-05 55670.3106 55674.4112 DMX_0019 
55702.2792 -3.8009209e-04 3.760e-05 55700.2287 55704.3296 DMX_0020 
55731.6985 -2.1889492e-04 4.516e-05 55731.1439 55732.2531 DMX_0021 
55766.0599 -1.2424436e-04 5.652e-05 55766.0034 55766.1164 DMX_0022 
55774.0374 +6.1803184e-04 2.758e-04 55773.9811 55774.0936 DMX_0023 
55800.4659 +8.8277484e-05 6.888e-05 55799.9112 55801.0205 DMX_0024 
55827.8903 +4.7533182e-05 4.990e-05 55826.8365 55828.9440 DMX_0025 
55864.2912 +2.9981400e-04 5.283e-05 55863.7365 55864.8460 DMX_0026 
55893.2121 +3.9202999e-04 5.191e-05 55892.6578 55893.7664 DMX_0027 
55919.1408 +4.3844634e-04 3.870e-05 55918.5861 55919.6956 DMX_0028 
55949.5559 +1.3070527e-03 1.652e-04 55949.4989 55949.6128 DMX_0029 
55977.1162 +4.0381632e-04 4.621e-05 55976.5643 55977.6680 DMX_0030 
56003.0794 +2.7976949e-04 4.942e-05 56002.5557 56003.6031 DMX_0031 
56034.9679 +5.2068253e-04 5.113e-05 56034.4167 56035.5190 DMX_0032 
56067.3917 +4.2399826e-04 4.926e-05 56066.3258 56068.4576 DMX_0033 
56094.8127 +5.9293162e-04 6.738e-05 56094.2623 56095.3631 DMX_0034 
56130.2226 +5.7059398e-04 5.830e-05 56130.1726 56130.2726 DMX_0035 
56138.2186 +8.8291492e-04 1.701e-04 56138.1686 56138.2686 DMX_0036 
56151.6146 +6.1540908e-04 7.452e-05 56151.0647 56152.1645 DMX_0037 
56174.0631 +5.5662421e-04 3.322e-05 56173.0125 56175.1137 DMX_0038 
56194.5014 +6.2409085e-04 3.885e-05 56193.9504 56195.0524 DMX_0039 
56214.4526 +7.0721748e-04 4.771e-05 56213.9057 56214.9995 DMX_0040 
56235.4180 +6.9468158e-04 6.002e-05 56234.8996 56235.9364 DMX_0041 
56250.3656 +7.4174914e-04 5.728e-05 56249.8167 56250.9145 DMX_0042 
