# Mean DMX value = +1.010996e-04 
# Uncertainty in average DM = 1.01752e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
56214.3937 +1.7840679e-03 1.478e-05 56213.8481 56214.9393 DMX_0073 
56235.3663 +1.6365955e-03 1.447e-05 56234.8609 56235.8718 DMX_0074 
56250.3020 +1.5372212e-03 1.402e-05 56249.7551 56250.8490 DMX_0075 
56270.1839 +1.4120402e-03 1.396e-05 56269.6017 56270.7661 DMX_0076 
56288.6358 +1.4628685e-03 6.532e-05 56288.5858 56288.6858 DMX_0077 
56311.0672 +1.4277625e-03 1.455e-05 56310.4812 56311.6532 DMX_0078 
56333.0959 +1.4409137e-03 1.418e-05 56332.4984 56333.6933 DMX_0079 
56353.4618 +1.6122506e-03 1.443e-05 56352.4172 56354.5063 DMX_0080 
56367.9279 +1.5974708e-03 1.417e-05 56367.3804 56368.4755 DMX_0081 
56389.3623 +1.6508308e-03 1.474e-05 56387.3551 56391.3696 DMX_0082 
56408.8324 +1.7513084e-03 1.561e-05 56407.2144 56410.4505 DMX_0083 
56431.8148 +1.8638695e-03 1.497e-05 56431.2330 56432.3965 DMX_0084 
56450.7149 +1.9743399e-03 1.440e-05 56450.0931 56451.3367 DMX_0085 
56471.6178 +2.1107426e-03 1.458e-05 56471.0928 56472.1428 DMX_0086 
56492.6786 +2.2431440e-03 1.453e-05 56492.1540 56493.2031 DMX_0087 
56522.5576 +2.3879123e-03 1.355e-05 56521.9902 56523.1249 DMX_0088 
56549.9403 +2.4118402e-03 1.317e-05 56548.8598 56551.0208 DMX_0089 
56585.3437 +2.5342359e-03 1.429e-05 56584.7804 56585.9071 DMX_0090 
56606.8286 +2.6198810e-03 7.052e-05 56606.7786 56606.8786 DMX_0091 
56614.7879 +2.6470711e-03 1.389e-05 56614.7324 56614.8434 DMX_0092 
56642.6647 +2.7219430e-03 1.487e-05 56641.5949 56643.7345 DMX_0093 
56676.6192 +2.7066724e-03 6.939e-05 56676.5692 56676.6692 DMX_0094 
56708.5556 +2.6579139e-03 1.729e-05 56707.5649 56709.5462 DMX_0095 
56735.4754 +2.8824561e-03 1.793e-05 56735.4254 56735.5254 DMX_0096 
56762.9266 +2.8131956e-03 1.746e-05 56762.3345 56763.5186 DMX_0097 
56791.3529 +3.0248217e-03 1.625e-05 56790.3247 56792.3811 DMX_0098 
56828.7733 +3.0093497e-03 1.684e-05 56828.2286 56829.3180 DMX_0099 
56850.6647 +3.1207471e-03 1.763e-05 56850.1127 56851.2168 DMX_0100 
56886.0516 +3.1221413e-03 1.784e-05 56886.0016 56886.1016 DMX_0101 
56894.0669 +3.1514406e-03 1.763e-05 56894.0169 56894.1169 DMX_0102 
56922.4887 +2.9489737e-03 1.715e-05 56921.8951 56923.0822 DMX_0103 
56947.4006 +2.8375119e-03 1.668e-05 56945.8836 56948.9175 DMX_0104 
56978.3356 +2.5809660e-03 1.616e-05 56977.8130 56978.8583 DMX_0105 
57012.2040 +2.6043860e-03 1.611e-05 57011.6407 57012.7674 DMX_0106 
57041.1904 +2.3546925e-03 1.628e-05 57040.6376 57041.7431 DMX_0107 
57079.5326 +1.6730470e-03 1.584e-05 57078.4896 57080.5757 DMX_0108 
57101.9776 +1.5110888e-03 1.583e-05 57101.3967 57102.5585 DMX_0109 
57131.8751 +1.2117133e-03 1.613e-05 57131.3242 57132.4260 DMX_0110 
57161.8025 +9.9291621e-04 1.625e-05 57161.2558 57162.3491 DMX_0111 
57193.2409 +8.3783998e-04 1.693e-05 57192.2111 57194.2708 DMX_0112 
57229.1032 +5.1797129e-04 7.283e-05 57229.0532 57229.1532 DMX_0113 
57248.1221 +6.0669839e-04 7.411e-05 57248.0721 57248.1721 DMX_0114 
57272.0983 +5.3536810e-04 7.257e-05 57272.0483 57272.1483 DMX_0115 
57307.4465 +4.3833870e-04 1.570e-05 57306.8862 57308.0068 DMX_0116 
57336.4374 -5.2548443e-05 1.514e-05 57335.8764 57336.9984 DMX_0117 
57368.8558 -3.6031856e-04 1.473e-05 57367.8195 57369.8922 DMX_0118 
57398.2096 -7.6004424e-04 1.478e-05 57397.6567 57398.7625 DMX_0119 
57435.1780 -7.1465862e-04 1.444e-05 57432.6375 57437.7185 DMX_0120 
57460.5618 -8.8950243e-04 1.500e-05 57459.4670 57461.6565 DMX_0121 
57489.5291 -9.8994271e-04 1.612e-05 57489.4791 57489.5791 DMX_0122 
57518.9492 -9.2005325e-04 1.690e-05 57518.3970 57519.5013 DMX_0123 
57550.8650 -9.5933536e-04 1.650e-05 57550.3130 57551.4170 DMX_0124 
57579.7023 -1.1693873e-03 1.652e-05 57579.1941 57580.2105 DMX_0125 
57614.5784 -1.2534742e-03 1.625e-05 57614.0257 57615.1310 DMX_0126 
57647.5140 -1.4305918e-03 1.591e-05 57646.9634 57648.0645 DMX_0127 
57674.5307 -1.4889196e-03 1.642e-05 57673.9820 57675.0794 DMX_0128 
57704.3599 -1.5606229e-03 1.619e-05 57703.8520 57704.8678 DMX_0129 
57734.2756 -1.8402300e-03 1.611e-05 57733.6309 57734.9204 DMX_0130 
57765.2022 -1.9199935e-03 1.662e-05 57764.6525 57765.7520 DMX_0131 
57796.6029 -1.9651918e-03 1.654e-05 57796.4490 57796.7569 DMX_0132 
57835.9550 -2.3366029e-03 1.622e-05 57835.4066 57836.5034 DMX_0133 
57859.4222 -2.3653776e-03 1.635e-05 57859.2671 57859.5773 DMX_0134 
57893.8514 -2.5257444e-03 1.594e-05 57893.2963 57894.4064 DMX_0135 
57921.7811 -2.6507423e-03 1.559e-05 57921.2303 57922.3319 DMX_0136 
57948.7130 -2.6900285e-03 1.592e-05 57948.1573 57949.2686 DMX_0137 
57978.1346 -2.9453042e-03 1.524e-05 57977.0775 57979.1916 DMX_0138 
58015.4007 -3.1779200e-03 1.303e-05 58014.8427 58015.9588 DMX_0139 
58047.2943 -3.0949756e-03 1.246e-05 58046.7624 58047.8263 DMX_0140 
58060.3558 -3.1393262e-03 1.292e-05 58059.7464 58060.9652 DMX_0141 
58095.6942 -3.3501183e-03 1.325e-05 58094.5900 58096.7985 DMX_0142 
58134.2036 -3.7533131e-03 1.496e-05 58133.6552 58134.7521 DMX_0143 
58142.0115 -3.6697832e-03 1.443e-05 58141.4704 58142.5525 DMX_0144 
58161.1458 -3.8870383e-03 1.504e-05 58160.5948 58161.6969 DMX_0145 
58188.0725 -4.2583757e-03 1.473e-05 58187.5215 58188.6236 DMX_0146 
58216.9940 -4.2912693e-03 1.522e-05 58216.4377 58217.5502 DMX_0147 
58243.9060 -4.5534450e-03 1.502e-05 58243.3448 58244.4672 DMX_0148 
58270.6662 -4.7519836e-03 1.408e-05 58270.1315 58271.2009 DMX_0149 
58301.7602 -4.9706605e-03 1.524e-05 58301.2111 58302.3094 DMX_0150 
58335.6223 -5.3121433e-03 1.613e-05 58335.0705 58336.1741 DMX_0151 
58365.5616 -5.3389575e-03 1.667e-05 58365.0294 58366.0938 DMX_0152 
58397.4779 -5.1893209e-03 1.731e-05 58396.9322 58398.0236 DMX_0153 
58425.3970 -5.2324450e-03 1.731e-05 58424.8548 58425.9392 DMX_0154 
58461.2972 -5.1654748e-03 1.603e-05 58460.7480 58461.8463 DMX_0155 
58490.2382 -5.0861802e-03 1.544e-05 58489.7132 58490.7631 DMX_0156 
58517.1319 -5.1555712e-03 1.528e-05 58516.5684 58517.6955 DMX_0157 
58548.0727 -4.8685495e-03 1.527e-05 58547.5450 58548.6004 DMX_0158 
58581.9661 -4.7885011e-03 1.611e-05 58580.4187 58583.5135 DMX_0159 
58608.8928 -4.6219973e-03 1.633e-05 58608.3393 58609.4463 DMX_0160 
58635.8393 -4.5766427e-03 1.613e-05 58635.3071 58636.3715 DMX_0161 
58671.7224 -4.5864578e-03 1.627e-05 58671.1721 58672.2726 DMX_0162 
58699.6466 -4.4468458e-03 1.614e-05 58699.0922 58700.2010 DMX_0163 
58729.5568 -4.2880073e-03 1.555e-05 58729.0085 58730.1052 DMX_0164 
58759.4826 -4.3476344e-03 1.529e-05 58758.9319 58760.0334 DMX_0165 
58787.3997 -4.2552921e-03 1.549e-05 58786.8436 58787.9558 DMX_0166 
58827.3067 -4.3170817e-03 1.554e-05 58826.7568 58827.8567 DMX_0167 
58849.2434 -4.2760332e-03 1.610e-05 58848.6925 58849.7942 DMX_0168 
58882.1822 -4.3954528e-03 1.636e-05 58881.6330 58882.7314 DMX_0169 
58911.0709 -4.5267035e-03 1.796e-05 58910.5223 58911.6195 DMX_0170 
58944.9896 -4.6714133e-03 2.538e-05 58944.4331 58945.5461 DMX_0171 
