# Mean DMX value = -2.065623e-04 
# Uncertainty in average DM = 2.93923e-03 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
57389.4469 +1.3686410e-03 1.427e-03 57389.3883 57389.5055 DMX_0001 
57417.3705 +5.4593131e-04 1.431e-03 57417.3119 57417.4292 DMX_0002 
57502.1670 +4.8641788e-03 3.694e-03 57502.1170 57502.2170 DMX_0003 
57523.0812 -3.2389023e-03 9.649e-04 57523.0226 57523.1397 DMX_0004 
57537.0429 +4.8445215e-05 8.298e-04 57536.9842 57537.1016 DMX_0005 
57563.9692 -3.1953953e-03 1.367e-03 57563.9105 57564.0278 DMX_0006 
57586.9115 +7.5174155e-06 1.096e-03 57586.8530 57586.9701 DMX_0007 
57606.8518 -3.6176023e-04 8.871e-04 57606.7931 57606.9104 DMX_0008 
57627.8031 -9.4201048e-04 1.914e-03 57627.7531 57627.8531 DMX_0009 
57648.7424 +9.8345353e-04 1.122e-03 57648.6837 57648.8010 DMX_0010 
57669.6884 +6.6345714e-04 1.185e-03 57669.6384 57669.7384 DMX_0011 
57700.6014 +2.6297324e-03 8.650e-04 57700.5428 57700.6600 DMX_0012 
57717.5488 -8.1054043e-04 1.218e-03 57717.4900 57717.6077 DMX_0013 
57739.4886 +1.7333996e-03 9.197e-04 57739.4300 57739.5473 DMX_0014 
57767.4123 +9.1140164e-04 9.465e-04 57767.3537 57767.4709 DMX_0015 
57788.3595 -9.5598145e-04 9.794e-04 57788.3008 57788.4182 DMX_0016 
57809.2979 +2.2917871e-03 9.217e-04 57809.2393 57809.3565 DMX_0017 
57824.2718 -2.9855608e-04 1.575e-03 57824.2218 57824.3218 DMX_0018 
57852.1801 +1.9046435e-03 1.031e-03 57852.1215 57852.2386 DMX_0019 
57871.1283 +2.7541805e-04 9.536e-04 57871.0696 57871.1870 DMX_0020 
57893.0705 +9.3234499e-04 7.921e-04 57893.0119 57893.1292 DMX_0021 
57914.0109 -5.8276486e-04 1.069e-03 57913.9522 57914.0696 DMX_0022 
57935.9507 -1.6426714e-04 1.063e-03 57935.8921 57936.0094 DMX_0023 
57956.9019 +2.5290247e-04 8.941e-04 57956.8519 57956.9519 DMX_0024 
57978.8425 +1.3679324e-03 1.726e-03 57978.7925 57978.8925 DMX_0025 
58467.4940 +9.2030512e-04 9.496e-04 58467.4360 58467.5520 DMX_0026 
58482.4599 -1.9803296e-03 1.094e-03 58482.4020 58482.5179 DMX_0027 
58509.3870 +1.8434522e-03 1.106e-03 58509.3370 58509.4370 DMX_0028 
58524.3412 -1.0727504e-03 1.270e-03 58524.2912 58524.3912 DMX_0029 
58545.2731 -1.6777468e-03 3.644e-03 58545.2231 58545.3231 DMX_0030 
58566.2356 -2.2841708e-03 1.495e-03 58566.1776 58566.2936 DMX_0031 
58610.1115 -1.0309713e-04 9.622e-04 58610.0615 58610.1615 DMX_0032 
58629.0517 +2.4525868e-03 9.875e-04 58628.9936 58629.1097 DMX_0033 
58650.9916 +6.3898665e-05 1.387e-03 58650.9337 58651.0496 DMX_0034 
58670.9453 +1.7611871e-04 1.354e-03 58670.8953 58670.9953 DMX_0035 
58691.8901 +3.9650225e-03 1.621e-03 58691.8401 58691.9401 DMX_0036 
58713.8276 +8.0095539e-04 1.632e-03 58713.7776 58713.8776 DMX_0037 
58734.7794 +1.5658720e-03 1.609e-03 58734.7294 58734.8294 DMX_0038 
58755.7067 -6.0137150e-04 2.178e-03 58755.6494 58755.7640 DMX_0039 
58796.5930 -2.7591144e-03 1.855e-03 58796.5362 58796.6498 DMX_0040 
58817.5511 +6.4809401e-04 2.514e-03 58817.5011 58817.6011 DMX_0041 
58839.4847 -5.9796425e-03 1.975e-03 58839.4347 58839.5347 DMX_0042 
58854.4425 -1.5475661e-03 1.480e-03 58854.3925 58854.4925 DMX_0043 
58886.3393 -7.1084139e-03 4.332e-03 58886.2893 58886.3893 DMX_0044 
58950.1873 -1.7644001e-03 1.296e-03 58950.1373 58950.2373 DMX_0045 
58973.1334 +1.9658082e-03 1.598e-03 58973.0754 58973.1914 DMX_0046 
58993.0671 -6.1851178e-04 1.056e-03 58993.0171 58993.1171 DMX_0047 
59039.9347 +1.4110804e-03 1.702e-03 59039.8847 59039.9847 DMX_0048 
59055.8912 +1.4529128e-03 1.937e-03 59055.8412 59055.9412 DMX_0049 
