# Mean DMX value = +1.856840e-04 
# Uncertainty in average DM = 7.32230e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
54882.6107 -1.0874042e-03 5.724e-04 54882.5523 54882.6690 DMX_0001 
54967.3508 +2.9054707e-04 4.898e-04 54967.2869 54967.4147 DMX_0002 
54998.2521 -2.6625226e-04 3.522e-04 54998.1936 54998.3106 DMX_0003 
55042.1307 -4.8046123e-04 3.698e-04 55042.0724 55042.1889 DMX_0004 
55087.9900 -3.6850104e-04 3.670e-04 55087.9316 55088.0483 DMX_0005 
55105.9354 -1.1885977e-04 3.993e-04 55105.8780 55105.9928 DMX_0006 
55171.7742 +1.7813099e-04 3.602e-04 55171.7156 55171.8329 DMX_0007 
55206.6638 -1.4981520e-04 4.049e-04 55206.6060 55206.7216 DMX_0008 
55297.4333 +9.3093768e-05 3.237e-04 55297.3703 55297.4964 DMX_0009 
55357.2572 -1.9136681e-04 4.329e-04 55357.2006 55357.3139 DMX_0010 
55392.1693 -5.5261970e-04 3.415e-04 55392.1109 55392.2276 DMX_0011 
55493.8791 +1.8935292e-04 3.655e-04 55493.8225 55493.9357 DMX_0012 
55639.4751 -7.0990718e-05 2.946e-04 55639.4176 55639.5326 DMX_0013 
55678.3639 -1.2833292e-05 2.730e-04 55678.3062 55678.4216 DMX_0014 
55702.3008 -1.4540630e-04 2.827e-04 55702.2432 55702.3584 DMX_0015 
55731.2814 -4.2010330e-04 2.814e-04 55731.2234 55731.3394 DMX_0016 
55758.2066 +1.7357264e-04 2.814e-04 55758.1449 55758.2682 DMX_0017 
55789.1151 -4.7465993e-04 2.775e-04 55789.0545 55789.1756 DMX_0018 
55818.0523 +5.6739509e-04 4.148e-04 55817.9965 55818.1082 DMX_0019 
55912.7739 +2.7427186e-04 2.687e-04 55912.7110 55912.8368 DMX_0020 
55989.5707 +2.3372589e-05 3.090e-04 55989.5078 55989.6335 DMX_0021 
56023.4680 -1.2491884e-04 2.435e-04 56023.4180 56023.5180 DMX_0022 
56057.3854 -3.0017081e-05 2.970e-04 56057.3244 56057.4464 DMX_0023 
56106.2569 -6.1460186e-04 1.262e-03 56106.2069 56106.3069 DMX_0024 
56140.1619 +3.1870522e-04 2.616e-04 56140.1038 56140.2200 DMX_0025 
56166.0813 +5.9334617e-04 2.682e-04 56166.0313 56166.1313 DMX_0026 
56201.9958 +4.6014734e-04 8.455e-04 56201.9458 56202.0458 DMX_0027 
56235.9140 -2.5499852e-03 2.099e-03 56235.8640 56235.9640 DMX_0028 
56277.7811 +4.7474552e-04 2.327e-04 56277.7207 56277.8416 DMX_0029 
56299.7173 +7.7428053e-04 3.753e-04 56299.6565 56299.7781 DMX_0030 
56319.6770 +5.8775738e-04 8.112e-04 56319.6270 56319.7270 DMX_0031 
56341.5941 +8.8332656e-04 2.573e-04 56341.5441 56341.6441 DMX_0032 
56380.4989 +9.0163144e-04 2.695e-04 56380.4375 56380.5603 DMX_0033 
56399.4531 +1.1849445e-04 8.005e-04 56399.4031 56399.5031 DMX_0034 
56417.4014 +9.3530187e-04 2.563e-04 56417.3423 56417.4606 DMX_0035 
56438.3482 +8.3892950e-04 2.557e-04 56438.2908 56438.4057 DMX_0036 
56458.2822 +4.8780938e-04 2.887e-04 56458.2243 56458.3401 DMX_0037 
56479.2232 +8.1298897e-04 3.261e-04 56479.1640 56479.2824 DMX_0038 
56519.1216 +1.6790030e-03 2.708e-04 56519.0642 56519.1791 DMX_0039 
56538.0502 +1.1606603e-03 2.779e-04 56537.9918 56538.1086 DMX_0040 
56557.9935 +1.4375536e-03 2.517e-04 56557.9310 56558.0560 DMX_0041 
56577.9478 +8.6131088e-04 2.602e-04 56577.8895 56578.0061 DMX_0042 
56598.8969 +8.4151924e-04 2.641e-04 56598.8386 56598.9553 DMX_0043 
56619.8607 +1.5800601e-03 1.519e-03 56619.8107 56619.9107 DMX_0044 
56640.7775 +1.2813810e-03 6.868e-04 56640.7275 56640.8275 DMX_0045 
56668.6489 +7.5871426e-04 2.403e-04 56668.5891 56668.7086 DMX_0046 
56737.4533 +9.2072664e-04 2.393e-04 56737.3936 56737.5130 DMX_0047 
56754.4064 +1.1431924e-03 3.760e-04 56754.3465 56754.4663 DMX_0048 
56842.1632 +1.0495847e-03 2.326e-04 56842.0984 56842.2280 DMX_0049 
56868.0939 +1.1575601e-03 3.516e-04 56868.0439 56868.1439 DMX_0050 
56933.9228 +7.7420912e-04 2.506e-04 56933.8629 56933.9826 DMX_0051 
56948.9028 +9.6561731e-04 3.474e-04 56948.8428 56948.9627 DMX_0052 
56969.8188 +9.0713541e-04 2.790e-04 56969.7591 56969.8785 DMX_0053 
56991.7575 +8.6208204e-04 2.481e-04 56991.6977 56991.8174 DMX_0054 
57019.6815 +1.1130483e-03 2.461e-04 57019.6217 57019.7412 DMX_0055 
57033.6535 +1.1243912e-03 3.446e-04 57033.6035 57033.7035 DMX_0056 
57040.6319 +1.2101851e-03 3.749e-04 57040.5730 57040.6907 DMX_0057 
57106.4406 +8.2242672e-04 3.023e-04 57106.3819 57106.4993 DMX_0058 
57124.3914 +8.4617518e-04 2.973e-04 57124.3327 57124.4501 DMX_0059 
57144.3382 +6.4929983e-04 2.651e-04 57144.2793 57144.3970 DMX_0060 
57208.1621 +8.3276298e-04 2.602e-04 57208.1033 57208.2208 DMX_0061 
57228.1077 +6.2687477e-04 2.925e-04 57228.0488 57228.1665 DMX_0062 
57250.0557 +1.0552562e-03 2.721e-04 57249.9969 57250.1146 DMX_0063 
57292.9302 +1.1869077e-03 3.868e-04 57292.8715 57292.9890 DMX_0064 
57316.8755 +9.3556714e-04 3.839e-04 57316.8168 57316.9342 DMX_0065 
57334.8152 +1.0761350e-03 3.537e-04 57334.7565 57334.8740 DMX_0066 
57355.7602 +6.3864673e-04 2.824e-04 57355.7037 57355.8166 DMX_0067 
57380.6912 -1.7068241e-05 2.790e-04 57380.6321 57380.7504 DMX_0068 
57389.6739 +4.2385846e-04 3.019e-04 57389.6151 57389.7328 DMX_0069 
57417.6002 +5.2569138e-05 2.252e-04 57417.5412 57417.6592 DMX_0070 
57502.3811 -1.4096090e-04 1.788e-04 57502.3220 57502.4401 DMX_0071 
57523.3074 -3.8729501e-04 2.176e-04 57523.2485 57523.3663 DMX_0072 
57537.2823 -2.5329754e-04 2.467e-04 57537.2233 57537.3414 DMX_0073 
57564.1965 -2.0478065e-04 2.636e-04 57564.1375 57564.2556 DMX_0074 
57587.1312 -6.0563887e-04 2.659e-04 57587.0722 57587.1902 DMX_0075 
57607.0769 -3.2293426e-04 2.115e-04 57607.0178 57607.1359 DMX_0076 
57628.0187 -1.8786070e-04 2.564e-04 57627.9597 57628.0777 DMX_0077 
57648.9643 -3.2656471e-04 2.584e-04 57648.9052 57649.0233 DMX_0078 
57669.8953 -1.5098846e-04 7.896e-04 57669.8453 57669.9453 DMX_0079 
57700.8195 -3.3610230e-04 3.027e-04 57700.7605 57700.8785 DMX_0080 
57717.7730 +1.4905967e-04 3.538e-04 57717.7139 57717.8320 DMX_0081 
57739.7149 -7.0031000e-04 3.219e-04 57739.6560 57739.7737 DMX_0082 
57767.6366 -4.4982198e-04 3.574e-04 57767.5777 57767.6955 DMX_0083 
57788.5791 -5.7251732e-04 2.896e-04 57788.5201 57788.6382 DMX_0084 
57809.5384 -6.4784848e-04 3.375e-04 57809.4778 57809.5989 DMX_0085 
57824.4853 -1.1944765e-03 3.072e-04 57824.4262 57824.5443 DMX_0086 
57852.4079 -9.1582338e-04 1.981e-04 57852.3489 57852.4669 DMX_0087 
57871.3533 -1.1007587e-03 2.836e-04 57871.2943 57871.4123 DMX_0088 
57893.2925 -9.0734870e-04 3.574e-04 57893.2335 57893.3516 DMX_0089 
57914.2352 -1.1894027e-03 3.070e-04 57914.1762 57914.2943 DMX_0090 
57936.1756 -1.1489106e-03 2.861e-04 57936.1165 57936.2347 DMX_0091 
58467.7320 -1.2026771e-03 2.486e-04 58467.6741 58467.7899 DMX_0092 
58482.7032 -6.6605229e-04 3.192e-04 58482.6452 58482.7611 DMX_0093 
58509.5999 -9.7437577e-04 2.405e-04 58509.5428 58509.6571 DMX_0094 
58545.4991 -6.2782588e-04 4.253e-04 58545.4414 58545.5567 DMX_0095 
58566.4418 -7.9411733e-04 3.969e-04 58566.3842 58566.4994 DMX_0096 
58587.3897 -1.3424255e-03 2.849e-04 58587.3318 58587.4475 DMX_0097 
58610.3219 -7.4750287e-04 3.139e-04 58610.2641 58610.3797 DMX_0098 
58629.2700 -1.0636560e-03 3.512e-04 58629.2121 58629.3278 DMX_0099 
58651.2099 -7.6829506e-04 3.481e-04 58651.1520 58651.2678 DMX_0100 
58671.1553 -7.9274321e-04 2.833e-04 58671.0974 58671.2132 DMX_0101 
58692.0951 -1.2452939e-03 3.650e-04 58692.0386 58692.1516 DMX_0102 
58714.0380 -9.0423282e-04 2.980e-04 58713.9802 58714.0958 DMX_0103 
58734.9806 -7.6683538e-04 2.369e-04 58734.9227 58735.0384 DMX_0104 
58755.9355 -1.2822496e-03 2.823e-04 58755.8780 58755.9930 DMX_0105 
58776.8731 -1.0247605e-03 4.102e-04 58776.8231 58776.9231 DMX_0106 
58796.8098 -1.0906516e-03 2.388e-04 58796.7533 58796.8664 DMX_0107 
58817.7618 -9.6060256e-04 4.049e-04 58817.7118 58817.8118 DMX_0108 
