# Mean DMX value = +3.689682e-05 
# Uncertainty in average DM = 1.54406e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
55758.1269 -5.0526666e-04 3.474e-05 55758.0608 55758.1930 DMX_0001 
55817.9910 -5.4681137e-04 5.855e-05 55817.9117 55818.0702 DMX_0002 
55912.6968 -1.3335366e-04 8.423e-05 55912.6378 55912.7558 DMX_0003 
55989.4917 -2.3172754e-04 3.542e-05 55989.4332 55989.5503 DMX_0004 
56023.4009 -3.5901429e-04 2.421e-05 56023.3405 56023.4612 DMX_0005 
56057.2987 -3.7257134e-04 1.295e-04 56057.2487 56057.3487 DMX_0006 
56140.0844 -2.1633010e-04 2.526e-04 56140.0344 56140.1344 DMX_0007 
56166.0164 -1.1900037e-04 2.343e-04 56165.9664 56166.0664 DMX_0008 
56201.9036 -2.0625985e-04 2.184e-04 56201.8536 56201.9536 DMX_0009 
56235.8179 -2.5681098e-05 8.392e-05 56235.7593 56235.8766 DMX_0010 
56277.7036 -6.3285728e-05 5.269e-05 56277.6456 56277.7615 DMX_0011 
56299.6396 -1.8676104e-04 5.153e-05 56299.5784 56299.7007 DMX_0012 
56319.5747 -1.5079317e-04 1.216e-04 56319.5247 56319.6247 DMX_0013 
56341.5313 -2.1304459e-04 5.768e-05 56341.4719 56341.5906 DMX_0014 
56380.4254 -2.5220855e-04 3.505e-05 56380.3687 56380.4822 DMX_0015 
56399.3688 -2.0815122e-04 4.233e-05 56399.3127 56399.4248 DMX_0016 
56417.3251 -2.9228926e-04 3.294e-05 56417.2647 56417.3854 DMX_0017 
56438.2823 -2.3208814e-04 7.788e-05 56438.2223 56438.3423 DMX_0018 
56458.2097 -2.6935000e-04 7.795e-05 56458.1518 56458.2676 DMX_0019 
56479.1516 -2.7685664e-04 4.373e-05 56479.0933 56479.2098 DMX_0020 
56498.1068 -4.1968878e-04 1.187e-04 56498.0568 56498.1568 DMX_0021 
56537.9843 -4.2470732e-04 4.088e-05 56537.9261 56538.0426 DMX_0022 
56577.8817 -3.1941632e-04 2.037e-05 56577.8233 56577.9400 DMX_0023 
56662.6490 -9.8139346e-05 4.149e-05 56662.5878 56662.7102 DMX_0024 
56738.4522 -1.8793836e-04 4.161e-05 56738.3932 56738.5113 DMX_0025 
56853.1451 -2.7072885e-04 2.535e-05 56853.0862 56853.2041 DMX_0026 
56874.0701 -3.1367032e-04 3.221e-05 56874.0107 56874.1296 DMX_0027 
56934.9173 -1.6259095e-04 3.770e-05 56934.8586 56934.9761 DMX_0028 
56955.8587 -7.2371162e-05 4.182e-05 56955.7998 56955.9176 DMX_0029 
56977.7925 -1.2552111e-04 3.477e-05 56977.7334 56977.8516 DMX_0030 
56998.7438 -6.6403459e-05 3.954e-05 56998.6847 56998.8029 DMX_0031 
57018.6880 +1.1596924e-05 2.553e-05 57018.6289 57018.7470 DMX_0032 
57028.6584 -4.1480957e-05 2.257e-05 57028.5995 57028.7174 DMX_0033 
57032.6480 -5.6490124e-05 2.069e-05 57032.5890 57032.7069 DMX_0034 
57053.5743 -2.1312539e-05 2.900e-05 57053.5155 57053.6331 DMX_0035 
57069.5428 -9.2155900e-05 3.689e-05 57069.4842 57069.6014 DMX_0036 
57096.4662 +1.2556098e-05 3.303e-05 57096.4075 57096.5250 DMX_0037 
57116.4174 +6.7809455e-05 5.660e-05 57116.3560 57116.4789 DMX_0038 
57137.3440 -1.6195385e-06 5.386e-05 57137.2849 57137.4031 DMX_0039 
57186.2104 -1.1484924e-04 3.991e-05 57186.1514 57186.2693 DMX_0040 
57187.2300 -2.9145005e-05 3.567e-05 57187.1713 57187.2887 DMX_0041 
57200.1858 +5.1766450e-05 3.351e-05 57200.1274 57200.2442 DMX_0042 
57223.1120 +3.8085829e-05 2.732e-05 57223.0534 57223.1706 DMX_0043 
