# Mean DMX value = -1.194499e-05 
# Uncertainty in average DM = 3.16854e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
56351.0563 -8.9924870e-04 7.179e-04 56351.0063 56351.1063 DMX_0001 
56367.9626 +4.3457310e-05 7.293e-04 56367.9126 56368.0126 DMX_0002 
56387.0044 -5.7369877e-04 1.545e-04 56386.8797 56387.1291 DMX_0003 
56410.9730 -6.0750372e-04 9.354e-05 56410.9230 56411.0230 DMX_0004 
56432.3855 -4.7809754e-04 2.082e-04 56431.8604 56432.9106 DMX_0005 
56452.3470 -7.4084327e-04 1.468e-04 56451.7652 56452.9288 DMX_0006 
56472.7423 -6.3143672e-04 7.567e-04 56472.6923 56472.7923 DMX_0007 
56493.6387 -6.4203069e-04 9.184e-05 56492.6097 56494.6678 DMX_0008 
56521.6706 -7.2910071e-04 1.185e-04 56520.6154 56522.7259 DMX_0009 
56551.0640 -7.9499971e-04 8.660e-05 56550.5096 56551.6185 DMX_0010 
56585.9509 -8.6476868e-04 1.233e-04 56585.3850 56586.5169 DMX_0011 
56613.8997 -2.7366830e-04 1.491e-04 56613.3870 56614.4124 DMX_0012 
56639.2972 -7.5196859e-04 9.933e-05 56637.2552 56641.3391 DMX_0013 
56674.2223 -5.7757366e-04 1.682e-04 56671.2293 56677.2152 DMX_0014 
56704.6030 -4.5581174e-04 1.487e-04 56703.0400 56706.1660 DMX_0015 
56727.1178 -3.1873756e-04 1.201e-04 56727.0579 56727.1778 DMX_0016 
56764.9395 -7.0828867e-04 1.146e-04 56763.8943 56765.9846 DMX_0017 
56793.4115 -6.3507518e-04 9.971e-05 56791.8750 56794.9480 DMX_0018 
56826.7890 -5.6750705e-04 1.348e-04 56823.7604 56829.8175 DMX_0019 
56850.7396 -6.9806180e-04 1.097e-04 56849.7136 56851.7656 DMX_0020 
56885.7072 -9.2508283e-04 1.164e-04 56885.6572 56885.7572 DMX_0021 
56893.5866 -6.7993553e-04 1.082e-04 56893.5366 56893.6366 DMX_0022 
56921.1024 -6.9064504e-04 1.190e-04 56920.5421 56921.6627 DMX_0023 
56943.9818 -7.6045295e-04 6.206e-05 56943.4474 56944.5162 DMX_0024 
56978.8569 -5.9281674e-04 1.125e-04 56978.2906 56979.4232 DMX_0025 
57012.8309 -5.6169411e-04 1.056e-04 57012.2588 57013.4030 DMX_0026 
57035.7658 -5.9587658e-04 1.028e-04 57035.2521 57036.2794 DMX_0027 
57072.1297 -5.0172940e-04 9.108e-05 57072.0797 57072.1797 DMX_0028 
57105.0380 -4.9892626e-04 2.122e-04 57104.9880 57105.0880 DMX_0029 
57131.5325 -7.2751532e-04 7.894e-05 57130.9851 57132.0798 DMX_0030 
57161.3877 -1.1129767e-04 1.674e-04 57160.8324 57161.9431 DMX_0031 
57194.3201 -5.0350842e-04 9.208e-05 57193.8122 57194.8281 DMX_0032 
57222.7381 -2.1575241e-03 8.085e-04 57222.6881 57222.7881 DMX_0033 
57248.5897 -5.7572361e-04 5.046e-04 57248.5348 57248.6446 DMX_0034 
57272.5923 -2.5970597e-04 5.823e-04 57272.5423 57272.6423 DMX_0035 
57305.9658 -6.0834301e-04 1.282e-04 57305.4148 57306.5167 DMX_0036 
57336.9312 -4.3890361e-04 7.321e-05 57336.3782 57337.4843 DMX_0037 
57374.2513 -5.5278823e-05 1.923e-04 57371.2494 57377.2532 DMX_0038 
57378.2565 -2.3982810e-04 1.293e-04 57378.2065 57378.3065 DMX_0039 
57394.7269 -3.3635892e-04 8.026e-05 57394.1450 57395.3089 DMX_0040 
57436.0863 -5.0463671e-04 8.698e-05 57433.0606 57439.1120 DMX_0041 
57458.5189 -8.8353750e-05 1.102e-04 57457.9516 57459.0862 DMX_0042 
57488.4371 -3.6388988e-05 1.450e-04 57487.8748 57488.9994 DMX_0043 
57522.3868 -2.0368274e-04 1.951e-04 57521.8473 57522.9264 DMX_0044 
