# Mean DMX value = +1.074010e-05 
# Uncertainty in average DM = 1.52571e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
57681.0896 -4.7344543e-04 7.476e-04 57681.0109 57681.1682 DMX_0001 
57710.9604 +7.3155032e-04 1.046e-03 57710.9052 57711.0156 DMX_0002 
57743.9300 +4.1960919e-04 1.523e-04 57743.8434 57744.0165 DMX_0003 
57894.0257 -2.3296114e-04 2.136e-04 57893.4651 57894.5862 DMX_0004 
57921.9576 +9.3902731e-05 2.356e-04 57921.4024 57922.5129 DMX_0005 
57948.8896 -3.0138003e-04 2.450e-04 57948.3295 57949.4497 DMX_0006 
57978.3051 -1.6384265e-04 8.891e-05 57977.2468 57979.3633 DMX_0007 
58015.5811 -2.1807008e-04 1.005e-04 58015.0240 58016.1382 DMX_0008 
58047.9478 +8.8596860e-05 5.494e-04 58047.8926 58048.0031 DMX_0009 
58060.5234 +3.7651424e-04 1.154e-04 58059.9232 58061.1235 DMX_0010 
58095.8749 +4.1331818e-04 1.300e-04 58094.7676 58096.9823 DMX_0011 
58133.8761 +4.7628000e-05 5.725e-04 58133.8261 58133.9261 DMX_0012 
58142.1671 +2.3057172e-04 1.670e-04 58141.6169 58142.7172 DMX_0013 
58161.3216 -8.3243810e-05 2.385e-04 58160.7666 58161.8766 DMX_0014 
58188.2490 +1.6210888e-06 1.026e-04 58187.6937 58188.8044 DMX_0015 
58217.1636 -1.5668665e-05 1.371e-04 58216.6108 58217.7163 DMX_0016 
58244.0803 -2.2716592e-04 1.169e-04 58243.5121 58244.6486 DMX_0017 
58270.8415 -8.9952275e-05 1.827e-04 58270.3087 58271.3744 DMX_0018 
58301.4372 -5.2262658e-05 3.866e-04 58301.3819 58301.4924 DMX_0019 
58336.3032 -5.5186102e-04 3.385e-04 58336.2532 58336.3532 DMX_0020 
58365.7316 -2.5374546e-04 8.368e-05 58365.1897 58366.2734 DMX_0021 
58397.6366 +2.3179457e-04 9.077e-05 58397.0866 58398.1866 DMX_0022 
58425.5540 -1.5597164e-04 9.783e-05 58425.0047 58426.1034 DMX_0023 
58461.4639 -7.8676385e-05 7.535e-05 58460.9184 58462.0094 DMX_0024 
58490.3843 -1.4384916e-04 1.592e-04 58489.8619 58490.9067 DMX_0025 
58517.2931 +1.5180213e-04 1.424e-04 58516.7327 58517.8536 DMX_0026 
58547.1955 +5.0326601e-05 1.449e-04 58545.7191 58548.6720 DMX_0027 
58582.1263 -3.3489935e-05 8.355e-05 58580.5766 58583.6760 DMX_0028 
58609.0535 -1.5507903e-05 8.568e-05 58608.5033 58609.6038 DMX_0029 
58636.0016 +2.2799724e-04 1.388e-04 58635.4722 58636.5310 DMX_0030 
58671.8880 -1.0329290e-04 1.158e-04 58671.3365 58672.4395 DMX_0031 
58699.8037 +7.3710199e-05 2.494e-04 58699.2535 58700.3540 DMX_0032 
58729.7201 -1.1124231e-05 1.244e-04 58729.1701 58730.2701 DMX_0033 
58759.6426 -3.6789099e-04 1.689e-04 58759.0883 58760.1968 DMX_0034 
58787.5667 -9.8138709e-05 1.149e-04 58787.0192 58788.1141 DMX_0035 
58827.4696 +1.3095465e-04 3.219e-04 58826.9192 58828.0199 DMX_0036 
58849.4075 -1.1526030e-04 1.451e-04 58848.8575 58849.9574 DMX_0037 
58882.3425 +2.7927809e-04 1.169e-04 58881.7898 58882.8952 DMX_0038 
58911.2308 +1.3453444e-04 1.355e-04 58910.6809 58911.7807 DMX_0039 
58945.1474 +1.0309106e-04 2.149e-04 58944.5872 58945.7075 DMX_0040 
