# Mean DMX value = +1.253524e-05 
# Uncertainty in average DM = 2.53267e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
57682.9207 +4.8781363e-03 6.227e-04 57682.8664 57682.9749 DMX_0001 
57712.8399 +7.2593510e-03 1.043e-03 57712.7899 57712.8899 DMX_0002 
57745.7409 +7.2870466e-03 6.057e-04 57745.6864 57745.7954 DMX_0003 
57893.9002 +5.3020844e-03 4.617e-04 57893.3400 57894.4603 DMX_0004 
57921.8309 +4.9788642e-03 4.439e-04 57921.2747 57922.3872 DMX_0005 
57948.7626 +4.2424552e-03 4.268e-04 57948.2016 57949.3236 DMX_0006 
57978.1899 +3.2896678e-03 4.683e-04 57977.1229 57979.2569 DMX_0007 
58015.4509 +2.5178756e-03 4.182e-04 58014.8918 58016.0100 DMX_0008 
58047.3486 +1.4259918e-03 3.960e-04 58046.8212 58047.8761 DMX_0009 
58060.9604 +5.4358520e-04 4.882e-04 58060.9056 58061.0152 DMX_0010 
58094.6957 -2.3147695e-04 6.014e-04 58094.6402 58094.7511 DMX_0011 
58096.7984 +6.0682365e-05 4.342e-04 58096.7428 58096.8539 DMX_0012 
58133.7673 +4.9506398e-04 4.628e-04 58133.7124 58133.8222 DMX_0013 
58142.0103 +6.0645583e-05 3.535e-04 58141.4160 58142.6046 DMX_0014 
58161.1956 +4.1303680e-04 3.847e-04 58160.6394 58161.7519 DMX_0015 
58188.1223 +2.1487665e-04 4.018e-04 58187.5657 58188.6789 DMX_0016 
58217.0427 +4.2351199e-04 4.656e-04 58216.4827 58217.6027 DMX_0017 
58243.9546 +2.0910908e-04 4.782e-04 58243.3867 58244.5225 DMX_0018 
58271.1994 +1.3130770e-03 5.978e-04 58271.1441 58271.2547 DMX_0019 
58301.8100 +1.3202935e-03 4.357e-04 58301.2551 58302.3650 DMX_0020 
58335.6664 -4.3538846e-04 4.048e-04 58335.1103 58336.2225 DMX_0021 
58365.6089 -7.7686343e-04 3.957e-04 58365.0695 58366.1484 DMX_0022 
58397.5140 -1.5833641e-03 4.294e-04 58396.9601 58398.0679 DMX_0023 
58425.4374 -5.0270909e-04 4.575e-04 58424.8908 58425.9839 DMX_0024 
58460.8377 +1.4221520e-03 7.812e-04 58460.7833 58460.8922 DMX_0025 
58461.8364 -3.2863931e-04 5.114e-04 58461.7821 58461.8907 DMX_0026 
58489.8038 +1.1333170e-03 8.851e-04 58489.7496 58489.8581 DMX_0027 
58490.7479 +2.0030584e-03 6.825e-04 58490.6979 58490.7979 DMX_0028 
58516.6582 +3.9097166e-04 5.896e-04 58516.6037 58516.7128 DMX_0029 
58548.0998 +7.7283357e-04 6.392e-04 58547.5834 58548.6162 DMX_0030 
58583.5035 +1.7223198e-03 5.673e-04 58583.4493 58583.5578 DMX_0031 
58608.9293 +4.6090863e-04 5.129e-04 58608.3745 58609.4842 DMX_0032 
58635.8772 -4.4005085e-04 4.848e-04 58635.3439 58636.4105 DMX_0033 
58671.7627 +2.6512392e-05 4.891e-04 58671.2081 58672.3172 DMX_0034 
58699.6834 -1.1543016e-03 5.129e-04 58699.1278 58700.2389 DMX_0035 
58729.0981 -2.2299998e-03 7.366e-04 58729.0439 58729.1524 DMX_0036 
58759.5233 -2.1862400e-03 4.835e-04 58758.9681 58760.0784 DMX_0037 
58787.4457 -2.7325685e-03 5.367e-04 58786.8970 58787.9944 DMX_0038 
58826.8469 -4.6942198e-03 4.708e-04 58826.7926 58826.9012 DMX_0039 
58827.8468 -6.1087853e-03 6.678e-04 58827.7926 58827.9010 DMX_0040 
58848.7834 -6.4141256e-03 6.079e-04 58848.7290 58848.8378 DMX_0041 
58849.7840 -5.0416449e-03 4.919e-04 58849.7298 58849.8383 DMX_0042 
58882.7218 -5.9380576e-03 5.180e-04 58882.6674 58882.7763 DMX_0043 
58911.1095 -7.0724582e-03 5.012e-04 58910.5609 58911.6582 DMX_0044 
58945.5361 -6.2965350e-03 5.533e-04 58945.4818 58945.5904 DMX_0045 
