# Mean DMX value = +7.229793e-05 
# Uncertainty in average DM = 4.86865e-05 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
55989.6205 -2.2879625e-04 3.089e-04 55989.5705 55989.6705 DMX_0001 
56023.5195 -2.2249167e-04 1.594e-04 56023.4620 56023.5769 DMX_0002 
56057.4242 -1.9231988e-04 2.468e-04 56057.3620 56057.4863 DMX_0003 
56106.2925 -3.6555861e-04 2.541e-04 56106.2322 56106.3528 DMX_0004 
56140.1941 -3.4729545e-04 3.789e-04 56140.1365 56140.2518 DMX_0005 
56188.0413 -4.0941353e-04 2.032e-04 56187.9559 56188.1267 DMX_0006 
56202.0176 -3.5807001e-04 2.586e-04 56201.9676 56202.0676 DMX_0007 
56220.9601 -5.2480861e-04 6.088e-05 56220.8760 56221.0442 DMX_0008 
56235.9347 -4.0278183e-04 2.028e-04 56235.8767 56235.9927 DMX_0009 
56237.8943 -4.4945017e-04 6.763e-05 56237.8289 56237.9597 DMX_0010 
56252.8530 -3.8336985e-04 6.506e-05 56252.7908 56252.9153 DMX_0011 
56277.8205 -5.2195396e-04 2.425e-04 56277.7615 56277.8795 DMX_0012 
56278.7887 -3.0375896e-04 7.231e-05 56278.7224 56278.8550 DMX_0013 
56299.7625 -1.3464881e-04 1.304e-04 56299.7045 56299.8205 DMX_0014 
56319.7069 -1.2697410e-04 2.154e-04 56319.6483 56319.7656 DMX_0015 
56341.6430 -6.0533889e-05 7.653e-05 56341.5874 56341.6987 DMX_0016 
56360.5960 +1.2686527e-04 1.237e-04 56360.5377 56360.6544 DMX_0017 
56399.4915 -1.9171007e-04 2.431e-04 56399.4415 56399.5415 DMX_0018 
56416.4178 -1.0530100e-04 5.992e-05 56416.3571 56416.4785 DMX_0019 
56417.4306 +1.7369737e-04 3.399e-04 56417.3806 56417.4806 DMX_0020 
56438.3819 -2.4074089e-04 7.487e-05 56438.3234 56438.4404 DMX_0021 
56458.3176 -3.3607447e-04 1.062e-04 56458.2586 56458.3767 DMX_0022 
56479.2601 -3.4445452e-04 1.732e-04 56479.2011 56479.3190 DMX_0023 
56519.1539 -3.7544284e-04 2.012e-04 56519.0967 56519.2111 DMX_0024 
56538.0934 -2.9438443e-04 9.848e-05 56538.0434 56538.1434 DMX_0025 
56558.0322 -5.1333866e-04 1.218e-04 56557.9742 56558.0903 DMX_0026 
56577.9910 -3.6753977e-04 9.165e-05 56577.9410 56578.0410 DMX_0027 
56598.9399 -3.1040642e-04 8.521e-05 56598.8899 56598.9899 DMX_0028 
56619.8750 -1.4030188e-03 3.653e-04 56619.8250 56619.9250 DMX_0029 
56662.7412 -3.1970795e-04 1.186e-04 56662.6800 56662.8024 DMX_0030 
56738.5303 +3.8694804e-06 1.197e-04 56738.4710 56738.5896 DMX_0031 
56853.2240 -4.9874516e-04 1.131e-04 56853.1646 56853.2834 DMX_0032 
56935.0060 -5.9115811e-04 1.400e-04 56934.9560 56935.0560 DMX_0033 
56955.9375 -3.7071019e-04 1.537e-04 56955.8781 56955.9970 DMX_0034 
56977.8709 -3.6348788e-04 1.539e-04 56977.8115 56977.9303 DMX_0035 
56998.8317 -1.4349418e-04 4.471e-04 56998.7817 56998.8817 DMX_0036 
57018.7758 -2.1939168e-04 2.063e-04 57018.7258 57018.8258 DMX_0037 
57028.7466 -1.7297976e-04 1.082e-04 57028.6966 57028.7966 DMX_0038 
57032.7268 -1.0223224e-04 8.058e-05 57032.6672 57032.7863 DMX_0039 
57053.6710 +1.1979241e-05 1.782e-04 57053.6210 57053.7210 DMX_0040 
57069.6391 +1.3700541e-04 1.714e-04 57069.5891 57069.6891 DMX_0041 
57096.5707 -4.7103436e-06 1.500e-04 57096.5120 57096.6294 DMX_0042 
57116.5242 +2.9134329e-04 3.986e-04 57116.4656 57116.5828 DMX_0043 
57137.4494 +3.2030936e-04 3.047e-04 57137.3905 57137.5082 DMX_0044 
57186.3152 +4.7144671e-04 2.328e-04 57186.2564 57186.3740 DMX_0045 
57200.2869 +3.5916691e-04 1.709e-04 57200.2281 57200.3457 DMX_0046 
57240.1600 +4.4209255e-04 1.289e-04 57240.1100 57240.2100 DMX_0047 
57264.1040 +2.1691923e-04 3.122e-04 57264.0454 57264.1626 DMX_0048 
57305.9967 +3.5853928e-04 1.120e-04 57305.9379 57306.0555 DMX_0049 
57326.9257 +5.0400884e-04 1.492e-04 57326.8669 57326.9846 DMX_0050 
57347.8721 +4.9853403e-04 8.516e-05 57347.8135 57347.9306 DMX_0051 
57375.7928 +6.8545340e-04 1.202e-04 57375.7340 57375.8516 DMX_0052 
57390.7534 +6.3745506e-04 1.948e-04 57390.6949 57390.8118 DMX_0053 
57418.6769 +6.7756062e-04 1.268e-04 57418.6185 57418.7352 DMX_0054 
57501.4653 +6.8350997e-04 1.114e-04 57501.4153 57501.5153 DMX_0055 
57503.4442 +7.2973954e-04 1.137e-04 57503.3864 57503.5021 DMX_0056 
57522.3930 +6.2546220e-04 1.339e-04 57522.3346 57522.4514 DMX_0057 
57538.3632 +6.1710647e-04 1.298e-04 57538.3132 57538.4132 DMX_0058 
57565.2874 +1.0537083e-03 2.455e-04 57565.2374 57565.3374 DMX_0059 
57588.2292 +2.3718996e-04 1.833e-04 57588.1709 57588.2875 DMX_0060 
57608.1632 +1.8353342e-04 1.116e-04 57608.1047 57608.2216 DMX_0061 
57627.1283 +1.7728611e-04 8.397e-05 57627.0703 57627.1863 DMX_0062 
57650.0465 +2.5088765e-04 2.377e-04 57649.9881 57650.1049 DMX_0063 
57667.9969 +3.3228245e-04 1.975e-04 57667.9384 57668.0553 DMX_0064 
57705.9129 +6.8693734e-05 1.800e-04 57705.8552 57705.9706 DMX_0065 
57746.7786 +1.3859943e-04 1.322e-04 57746.7202 57746.8371 DMX_0066 
57772.6864 +2.5672038e-04 1.824e-04 57772.6364 57772.7364 DMX_0067 
57810.6084 -2.4020665e-04 4.823e-04 57810.5494 57810.6674 DMX_0068 
57834.5439 +2.1660105e-04 1.345e-04 57834.4854 57834.6024 DMX_0069 
57850.4985 +3.7534758e-04 3.523e-04 57850.4485 57850.5485 DMX_0070 
57894.3749 +2.3429267e-04 2.382e-04 57894.3164 57894.4333 DMX_0071 
57915.3360 -4.9876606e-05 1.911e-04 57915.2776 57915.3944 DMX_0072 
57937.2662 +1.4764218e-04 2.257e-04 57937.2077 57937.3246 DMX_0073 
57958.2156 -2.5602594e-04 1.226e-04 57958.1572 57958.2741 DMX_0074 
57978.1689 -2.6760607e-04 1.936e-04 57978.1106 57978.2272 DMX_0075 
58454.8486 -1.5359980e-05 1.813e-04 58454.7986 58454.8986 DMX_0076 
58475.7828 -1.6397650e-05 1.514e-04 58475.7244 58475.8412 DMX_0077 
58514.7016 +2.9119984e-05 2.205e-04 58514.6466 58514.7566 DMX_0078 
58538.6222 +3.4166914e-04 2.131e-04 58538.5722 58538.6722 DMX_0079 
58558.5437 +6.1305322e-05 2.763e-04 58558.4937 58558.5937 DMX_0080 
58578.4993 +6.8788475e-05 2.222e-04 58578.4407 58578.5579 DMX_0081 
58642.3220 +6.6408711e-05 1.333e-04 58642.2637 58642.3803 DMX_0082 
58683.2152 -1.4843482e-04 2.522e-04 58683.1567 58683.2736 DMX_0083 
58730.1026 -4.5141907e-04 2.474e-04 58730.0526 58730.1526 DMX_0084 
58748.0459 -3.4319082e-04 3.594e-04 58747.9959 58748.0959 DMX_0085 
58765.9883 -4.3090833e-04 1.938e-04 58765.9299 58766.0468 DMX_0086 
58792.9424 -2.4321549e-04 1.830e-04 58792.8924 58792.9924 DMX_0087 
58810.8858 -4.3738433e-05 2.528e-04 58810.8288 58810.9428 DMX_0088 
58880.6878 +1.1202236e-04 4.552e-04 58880.6378 58880.7378 DMX_0089 
58964.4708 +1.9981465e-03 1.211e-03 58964.4208 58964.5208 DMX_0090 
58986.4107 +4.9047378e-05 4.022e-04 58986.3607 58986.4607 DMX_0091 
59030.2936 -1.6372220e-04 3.773e-04 59030.2354 59030.3519 DMX_0092 
