# Mean DMX value = +2.638318e-04 
# Uncertainty in average DM = 5.95148e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
57755.1008 +1.2095817e-04 1.043e-03 57755.0419 57755.1597 DMX_0001 
57774.0644 -2.1963546e-04 1.009e-03 57774.0056 57774.1233 DMX_0002 
57797.0287 +8.0691255e-04 9.625e-04 57796.9701 57797.0874 DMX_0003 
57816.9502 +6.1024725e-05 9.997e-04 57816.8924 57817.0081 DMX_0004 
57837.8733 -7.8101363e-04 1.018e-03 57837.8147 57837.9319 DMX_0005 
57886.7252 -1.5497820e-03 9.691e-04 57886.6665 57886.7839 DMX_0006 
57901.7079 +4.3619147e-03 9.839e-04 57901.6493 57901.7665 DMX_0007 
57921.6547 -2.6701466e-03 1.009e-03 57921.5962 57921.7133 DMX_0008 
57937.6015 +1.5158124e-02 4.753e-03 57937.5515 57937.6515 DMX_0009 
57957.5608 -1.6344796e-03 9.960e-04 57957.5021 57957.6194 DMX_0010 
57977.4969 -1.5410079e-03 1.089e-03 57977.4383 57977.5555 DMX_0011 
58464.1552 +3.1344219e-04 3.509e-03 58464.1052 58464.2052 DMX_0012 
58504.0631 +9.0769407e-05 8.675e-04 58504.0041 58504.1220 DMX_0013 
58525.0031 -9.7269579e-04 8.189e-04 58524.9453 58525.0608 DMX_0014 
58545.9484 -1.3015532e-03 1.432e-03 58545.8891 58546.0077 DMX_0015 
58566.9070 +1.8406409e-03 1.201e-03 58566.8480 58566.9659 DMX_0016 
58587.8367 -8.9580613e-04 8.338e-04 58587.7777 58587.8956 DMX_0017 
58607.7583 -9.2990629e-04 8.796e-04 58607.6995 58607.8170 DMX_0018 
58630.7074 +3.1029244e-03 3.653e-03 58630.6574 58630.7574 DMX_0019 
58650.6720 +2.7978646e-04 1.057e-03 58650.6086 58650.7354 DMX_0020 
58690.5422 -1.6384941e-03 9.918e-04 58690.4838 58690.6006 DMX_0021 
58713.4910 -9.8406798e-04 8.701e-04 58713.4287 58713.5532 DMX_0022 
58734.4340 -8.5904098e-04 1.258e-03 58734.3720 58734.4961 DMX_0023 
58755.3758 -2.0868426e-03 1.446e-03 58755.3170 58755.4347 DMX_0024 
58778.3244 +1.2365774e-03 8.780e-04 58778.2629 58778.3859 DMX_0025 
58792.2749 +1.4394236e-03 1.088e-03 58792.2249 58792.3249 DMX_0026 
58818.2021 +7.9663698e-04 9.851e-04 58818.1433 58818.2609 DMX_0027 
58837.1437 +9.4136923e-04 8.735e-04 58837.0859 58837.2016 DMX_0028 
58884.0119 -9.8425908e-04 1.435e-03 58883.9619 58884.0619 DMX_0029 
58900.9829 +6.0170657e-03 5.682e-03 58900.9234 58901.0425 DMX_0030 
58921.8886 -1.7679268e-02 1.824e-02 58921.8386 58921.9386 DMX_0031 
58943.8598 +4.6519660e-04 9.505e-04 58943.8098 58943.9098 DMX_0032 
58964.8029 +2.5110679e-03 1.068e-03 58964.7364 58964.8694 DMX_0033 
58986.7488 -6.2799034e-04 9.749e-04 58986.6988 58986.7988 DMX_0034 
59007.6872 +7.5496002e-04 9.730e-04 59007.6287 59007.7458 DMX_0035 
59026.6467 -1.2403433e-03 9.724e-04 59026.5902 59026.7032 DMX_0036 
59041.5922 -1.2511366e-03 8.646e-04 59041.5333 59041.6510 DMX_0037 
59056.5443 -4.5132519e-04 8.778e-04 59056.4854 59056.6033 DMX_0038 
