# Mean DMX value = +8.157916e-06 
# Uncertainty in average DM = 2.19677e-05 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
54726.4041 +1.2592305e-03 1.203e-04 54724.7342 54728.0740 DMX_0001 
55097.7675 +7.2583236e-04 9.425e-05 55094.6256 55100.9094 DMX_0002 
55120.7048 +7.0657705e-04 1.120e-04 55118.5602 55122.8495 DMX_0003 
55215.4459 +4.9928725e-04 8.589e-05 55214.2993 55216.5926 DMX_0004 
55244.3659 +4.1086892e-04 7.091e-05 55243.2186 55245.5131 DMX_0005 
55268.4233 +4.5562277e-04 5.579e-05 55265.3039 55271.5428 DMX_0006 
55275.3188 +4.5713384e-04 6.054e-05 55272.3147 55278.3228 DMX_0007 
55305.6769 +4.0552649e-04 4.277e-05 55304.1098 55307.2440 DMX_0008 
55330.1949 +4.9276863e-04 5.169e-05 55330.0775 55330.3124 DMX_0009 
55338.6098 +7.0675496e-04 5.439e-05 55337.0624 55340.1572 DMX_0010 
55363.0621 +7.9320398e-04 5.564e-05 55360.9965 55365.1277 DMX_0011 
55393.0097 +8.5966474e-04 6.819e-05 55389.9731 55396.0462 DMX_0012 
55430.4020 +9.2857902e-04 4.920e-05 55429.8536 55430.9504 DMX_0013 
55462.8137 +8.9653603e-04 5.792e-05 55461.7657 55463.8617 DMX_0014 
55493.1867 +8.5066112e-04 7.594e-05 55492.6367 55493.7367 DMX_0015 
55520.6102 +1.5293716e-03 1.728e-04 55520.5602 55520.6602 DMX_0016 
55521.6072 +1.6862415e-03 5.981e-05 55521.5572 55521.6572 DMX_0017 
55543.5922 +1.0481184e-03 1.443e-04 55543.5422 55543.6422 DMX_0018 
55578.9953 +7.5161637e-04 5.305e-05 55578.4466 55579.5440 DMX_0019 
55616.8468 +5.4753268e-04 7.852e-05 55616.2979 55617.3956 DMX_0020 
55640.3275 +6.3946232e-04 5.714e-05 55639.2798 55641.3751 DMX_0021 
55672.2399 +4.8815035e-04 4.114e-05 55670.1960 55674.2839 DMX_0022 
55702.1573 +3.6351753e-04 3.593e-05 55700.1128 55704.2018 DMX_0023 
55731.5769 +4.0064369e-04 3.914e-05 55731.0286 55732.1253 DMX_0024 
55765.9380 +7.4709087e-04 5.524e-05 55765.8880 55765.9880 DMX_0025 
55773.9165 +6.1569872e-04 1.823e-04 55773.8665 55773.9665 DMX_0026 
55800.3438 +1.0478042e-03 6.798e-05 55799.7951 55800.8924 DMX_0027 
55827.7760 +9.5588288e-04 6.743e-05 55826.7289 55828.8230 DMX_0028 
55864.1767 +1.0100995e-03 7.439e-05 55863.6286 55864.7248 DMX_0029 
55892.5984 +4.1116136e-03 2.259e-04 55892.5484 55892.6484 DMX_0030 
55919.0258 +7.5711465e-04 4.069e-05 55918.4770 55919.5745 DMX_0031 
55948.9444 +6.1828637e-04 4.700e-05 55948.3955 55949.4934 DMX_0032 
55976.9871 +4.5459673e-04 5.347e-05 55976.4361 55977.5381 DMX_0033 
56002.9272 +5.1101313e-04 4.315e-05 56002.3998 56003.4546 DMX_0034 
56034.8141 +6.6296865e-04 5.012e-05 56034.2592 56035.3690 DMX_0035 
56067.2443 +8.3985076e-04 7.623e-05 56066.1765 56068.3122 DMX_0036 
56094.6623 +7.6395042e-04 5.281e-05 56094.1096 56095.2150 DMX_0037 
56130.0694 +7.2773361e-04 3.672e-05 56130.0194 56130.1194 DMX_0038 
56138.0660 +7.1117656e-04 1.632e-04 56138.0160 56138.1160 DMX_0039 
56151.4636 +7.3881506e-04 4.245e-05 56150.9131 56152.0142 DMX_0040 
56173.9130 +7.7930490e-04 4.785e-05 56172.8599 56174.9662 DMX_0041 
56194.3556 +8.0615725e-04 4.820e-05 56193.8011 56194.9100 DMX_0042 
56214.3029 +7.4233582e-04 5.811e-05 56213.7490 56214.8569 DMX_0043 
