# Mean DMX value = +4.351993e-05 
# Uncertainty in average DM = 2.35956e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
57681.8275 +1.5210567e-04 1.365e-03 57681.7775 57681.8775 DMX_0001 
57712.2291 +1.1985043e-04 6.704e-04 57711.6634 57712.7948 DMX_0002 
57745.1419 +2.8492697e-04 2.550e-04 57744.5978 57745.6861 DMX_0003 
57893.8255 -4.7416778e-04 1.796e-04 57893.2699 57894.3811 DMX_0004 
57921.7563 -3.4381795e-04 2.218e-04 57921.2053 57922.3073 DMX_0005 
57948.6875 -9.9289585e-04 2.536e-04 57948.1325 57949.2425 DMX_0006 
57978.1115 -5.9648665e-04 2.093e-04 57977.0503 57979.1727 DMX_0007 
58015.8782 -8.1837986e-04 3.835e-04 58015.8282 58015.9282 DMX_0008 
58060.3352 +3.7966601e-05 1.861e-04 58059.7275 58060.9428 DMX_0009 
58095.6722 +2.7042621e-04 1.459e-04 58094.5705 58096.7739 DMX_0010 
58134.1783 -2.7781426e-05 1.931e-04 58133.6292 58134.7274 DMX_0011 
58141.9808 -7.9170150e-04 2.822e-04 58141.4465 58142.5150 DMX_0012 
58161.1198 -7.2860221e-04 3.837e-04 58160.5697 58161.6699 DMX_0013 
58188.0476 -6.0864954e-05 2.932e-04 58187.4964 58188.5987 DMX_0014 
58216.9691 -1.8207681e-04 1.766e-04 58216.4127 58217.5255 DMX_0015 
58243.3698 +2.4047975e-04 1.996e-04 58243.3146 58243.4250 DMX_0016 
58270.6415 +5.2176857e-04 2.193e-04 58270.1122 58271.1707 DMX_0017 
58301.2359 -6.2122719e-04 1.159e-03 58301.1859 58301.2859 DMX_0018 
58335.5994 -5.3291143e-05 1.785e-04 58335.0471 58336.1517 DMX_0019 
58397.4532 -1.7094168e-04 2.227e-04 58396.9035 58398.0030 DMX_0020 
58425.3767 +7.6215864e-04 2.840e-04 58424.8350 58425.9184 DMX_0021 
58461.2765 +6.1361350e-04 3.391e-04 58460.7273 58461.8257 DMX_0022 
58490.2181 +4.4080560e-04 3.216e-04 58489.6917 58490.7445 DMX_0023 
58517.1076 -8.8049785e-05 3.690e-04 58516.5470 58517.6681 DMX_0024 
58548.0571 -2.6084657e-04 2.450e-04 58547.5246 58548.5897 DMX_0025 
58635.8189 +1.6873731e-04 3.906e-04 58635.2868 58636.3510 DMX_0026 
58671.7011 -1.6686509e-04 2.242e-04 58671.1507 58672.2514 DMX_0027 
58699.6193 +4.0885640e-04 3.984e-04 58699.0715 58700.1670 DMX_0028 
58729.5359 +1.4473763e-05 2.179e-04 58728.9874 58730.0843 DMX_0029 
58759.4618 -1.1615132e-04 2.618e-04 58758.9108 58760.0127 DMX_0030 
58786.8826 +6.6804014e-04 1.132e-03 58786.8326 58786.9326 DMX_0031 
58827.2858 +8.1058264e-04 2.912e-04 58826.7362 58827.8355 DMX_0032 
58849.2223 +2.8455573e-04 2.604e-04 58848.6716 58849.7730 DMX_0033 
58944.9694 +6.9479985e-04 3.098e-04 58944.4130 58945.5258 DMX_0034 
