# Mean DMX value = +1.052672e-04 
# Uncertainty in average DM = 4.29270e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
54401.1582 -3.6935582e-05 1.987e-04 54400.5102 54401.8063 DMX_0001 
54429.1267 -8.8902170e-05 1.799e-04 54428.4635 54429.7898 DMX_0002 
54464.0180 -6.6305172e-04 1.919e-04 54462.3715 54465.6645 DMX_0003 
54527.8365 -2.9895627e-04 1.940e-04 54526.1907 54529.4823 DMX_0004 
54552.3157 -7.2881276e-04 1.702e-04 54551.2225 54553.4089 DMX_0005 
54578.6969 -3.9811901e-04 1.804e-04 54576.0415 54581.3523 DMX_0006 
54641.5244 -7.4256861e-04 1.981e-04 54640.8773 54642.1714 DMX_0007 
54673.4355 -3.2866563e-04 1.934e-04 54672.7869 54674.0842 DMX_0008 
54709.3372 -1.1220002e-03 1.793e-04 54707.6913 54710.9832 DMX_0009 
54729.2985 -1.0737641e-03 1.424e-04 54724.7768 54733.8203 DMX_0010 
54852.9443 -1.3600059e-03 1.930e-04 54850.3010 54855.5875 DMX_0011 
54883.8599 -1.4886984e-03 1.852e-04 54882.2140 54885.5058 DMX_0012 
54914.7749 -1.2961976e-03 1.792e-04 54913.1291 54916.4207 DMX_0013 
54945.1416 -1.6134193e-03 1.528e-04 54942.0498 54948.2334 DMX_0014 
54975.6083 -1.6465752e-03 1.812e-04 54972.9651 54978.2515 DMX_0015 
55004.5292 -1.7342942e-03 1.811e-04 55003.8806 55005.1778 DMX_0016 
55030.4582 -1.6735970e-03 1.769e-04 55029.8097 55031.1068 DMX_0017 
55069.3517 -1.8907817e-03 1.782e-04 55065.7112 55072.9922 DMX_0018 
55097.7896 -1.8554476e-03 1.493e-04 55094.6476 55100.9317 DMX_0019 
55120.7270 -1.7691559e-03 1.538e-04 55118.5825 55122.8715 DMX_0020 
55215.4709 -2.1783216e-03 1.660e-04 55214.3268 55216.6149 DMX_0021 
55244.3869 -2.2648112e-03 1.474e-04 55243.2409 55245.5330 DMX_0022 
55276.8000 -1.6205213e-03 8.357e-05 55275.2485 55278.3516 DMX_0023 
55338.6309 -1.8512978e-03 7.117e-05 55337.0795 55340.1823 DMX_0024 
55363.0841 -1.7468514e-03 6.599e-05 55361.0132 55365.1551 DMX_0025 
55393.0333 -1.5062728e-03 7.742e-05 55389.9922 55396.0743 DMX_0026 
55430.4251 -1.7246039e-03 7.200e-05 55429.8710 55430.9791 DMX_0027 
55462.8362 -1.8536453e-03 6.755e-05 55461.7836 55463.8889 DMX_0028 
55493.2077 -1.7441825e-03 6.937e-05 55492.6535 55493.7619 DMX_0029 
55520.6324 -1.8035041e-03 9.684e-05 55520.5773 55520.6875 DMX_0030 
55521.6299 -1.2780319e-03 9.956e-05 55521.5743 55521.6854 DMX_0031 
55543.6147 -2.1293290e-03 1.072e-04 55543.5596 55543.6697 DMX_0032 
55579.0178 -1.7499656e-03 7.941e-05 55578.4636 55579.5720 DMX_0033 
55616.8694 -2.0306419e-03 7.820e-05 55616.3151 55617.4238 DMX_0034 
55640.3502 -1.8780216e-03 7.396e-05 55639.2978 55641.4026 DMX_0035 
55674.2566 -1.7301531e-03 9.794e-05 55674.2010 55674.3121 DMX_0036 
55702.1800 -2.0973080e-03 7.389e-05 55700.1297 55704.2303 DMX_0037 
55731.5994 -1.9883180e-03 6.897e-05 55731.0450 55732.1537 DMX_0038 
