# Mean DMX value = -4.492530e-05 
# Uncertainty in average DM = 1.28926e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
55791.1037 -4.7368416e-04 6.025e-05 55791.0452 55791.1623 DMX_0001 
55819.9806 -5.5489857e-04 5.556e-05 55819.9227 55820.0385 DMX_0002 
56020.4379 -6.4698418e-04 3.715e-05 56020.3795 56020.4962 DMX_0003 
56059.3321 -2.8244431e-04 3.870e-04 56059.2821 56059.3821 DMX_0004 
56108.2007 -2.4414505e-04 5.479e-04 56108.1478 56108.2537 DMX_0005 
56139.1302 -9.4207013e-04 5.032e-04 56139.0802 56139.1802 DMX_0006 
56173.0433 -1.7813738e-03 9.681e-04 56172.9933 56173.0933 DMX_0007 
56209.9112 -6.9822525e-04 4.007e-04 56209.8612 56209.9612 DMX_0008 
56250.8016 -6.9095243e-04 1.644e-04 56250.7516 56250.8516 DMX_0009 
56305.6520 -5.5500676e-04 4.683e-05 56305.5917 56305.7123 DMX_0010 
56325.5976 -6.5633735e-04 3.209e-04 56325.5476 56325.6476 DMX_0011 
56383.4379 -6.5150214e-04 4.022e-05 56383.3787 56383.4970 DMX_0012 
56446.2595 -6.0684179e-04 6.921e-05 56446.2018 56446.3171 DMX_0013 
56465.2134 -6.7588802e-04 4.841e-05 56465.1541 56465.2726 DMX_0014 
56511.0863 -6.7834546e-04 1.305e-04 56511.0260 56511.1466 DMX_0015 
56549.9832 -8.2900114e-04 3.535e-04 56549.9332 56550.0332 DMX_0016 
56571.9223 -6.8201710e-04 3.638e-05 56571.8627 56571.9819 DMX_0017 
56593.8565 -7.0818367e-04 3.579e-05 56593.7966 56593.9163 DMX_0018 
56613.8003 -6.8607953e-04 3.747e-05 56613.7407 56613.8600 DMX_0019 
56634.7437 -5.5656042e-04 3.838e-05 56634.6842 56634.8033 DMX_0020 
56654.7259 +6.3962686e-05 6.894e-04 56654.6759 56654.7759 DMX_0021 
56661.7037 -2.9433648e-04 2.421e-04 56661.6537 56661.7537 DMX_0022 
56846.2137 -4.5155171e-04 3.910e-05 56846.1541 56846.2732 DMX_0023 
56883.1096 -5.4239384e-04 6.340e-05 56883.0501 56883.1691 DMX_0024 
56931.9645 -2.9041827e-04 3.195e-04 56931.9145 56932.0145 DMX_0025 
56951.9122 -5.6216021e-04 9.706e-05 56951.8622 56951.9622 DMX_0026 
56992.8132 -3.7273254e-04 4.142e-05 56992.7543 56992.8720 DMX_0027 
57054.6117 -1.6169439e-04 4.250e-05 57054.5520 57054.6714 DMX_0028 
57075.5448 -2.6895357e-04 4.622e-05 57075.4852 57075.6044 DMX_0029 
57095.4833 -2.1898327e-04 3.791e-05 57095.4240 57095.5425 DMX_0030 
57117.4452 -3.2698412e-04 4.103e-05 57117.3856 57117.5049 DMX_0031 
57138.3696 -1.9965340e-04 4.084e-05 57138.3102 57138.4290 DMX_0032 
57185.2356 -2.2129932e-04 4.268e-05 57185.1758 57185.2954 DMX_0033 
57201.1928 -2.2490221e-04 4.229e-05 57201.1333 57201.2522 DMX_0034 
57234.1115 +8.5161336e-05 4.748e-04 57234.0615 57234.1615 DMX_0035 
57242.0800 -1.9022302e-04 3.963e-05 57242.0205 57242.1396 DMX_0036 
57265.0171 -1.6181691e-04 3.884e-05 57264.9573 57265.0769 DMX_0037 
57306.9026 -2.0298211e-04 3.981e-05 57306.8430 57306.9622 DMX_0038 
57327.8645 -2.1614403e-04 6.137e-05 57327.8050 57327.9240 DMX_0039 
57348.7882 -1.0602569e-04 4.087e-05 57348.7291 57348.8474 DMX_0040 
57376.7283 -1.9513530e-05 3.954e-05 57376.6686 57376.7881 DMX_0041 
57410.6256 -1.6040427e-05 3.797e-05 57410.5676 57410.6836 DMX_0042 
57433.5628 -7.8060553e-06 3.960e-05 57433.5044 57433.6212 DMX_0043 
57508.3685 -9.6002905e-06 4.464e-05 57508.3106 57508.4265 DMX_0044 
57536.2914 +4.7732635e-06 4.865e-05 57536.2332 57536.3495 DMX_0045 
57557.2142 -8.0006315e-06 4.081e-05 57557.1560 57557.2724 DMX_0046 
57579.1573 +1.3147615e-06 4.582e-05 57579.0991 57579.2156 DMX_0047 
57594.1360 -1.8597097e-05 4.637e-05 57594.0779 57594.1941 DMX_0048 
57622.0468 -2.4238888e-05 3.629e-05 57621.9882 57622.1054 DMX_0049 
57639.9872 -3.5534069e-07 4.510e-05 57639.9287 57640.0458 DMX_0050 
57666.9148 +1.6093720e-05 4.617e-05 57666.8566 57666.9730 DMX_0051 
57686.8614 -7.5621998e-05 6.330e-05 57686.8033 57686.9195 DMX_0052 
57710.7935 +2.4676157e-05 3.671e-05 57710.7351 57710.8519 DMX_0053 
57733.7313 -2.8105122e-05 4.292e-05 57733.6734 57733.7892 DMX_0054 
57752.6819 +3.8651048e-05 3.754e-05 57752.6237 57752.7402 DMX_0055 
57775.6164 +8.9296655e-06 3.965e-05 57775.5583 57775.6745 DMX_0056 
57789.5780 +1.0364291e-04 3.928e-05 57789.5198 57789.6362 DMX_0057 
57804.5393 +9.4299627e-05 4.278e-05 57804.4810 57804.5977 DMX_0058 
57823.4878 +1.0969988e-04 4.065e-05 57823.4293 57823.5463 DMX_0059 
57844.4311 +1.8088851e-05 6.355e-05 57844.3728 57844.4894 DMX_0060 
57865.3793 +1.2421630e-04 4.616e-05 57865.3210 57865.4376 DMX_0061 
57873.3493 +1.1131319e-04 4.170e-05 57873.2913 57873.4073 DMX_0062 
57885.3160 +8.9816672e-05 4.005e-05 57885.2579 57885.3742 DMX_0063 
57907.2583 +9.8765326e-05 3.684e-05 57907.1997 57907.3168 DMX_0064 
57927.2138 +1.1477055e-04 4.362e-05 57927.1556 57927.2721 DMX_0065 
57949.1554 +1.0533137e-04 3.515e-05 57949.0971 57949.2138 DMX_0066 
57970.0948 +3.5957645e-04 1.792e-04 57970.0448 57970.1448 DMX_0067 
58463.7308 +4.7083194e-04 5.720e-05 58463.6736 58463.7879 DMX_0068 
58508.6080 +5.2637570e-04 4.431e-05 58508.5510 58508.6650 DMX_0069 
58528.5579 +4.8083273e-04 5.018e-05 58528.4999 58528.6158 DMX_0070 
58565.4677 +5.0886199e-04 5.191e-05 58565.4105 58565.5248 DMX_0071 
58586.3947 +5.0419510e-04 4.643e-05 58586.3371 58586.4523 DMX_0072 
58628.2805 +5.2838689e-04 6.054e-05 58628.2233 58628.3378 DMX_0073 
58650.2255 +5.9599087e-04 4.143e-05 58650.1682 58650.2828 DMX_0074 
58661.2026 +5.9303424e-04 3.506e-05 58661.1453 58661.2599 DMX_0075 
58675.1593 +5.8160365e-04 3.823e-05 58675.1028 58675.2158 DMX_0076 
58713.0585 +5.8671168e-04 4.245e-05 58713.0012 58713.1159 DMX_0077 
58738.9770 +5.8597957e-04 4.336e-05 58738.9196 58739.0344 DMX_0078 
58754.9388 +6.1357168e-04 4.385e-05 58754.8815 58754.9961 DMX_0079 
58777.8707 +6.2562718e-04 3.904e-05 58777.8137 58777.9278 DMX_0080 
58818.7632 +6.4131097e-04 3.991e-05 58818.7062 58818.8202 DMX_0081 
58838.7037 +6.6950041e-04 6.459e-05 58838.6462 58838.7613 DMX_0082 
58893.5874 +2.1337251e-03 1.009e-03 58893.5374 58893.6374 DMX_0083 
58936.4486 +9.6248794e-04 6.914e-05 58936.3861 58936.5111 DMX_0084 
58957.3882 +9.1812985e-04 4.382e-05 58957.3297 58957.4468 DMX_0085 
58978.3226 +6.7016168e-04 2.199e-04 58978.2658 58978.3794 DMX_0086 
58999.2763 +9.3263614e-04 3.979e-05 58999.2172 58999.3354 DMX_0087 
59026.1933 +1.0187061e-03 4.866e-05 59026.1345 59026.2522 DMX_0088 
59043.1530 +1.0914114e-03 5.586e-05 59043.0943 59043.2118 DMX_0089 
59065.0979 +1.0085192e-03 4.050e-05 59065.0390 59065.1568 DMX_0090 
