# Mean DMX value = +6.328491e-05 
# Uncertainty in average DM = 1.19382e-03 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
56640.3989 +1.0467832e-03 4.407e-04 56640.3489 56640.4489 DMX_0001 
56675.9543 +7.9231351e-04 3.083e-04 56675.4040 56676.5046 DMX_0002 
56707.8745 +1.8355650e-04 4.614e-04 56706.3345 56709.4144 DMX_0003 
56735.7910 +7.4205155e-04 4.214e-04 56735.2339 56736.3480 DMX_0004 
56762.7365 -1.3028580e-04 5.117e-04 56762.1362 56763.3368 DMX_0005 
56790.1802 -3.9549273e-04 3.219e-04 56790.1302 56790.2302 DMX_0006 
56828.5810 -3.4932577e-04 4.173e-04 56828.0296 56829.1325 DMX_0007 
56850.4767 -1.0549786e-03 4.636e-04 56849.9207 56851.0327 DMX_0008 
56885.8659 -7.5197232e-05 6.049e-04 56885.8159 56885.9159 DMX_0009 
56893.8876 -5.8261535e-04 5.462e-04 56893.8376 56893.9376 DMX_0010 
56922.3096 -9.3585887e-05 3.252e-04 56921.7062 56922.9130 DMX_0011 
56947.2075 -5.6930030e-04 3.853e-04 56945.6923 56948.7227 DMX_0012 
56977.6748 -6.7049162e-05 4.851e-04 56977.6248 56977.7248 DMX_0013 
57012.0104 +1.0845111e-04 2.932e-04 57011.4412 57012.5796 DMX_0014 
57040.0234 +2.8046160e-04 2.830e-04 57038.4804 57041.5664 DMX_0015 
57079.3393 -8.4175836e-04 3.584e-04 57078.2992 57080.3794 DMX_0016 
57101.7904 +4.9888870e-04 3.298e-04 57101.2108 57102.3699 DMX_0017 
57131.6862 +1.1174927e-03 3.157e-04 57131.1380 57132.2344 DMX_0018 
57161.6086 -3.2380892e-04 3.834e-04 57161.0585 57162.1588 DMX_0019 
57194.5432 -3.8439677e-04 4.591e-04 57193.9884 57195.0979 DMX_0020 
57228.9163 -5.9128122e-04 8.893e-04 57228.8663 57228.9663 DMX_0021 
57248.7696 -8.9534872e-04 3.831e-04 57248.7144 57248.8248 DMX_0022 
57272.3655 -1.6825354e-04 2.720e-04 57272.3102 57272.4208 DMX_0023 
57335.0272 -4.1926193e-04 4.761e-04 57334.4784 57335.5759 DMX_0024 
57365.0296 -2.3079170e-04 4.057e-04 57364.5271 57365.5322 DMX_0025 
57394.8128 +3.5450032e-05 3.766e-04 57394.2138 57395.4118 DMX_0026 
57431.9304 -1.1803110e-03 2.420e-04 57431.3598 57432.5011 DMX_0027 
57457.9558 -3.6336301e-04 3.055e-04 57457.7766 57458.1350 DMX_0028 
57489.5093 -7.1937884e-04 1.977e-04 57488.7162 57490.3023 DMX_0029 
57522.5265 -1.1957844e-03 2.595e-04 57521.9679 57523.0851 DMX_0030 
57551.3941 -1.2618232e-03 3.097e-04 57550.8180 57551.9702 DMX_0031 
57579.2121 -5.7170504e-04 3.322e-04 57578.4547 57579.9694 DMX_0032 
57614.3135 -1.4127532e-03 3.130e-04 57613.7337 57614.8933 DMX_0033 
57644.9097 -3.9833189e-04 2.382e-04 57644.3620 57645.4575 DMX_0034 
57672.7479 -3.4500513e-04 4.902e-04 57672.1941 57673.3017 DMX_0035 
57701.7317 +4.8361732e-04 3.363e-04 57701.1809 57702.2825 DMX_0036 
57729.9323 +4.4843978e-04 2.324e-04 57729.3920 57730.4727 DMX_0037 
57764.8482 -9.0655721e-04 3.132e-04 57764.4042 57765.2922 DMX_0038 
57795.0499 -7.6431639e-04 2.408e-04 57794.8719 57795.2278 DMX_0039 
57830.0328 -9.0008635e-04 3.379e-04 57829.9267 57830.1389 DMX_0040 
57857.0189 -6.8751084e-04 2.909e-04 57856.9028 57857.1350 DMX_0041 
57886.9352 -5.1380901e-04 2.076e-04 57886.6922 57887.1783 DMX_0042 
57914.3953 -2.0812222e-03 2.600e-04 57913.9247 57914.8660 DMX_0043 
57949.3829 -4.8001483e-04 2.828e-04 57948.8480 57949.9178 DMX_0044 
57978.2804 -3.1622617e-04 2.281e-04 57977.7245 57978.8362 DMX_0045 
58011.7602 -1.5121156e-04 3.085e-04 58011.6412 58011.8792 DMX_0046 
58043.6303 +1.7356379e-04 2.420e-04 58040.5166 58046.7440 DMX_0047 
58063.2379 -5.3841799e-04 3.885e-04 58063.1222 58063.3535 DMX_0048 
58093.9680 -8.6886776e-04 4.275e-04 58093.3907 58094.5454 DMX_0049 
58129.3968 +4.1026839e-04 3.540e-04 58129.2786 58129.5151 DMX_0050 
58160.7897 +3.7660347e-04 2.744e-04 58160.2346 58161.3449 DMX_0051 
58181.7501 +4.5125450e-04 3.877e-04 58181.1105 58182.3896 DMX_0052 
58210.1127 -3.1147778e-04 2.405e-04 58209.9926 58210.2328 DMX_0053 
58238.8172 -2.0093950e-03 3.114e-04 58238.6826 58238.9518 DMX_0054 
58265.8936 -7.6867367e-04 3.297e-04 58265.7784 58266.0088 DMX_0055 
58301.4035 +1.1211219e-04 3.387e-04 58300.8456 58301.9615 DMX_0056 
58334.9583 -1.5956947e-04 3.982e-04 58334.4153 58335.5012 DMX_0057 
58341.8130 -6.9794781e-05 2.189e-04 58341.6694 58341.9567 DMX_0058 
58364.8674 +7.5606285e-04 4.054e-04 58364.3176 58365.4171 DMX_0059 
58396.8049 +4.2706278e-04 6.386e-04 58396.2340 58397.3757 DMX_0060 
58424.6919 +1.3088307e-03 4.744e-04 58424.1404 58425.2434 DMX_0061 
58459.5484 +4.2189883e-04 5.302e-04 58459.0566 58460.0403 DMX_0062 
58487.9672 +1.5728877e-03 3.042e-04 58487.8484 58488.0861 DMX_0063 
58517.4602 +1.4655916e-03 3.124e-04 58516.9194 58518.0011 DMX_0064 
58542.4311 -4.4032054e-05 4.841e-04 58541.8465 58543.0156 DMX_0065 
58580.2741 +1.0865421e-03 3.728e-04 58579.7251 58580.8232 DMX_0066 
58606.1976 +5.8481412e-04 5.279e-04 58605.6449 58606.7502 DMX_0067 
