# Mean DMX value = +1.556100e-05 
# Uncertainty in average DM = 1.49843e-03 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
56479.1868 +7.0317353e-04 6.591e-05 56479.1278 56479.2459 DMX_0073 
56498.1331 +8.2761828e-04 7.094e-05 56498.0742 56498.1921 DMX_0074 
56519.0898 +7.0739318e-04 8.581e-05 56519.0316 56519.1480 DMX_0075 
56538.0171 +7.5464009e-04 6.982e-05 56537.9590 56538.0752 DMX_0076 
56557.9709 +7.2988575e-04 1.149e-04 56557.9209 56558.0209 DMX_0077 
56577.9147 +9.4911313e-04 7.497e-05 56577.8567 56577.9727 DMX_0078 
56598.8637 +1.0291109e-03 7.610e-05 56598.8055 56598.9219 DMX_0079 
56662.6939 +1.1086153e-03 7.200e-05 56662.6330 56662.7548 DMX_0080 
56738.4896 +9.5296229e-04 7.275e-05 56738.4296 56738.5497 DMX_0081 
56853.1836 +1.0571002e-03 7.279e-05 56853.1239 56853.2432 DMX_0082 
56874.1085 +9.3863407e-04 7.574e-05 56874.0485 56874.1685 DMX_0083 
56934.9561 +8.8754590e-04 6.669e-05 56934.8968 56935.0155 DMX_0084 
56955.8969 +9.1592580e-04 7.200e-05 56955.8373 56955.9565 DMX_0085 
56977.8305 +9.1288294e-04 6.550e-05 56977.7709 56977.8900 DMX_0086 
56998.7817 +8.0853088e-04 7.176e-05 56998.7221 56998.8414 DMX_0087 
57018.7259 +8.1329797e-04 6.399e-05 57018.6662 57018.7856 DMX_0088 
57028.6966 +7.4527229e-04 6.722e-05 57028.6369 57028.7563 DMX_0089 
57032.6862 +7.4472852e-04 7.029e-05 57032.6265 57032.7459 DMX_0090 
57053.6086 +7.1075122e-04 8.010e-05 57053.5501 57053.6671 DMX_0091 
57069.5770 +5.8458785e-04 8.229e-05 57069.5186 57069.6354 DMX_0092 
57096.5004 +6.0572058e-04 7.880e-05 57096.4419 57096.5589 DMX_0093 
57116.4542 +5.1229112e-04 6.431e-05 57116.3960 57116.5125 DMX_0094 
57137.3782 +4.6062460e-04 7.047e-05 57137.3200 57137.4364 DMX_0095 
57186.2445 +3.5017751e-04 7.315e-05 57186.1862 57186.3028 DMX_0096 
57187.2660 +4.6210446e-04 7.431e-05 57187.2069 57187.3250 DMX_0097 
57200.2187 +3.9243707e-04 7.845e-05 57200.1608 57200.2766 DMX_0098 
57223.1453 +3.2769146e-04 7.494e-05 57223.0871 57223.2035 DMX_0099 
57240.0976 +2.9855862e-04 6.838e-05 57240.0370 57240.1582 DMX_0100 
57264.0361 +4.2302054e-04 6.915e-05 57263.9782 57264.0940 DMX_0101 
57305.9285 +4.4222534e-04 7.212e-05 57305.8706 57305.9864 DMX_0102 
57326.8574 +3.5680529e-04 7.559e-05 57326.7994 57326.9154 DMX_0103 
57347.7936 +5.1060854e-04 7.392e-05 57347.7390 57347.8482 DMX_0104 
57375.7244 +6.3836160e-04 7.447e-05 57375.6665 57375.7822 DMX_0105 
57390.6833 +4.2925187e-04 8.020e-05 57390.6250 57390.7416 DMX_0106 
57418.6071 +4.9304681e-04 7.797e-05 57418.5491 57418.6651 DMX_0107 
57503.3751 +4.7309036e-04 7.387e-05 57503.3172 57503.4330 DMX_0108 
57522.3228 +4.7352545e-04 7.238e-05 57522.2644 57522.3812 DMX_0109 
57538.2849 +5.2633041e-04 7.284e-05 57538.2268 57538.3430 DMX_0110 
57565.2088 +4.9111639e-04 7.241e-05 57565.1508 57565.2668 DMX_0111 
57588.1597 +5.4623724e-04 6.995e-05 57588.1016 57588.2178 DMX_0112 
57608.0930 +6.1334205e-04 7.167e-05 57608.0348 57608.1513 DMX_0113 
57627.0655 +7.8680659e-04 7.372e-05 57627.0071 57627.1239 DMX_0114 
57649.9768 +7.2176769e-04 7.882e-05 57649.9190 57650.0347 DMX_0115 
57667.9270 +8.3106907e-04 6.867e-05 57667.8689 57667.9850 DMX_0116 
57668.9663 +7.4607040e-04 6.652e-05 57668.9081 57669.0245 DMX_0117 
57705.8467 +9.1634908e-04 7.281e-05 57705.7885 57705.9048 DMX_0118 
57746.7083 +8.4529432e-04 7.310e-05 57746.6499 57746.7668 DMX_0119 
57768.6487 +9.4866811e-04 8.241e-05 57768.5906 57768.7069 DMX_0120 
57810.5362 +9.3734246e-04 8.259e-05 57810.4757 57810.5967 DMX_0121 
57834.4743 +7.9719732e-04 7.284e-05 57834.4165 57834.5320 DMX_0122 
57850.4379 +7.9431192e-04 7.781e-05 57850.3798 57850.4961 DMX_0123 
57894.3049 +6.5076753e-04 7.268e-05 57894.2467 57894.3630 DMX_0124 
57915.2667 +7.2216386e-04 7.114e-05 57915.2087 57915.3247 DMX_0125 
57958.1461 +7.2016580e-04 7.246e-05 57958.0881 57958.2041 DMX_0126 
57978.0997 +7.6140254e-04 6.761e-05 57978.0416 57978.1577 DMX_0127 
58454.7699 +1.1343422e-03 7.699e-05 58454.7115 58454.8283 DMX_0128 
58475.7126 +1.0058114e-03 7.760e-05 58475.6542 58475.7710 DMX_0129 
58538.5455 +9.1606391e-04 8.304e-05 58538.4852 58538.6057 DMX_0130 
58544.5874 +5.9509528e-04 5.193e-04 58544.5374 58544.6374 DMX_0131 
58558.4939 +1.1813785e-03 1.542e-04 58558.4439 58558.5439 DMX_0132 
58578.4317 +1.0228607e-03 7.780e-05 58578.3732 58578.4903 DMX_0133 
58622.3156 +9.9469843e-04 7.791e-05 58622.2565 58622.3747 DMX_0134 
