# Mean DMX value = +4.260275e-05 
# Uncertainty in average DM = 4.66635e-05 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
56585.4655 +6.1341210e-04 6.299e-05 56584.9126 56586.0183 DMX_0057 
56606.9667 +7.8841789e-04 1.761e-04 56606.9167 56607.0167 DMX_0058 
56614.9423 +6.3953969e-04 2.967e-05 56614.8870 56614.9977 DMX_0059 
56642.8134 +6.8277636e-04 4.281e-05 56641.7430 56643.8838 DMX_0060 
56675.7409 +1.3891189e-03 4.225e-05 56675.6909 56675.7909 DMX_0061 
56676.7369 +1.3201200e-03 2.326e-04 56676.6869 56676.7869 DMX_0062 
56708.5913 +6.8404139e-04 2.919e-05 56707.6177 56709.5649 DMX_0063 
56734.5688 +5.9648475e-04 3.503e-05 56733.5179 56735.6197 DMX_0064 
56763.0073 +6.8235831e-04 3.346e-05 56762.4195 56763.5951 DMX_0065 
56791.4635 +5.3486077e-04 3.944e-05 56790.4171 56792.5100 DMX_0066 
56828.8759 +6.9390468e-04 4.364e-05 56828.3223 56829.4296 DMX_0067 
56850.7607 +5.8123035e-04 3.881e-05 56850.2127 56851.3087 DMX_0068 
56886.1435 +6.5188304e-04 5.500e-05 56886.0935 56886.1935 DMX_0069 
56894.1555 +6.2176073e-04 4.352e-05 56894.1055 56894.2055 DMX_0070 
56922.5775 +7.5444569e-04 5.147e-05 56921.9890 56923.1660 DMX_0071 
56947.4927 +7.1482495e-04 4.285e-05 56945.9781 56949.0073 DMX_0072 
56978.4250 +6.3948695e-04 4.946e-05 56977.9063 56978.9437 DMX_0073 
57012.2961 +8.2137429e-04 4.116e-05 57011.7330 57012.8592 DMX_0074 
57040.7792 +1.6497781e-03 3.985e-05 57040.7292 57040.8292 DMX_0075 
57041.7819 +1.7552506e-03 3.459e-04 57041.7319 57041.8319 DMX_0076 
57079.6229 +5.9959111e-04 3.816e-05 57078.5822 57080.6636 DMX_0077 
57102.0813 +4.6570069e-04 1.059e-04 57101.5003 57102.6624 DMX_0078 
57131.9644 +3.4634235e-04 4.846e-05 57131.4169 57132.5118 DMX_0079 
57161.8948 +4.3306250e-04 3.900e-05 57161.3455 57162.4442 DMX_0080 
57192.3371 +3.1693038e-04 6.541e-05 57192.2871 57192.3871 DMX_0081 
57229.1958 +5.2208035e-04 1.566e-04 57229.1458 57229.2458 DMX_0082 
57258.0987 +4.2027871e-04 1.167e-04 57258.0434 57258.1540 DMX_0083 
57287.0400 +3.1761633e-04 3.249e-05 57284.9911 57289.0889 DMX_0084 
57316.4415 +4.1778638e-04 6.440e-05 57315.8857 57316.9973 DMX_0085 
57345.9264 +2.8764051e-04 6.050e-05 57344.8754 57346.9774 DMX_0086 
57376.3061 +4.3669275e-04 4.810e-05 57375.7176 57376.8947 DMX_0087 
57405.7134 +8.0009601e-04 1.212e-04 57405.6578 57405.7690 DMX_0088 
57406.7357 +8.3291182e-04 4.337e-05 57406.6802 57406.7911 DMX_0089 
57439.1359 +4.1369646e-04 3.968e-05 57438.6262 57439.6457 DMX_0090 
57468.5469 -5.9844120e-05 1.201e-04 57468.4910 57468.6027 DMX_0091 
57495.9170 +7.0613272e-05 4.403e-05 57495.3661 57496.4680 DMX_0092 
57521.9367 +2.1580871e-06 5.188e-05 57521.3737 57522.4996 DMX_0093 
57563.7818 -1.1406887e-04 6.386e-05 57563.2316 57564.3319 DMX_0094 
57586.2147 -1.6665845e-04 5.721e-05 57586.1075 57586.3218 DMX_0095 
57621.6615 -3.2232889e-04 5.621e-05 57621.0957 57622.2274 DMX_0096 
57650.5481 -2.1898607e-04 3.993e-05 57649.9928 57651.1035 DMX_0097 
57680.4216 -1.9427867e-04 4.666e-05 57679.8688 57680.9744 DMX_0098 
57709.4091 -2.3910831e-04 7.391e-05 57708.8251 57709.9930 DMX_0099 
57741.2871 -2.5026035e-04 3.783e-05 57740.7219 57741.8523 DMX_0100 
57766.7171 -4.0714121e-05 5.829e-05 57766.6671 57766.7671 DMX_0101 
57767.6929 +3.5296854e-04 3.933e-04 57767.6377 57767.7481 DMX_0102 
57803.6189 -2.6151504e-04 3.715e-05 57803.5122 57803.7256 DMX_0103 
57837.0460 -4.3903316e-04 2.798e-05 57836.5005 57837.5916 DMX_0104 
57860.9722 -4.9968317e-04 3.135e-05 57860.4251 57861.5193 DMX_0105 
57884.9291 -5.6023372e-04 3.265e-05 57883.4104 57886.4477 DMX_0106 
57957.1776 -6.6881472e-04 5.319e-05 57956.1059 57958.2492 DMX_0107 
57985.6421 -7.9397626e-04 2.812e-05 57985.0978 57986.1865 DMX_0108 
58011.0476 -7.1756588e-04 4.697e-05 58010.9403 58011.1549 DMX_0109 
58040.4654 -7.5554116e-04 5.414e-05 58039.9108 58041.0199 DMX_0110 
58076.8289 -8.4083879e-04 4.040e-05 58075.7837 58077.8740 DMX_0111 
58103.2567 -7.4827436e-04 4.260e-05 58102.6913 58103.8221 DMX_0112 
58138.7367 +7.7936479e-05 2.441e-04 58138.6867 58138.7867 DMX_0113 
58140.7253 -5.0381373e-04 4.292e-05 58140.6702 58140.7804 DMX_0114 
58159.6564 -8.3008888e-04 4.624e-05 58159.5439 58159.7688 DMX_0115 
58184.5732 -1.0007343e-03 5.483e-05 58184.4721 58184.6743 DMX_0116 
58220.4775 -1.1905638e-03 3.788e-05 58220.3745 58220.5805 DMX_0117 
58242.4196 -8.4685886e-04 4.982e-05 58242.3131 58242.5261 DMX_0118 
58268.8282 -1.0382489e-03 5.827e-05 58268.3143 58269.3421 DMX_0119 
58303.2537 -1.1570845e-03 3.294e-05 58303.1472 58303.3601 DMX_0120 
58333.6956 -1.1746067e-03 4.651e-05 58333.1564 58334.2348 DMX_0121 
58363.6074 -1.1441272e-03 4.728e-05 58363.0245 58364.1903 DMX_0122 
58395.5124 -1.1422210e-03 4.023e-05 58394.9411 58396.0838 DMX_0123 
58423.4261 -1.2481914e-03 6.044e-05 58422.9003 58423.9520 DMX_0124 
58458.8333 -1.1830483e-03 5.765e-05 58457.7538 58459.9128 DMX_0125 
58488.2807 -1.1836404e-03 3.572e-05 58487.7259 58488.8356 DMX_0126 
58514.7172 -1.2408564e-03 1.737e-04 58514.6672 58514.7672 DMX_0127 
58515.6192 -1.1121056e-03 3.956e-05 58515.5692 58515.6692 DMX_0128 
58544.1035 -1.1496446e-03 5.637e-05 58543.5836 58544.6233 DMX_0129 
58579.0238 -1.3657534e-03 4.862e-05 58578.4749 58579.5727 DMX_0130 
58606.9407 -1.3518561e-03 3.876e-05 58606.4008 58607.4807 DMX_0131 
58633.7888 -1.1796463e-03 5.769e-05 58633.2445 58634.3331 DMX_0132 
58669.7676 -1.3035910e-03 5.610e-05 58669.2030 58670.3322 DMX_0133 
58697.6806 -1.3415162e-03 5.771e-05 58697.1092 58698.2520 DMX_0134 
58727.6023 -1.3922129e-03 8.790e-05 58727.0252 58728.1794 DMX_0135 
58762.0133 -1.1345710e-03 5.612e-05 58761.9633 58762.0633 DMX_0136 
58788.8256 -1.2312418e-03 4.797e-05 58788.7756 58788.8756 DMX_0137 
58824.3594 -1.1427141e-03 4.705e-05 58823.8102 58824.9087 DMX_0138 
58852.1954 -1.0764440e-03 5.684e-05 58851.6304 58852.7604 DMX_0139 
58880.5871 -8.6292290e-04 1.802e-04 58880.5371 58880.6371 DMX_0140 
58908.0988 -1.0163499e-03 6.487e-05 58907.5578 58908.6397 DMX_0141 
58941.5251 -1.1121451e-03 6.378e-05 58940.4653 58942.5848 DMX_0142 
