# Mean DMX value = +2.853443e-04 
# Uncertainty in average DM = 7.31285e-03 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
53394.8728 -1.7920415e-04 5.354e-05 53394.8054 53394.9402 DMX_0001 
53505.5729 -2.4439373e-04 2.724e-05 53505.5021 53505.6437 DMX_0002 
53532.4848 -2.1282176e-04 4.156e-05 53532.4100 53532.5597 DMX_0003 
53603.3090 -2.4511093e-04 1.127e-05 53603.2436 53603.3744 DMX_0004 
53629.2240 -2.2428497e-04 1.455e-05 53629.1486 53629.2995 DMX_0005 
53687.0697 -2.2977448e-04 1.224e-05 53686.9969 53687.1426 DMX_0006 
53750.9048 -1.9014250e-04 1.417e-05 53750.8399 53750.9698 DMX_0007 
53851.6216 -1.5686147e-05 2.255e-05 53851.5493 53851.6940 DMX_0008 
53891.5014 -1.2281171e-04 4.375e-05 53891.4216 53891.5813 DMX_0009 
53926.4202 -1.3025604e-04 1.861e-05 53926.3543 53926.4861 DMX_0010 
53968.3046 -1.7839149e-04 1.116e-05 53968.2345 53968.3746 DMX_0011 
54044.0957 -1.8835142e-04 1.604e-05 54044.0268 54044.1645 DMX_0012 
54135.8419 -1.5930452e-04 1.691e-05 54135.7776 54135.9063 DMX_0013 
54519.7913 -8.4478335e-05 1.294e-05 54519.7188 54519.8638 DMX_0014 
54569.6426 +8.1955373e-05 1.184e-04 54569.5793 54569.7060 DMX_0015 
54862.8525 -9.1605911e-05 1.372e-05 54862.7813 54862.9237 DMX_0016 
54925.6711 +8.4524881e-04 6.799e-05 54925.5906 54925.7515 DMX_0017 
54981.5246 -4.5973418e-05 3.052e-05 54981.4427 54981.6065 DMX_0018 
54999.4479 -1.3051592e-04 1.286e-05 54999.3886 54999.5073 DMX_0019 
55029.3688 -1.4306439e-04 3.522e-05 55029.3096 55029.4280 DMX_0020 
55071.2477 -2.2427865e-04 7.778e-05 55071.1903 55071.3051 DMX_0021 
55107.1575 -1.4360688e-04 1.113e-05 55107.0979 55107.2171 DMX_0022 
55136.0812 -2.7545576e-04 8.774e-05 55136.0249 55136.1375 DMX_0023 
55166.0059 -8.0669569e-05 2.100e-04 55165.9348 55166.0769 DMX_0024 
55205.8950 -1.0889441e-04 1.180e-05 55205.8333 55205.9568 DMX_0025 
55500.0902 -1.8062742e-04 3.190e-05 55500.0334 55500.1469 DMX_0026 
55529.0075 -5.0882869e-04 1.780e-04 55528.9506 55529.0643 DMX_0027 
55640.7004 +2.9002322e-04 2.621e-05 55640.6464 55640.7545 DMX_0028 
55673.6448 +6.1157557e-05 1.160e-05 55673.5854 55673.7042 DMX_0029 
55702.5291 -1.6187082e-05 2.300e-05 55702.4732 55702.5849 DMX_0030 
55731.4847 -2.9641268e-05 1.198e-04 55731.4265 55731.5430 DMX_0031 
55758.4126 -1.1817537e-04 1.889e-05 55758.3548 55758.4704 DMX_0032 
55789.2976 -1.0773231e-04 1.449e-05 55789.2401 55789.3551 DMX_0033 
55818.2215 -7.9847047e-05 1.420e-05 55818.1615 55818.2815 DMX_0034 
55844.1859 -1.2368593e-04 3.323e-05 55844.1298 55844.2420 DMX_0035 
55912.9936 -1.1739685e-04 4.951e-05 55912.9350 55913.0523 DMX_0036 
55954.8802 -1.0507233e-04 3.636e-05 55954.8219 55954.9386 DMX_0037 
55989.7856 +7.7346277e-05 5.084e-05 55989.7276 55989.8436 DMX_0038 
56023.6958 +5.6657615e-04 1.567e-04 56023.6458 56023.7458 DMX_0039 
56057.5943 -1.5771631e-04 1.966e-04 56057.5443 56057.6443 DMX_0040 
56106.4494 -1.4980160e-04 9.810e-05 56106.3994 56106.4994 DMX_0041 
56140.3779 -9.5025669e-05 1.359e-04 56140.3279 56140.4279 DMX_0042 
56166.2834 -1.5514870e-04 9.884e-05 56166.2334 56166.3334 DMX_0043 
56236.1047 -1.8806902e-04 1.982e-05 56236.0453 56236.1640 DMX_0044 
56277.9966 -1.9618411e-04 3.187e-05 56277.9387 56278.0546 DMX_0045 
56299.9281 -4.1998423e-04 1.204e-04 56299.8671 56299.9891 DMX_0046 
56319.8598 -3.6850280e-04 1.420e-04 56319.8098 56319.9098 DMX_0047 
56340.8199 -4.4250868e-05 3.862e-05 56340.7605 56340.8794 DMX_0048 
56360.7629 -9.8210343e-05 5.765e-05 56360.7035 56360.8223 DMX_0049 
56399.6617 -6.3224872e-05 7.573e-05 56399.6045 56399.7190 DMX_0050 
56417.6075 -6.5251545e-05 1.275e-05 56417.5462 56417.6689 DMX_0051 
56438.5534 -1.3954067e-04 1.455e-05 56438.4943 56438.6125 DMX_0052 
56458.4984 -2.3279379e-04 5.707e-05 56458.4393 56458.5574 DMX_0053 
56479.4413 -1.0759569e-04 6.377e-05 56479.3826 56479.5000 DMX_0054 
56498.4013 +1.6258080e-04 1.938e-04 56498.3513 56498.4513 DMX_0055 
56519.3230 -1.2357511e-04 1.329e-04 56519.2539 56519.3922 DMX_0056 
56538.2836 -2.2126688e-04 1.405e-05 56538.2264 56538.3408 DMX_0057 
56558.2062 -1.8488533e-04 1.563e-04 56558.1381 56558.2744 DMX_0058 
56578.1583 -1.8715811e-04 4.253e-05 56578.0847 56578.2318 DMX_0059 
56599.1154 -1.3980284e-04 3.178e-04 56599.0654 56599.1654 DMX_0060 
56641.0029 -2.3762850e-04 3.207e-05 56640.9456 56641.0601 DMX_0061 
56738.7191 +4.8329820e-04 1.115e-05 56738.6621 56738.7760 DMX_0062 
56853.4151 -2.7623726e-04 8.069e-05 56853.3585 56853.4717 DMX_0063 
56874.3400 -2.2521491e-04 3.110e-05 56874.2830 56874.3969 DMX_0064 
56935.1873 -2.0674337e-04 4.457e-05 56935.1310 56935.2437 DMX_0065 
56954.1223 -2.5257452e-04 1.749e-05 56954.0570 56954.1876 DMX_0066 
56978.0692 -2.9810876e-04 7.661e-05 56978.0069 56978.1315 DMX_0067 
56998.0095 -1.5416350e-04 7.955e-05 56997.9456 56998.0734 DMX_0068 
56999.0181 -2.1072595e-04 1.815e-05 56998.9563 56999.0799 DMX_0069 
57018.9573 -1.2777699e-04 5.171e-05 57018.9000 57019.0145 DMX_0070 
57023.9274 -1.2404543e-04 3.583e-05 57023.8614 57023.9934 DMX_0071 
57030.8967 -1.8001548e-04 1.615e-05 57030.8338 57030.9596 DMX_0072 
57032.9108 -1.8252117e-04 1.095e-04 57032.8608 57032.9608 DMX_0073 
57036.9018 -7.8232283e-04 2.197e-04 57036.8397 57036.9639 DMX_0074 
57050.8315 -1.6575236e-04 1.358e-04 57050.7689 57050.8941 DMX_0075 
57068.7960 -8.1881912e-05 2.674e-05 57068.7392 57068.8528 DMX_0076 
57069.8276 -5.8335228e-05 3.440e-05 57069.7729 57069.8824 DMX_0077 
57075.8123 -2.5730321e-05 3.424e-05 57075.7555 57075.8690 DMX_0078 
57089.7451 +9.8990212e-05 3.655e-05 57089.6815 57089.8087 DMX_0079 
57095.7530 +1.5957488e-04 2.521e-05 57095.6892 57095.8168 DMX_0080 
57105.7093 +9.4409208e-04 1.170e-04 57105.6593 57105.7593 DMX_0081 
57115.6637 +2.0310205e-03 4.726e-05 57115.5973 57115.7300 DMX_0082 
57123.6537 +3.7860369e-04 8.140e-05 57123.5886 57123.7188 DMX_0083 
57131.6252 +4.7496848e-05 1.089e-05 57131.5620 57131.6884 DMX_0084 
