# Mean DMX value = -3.483652e-03 
# Uncertainty in average DM = 2.09563e-01 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
57028.3275 -2.5287624e-04 2.626e-04 57028.2477 57028.4073 DMX_0001 
57041.2508 -1.6741874e-04 1.207e-03 57041.2008 57041.3008 DMX_0002 
57084.1414 -1.5195022e-04 2.793e-04 57084.0833 57084.1996 DMX_0003 
57126.0238 -3.6916455e-04 3.387e-04 57125.9655 57126.0822 DMX_0004 
57146.9660 -1.6758429e-03 3.125e-04 57146.9081 57147.0238 DMX_0005 
57187.8606 -1.3686725e-03 3.114e-04 57187.8023 57187.9189 DMX_0006 
57243.7015 -1.3076144e-03 3.709e-04 57243.6433 57243.7597 DMX_0007 
57256.6719 +8.8249126e-04 2.935e-04 57256.6079 57256.7359 DMX_0008 
57291.5700 -1.1135605e-03 3.707e-04 57291.5124 57291.6276 DMX_0009 
57312.5136 -1.2460809e-03 3.733e-04 57312.4557 57312.5714 DMX_0010 
57331.4613 -1.5192759e-03 2.529e-04 57331.4030 57331.5196 DMX_0011 
57355.3961 -1.2440108e-03 4.442e-04 57355.3374 57355.4548 DMX_0012 
57375.3409 -8.0557165e-04 4.114e-04 57375.2829 57375.3988 DMX_0013 
57389.3714 -1.1043433e-03 3.222e-04 57389.3130 57389.4298 DMX_0014 
57417.2931 -7.2574869e-04 3.989e-04 57417.2350 57417.3511 DMX_0015 
57502.0607 +6.7162360e-05 2.854e-04 57502.0023 57502.1190 DMX_0016 
57523.0028 -1.1480337e-03 4.321e-04 57522.9444 57523.0613 DMX_0017 
57536.9384 -6.9973093e-04 6.903e-04 57536.8798 57536.9969 DMX_0018 
57563.8875 -1.8166088e-03 3.235e-04 57563.8290 57563.9461 DMX_0019 
57586.8374 -6.2350170e-04 1.019e-03 57586.7792 57586.8957 DMX_0020 
57606.7847 -1.7478091e-05 6.898e-04 57606.7287 57606.8406 DMX_0021 
57627.7020 +3.0050169e-02 3.475e-03 57627.6520 57627.7520 DMX_0022 
57648.6676 +1.2629408e-03 4.290e-04 57648.6090 57648.7261 DMX_0023 
57669.6002 -1.2395100e-03 6.838e-04 57669.5417 57669.6587 DMX_0024 
57700.5298 -1.9457827e-03 2.179e-03 57700.4798 57700.5798 DMX_0025 
57739.4127 +1.1216499e-04 7.937e-04 57739.3543 57739.4711 DMX_0026 
57748.3603 -2.7700186e-04 2.753e-04 57748.2723 57748.4483 DMX_0027 
57767.3376 -1.6605330e-03 3.754e-04 57767.2791 57767.3960 DMX_0028 
57788.2848 -1.0377879e-03 4.982e-04 57788.2263 57788.3433 DMX_0029 
57808.2136 +1.4577439e-03 3.157e-04 57808.1535 57808.2736 DMX_0030 
57824.1887 -1.5361293e-03 5.042e-04 57824.1316 57824.2458 DMX_0031 
57852.0994 +1.5110281e-04 5.602e-04 57852.0409 57852.1580 DMX_0032 
57871.0283 -1.3344135e-03 4.041e-04 57870.9698 57871.0869 DMX_0033 
57873.9748 -1.5706242e-03 1.074e-03 57873.9195 57874.0301 DMX_0034 
57892.9958 -1.8842560e-03 6.463e-04 57892.9373 57893.0543 DMX_0035 
57913.9321 -9.1015715e-04 4.028e-04 57913.8735 57913.9907 DMX_0036 
57935.8686 -6.8286104e-04 4.780e-04 57935.8102 57935.9270 DMX_0037 
57956.8136 -1.1466499e-03 5.182e-04 57956.7549 57956.8722 DMX_0038 
57978.7571 -8.0270930e-04 3.572e-04 57978.6986 57978.8156 DMX_0039 
58467.4140 +1.0855901e-03 4.427e-04 58467.3554 58467.4725 DMX_0040 
58482.3847 -2.1655106e-03 6.934e-04 58482.3262 58482.4431 DMX_0041 
58755.5635 -1.9611690e-04 2.943e-04 58755.5044 58755.6225 DMX_0042 
58778.5124 +1.0275220e-03 8.968e-04 58778.4536 58778.5712 DMX_0043 
58792.4621 -1.2506867e-03 3.293e-04 58792.4033 58792.5208 DMX_0044 
58818.3910 +1.0892972e-03 3.374e-04 58818.3322 58818.4498 DMX_0045 
58837.3399 +8.9135485e-04 4.064e-04 58837.2820 58837.3978 DMX_0046 
58884.2022 +9.5653837e-05 6.015e-04 58884.1522 58884.2522 DMX_0047 
58901.1844 -1.5678440e-03 5.276e-04 58901.1060 58901.2628 DMX_0048 
58922.1414 +5.3949081e-03 2.880e-03 58922.0914 58922.1914 DMX_0049 
58944.0647 -5.6652381e-04 3.491e-04 58944.0082 58944.1211 DMX_0050 
58965.0126 -4.4477149e-04 2.237e-03 58964.9565 58965.0688 DMX_0051 
58986.9211 -1.5316671e-03 1.137e-03 58986.8711 58986.9711 DMX_0052 
59007.8733 +2.0284835e-04 7.007e-04 59007.8149 59007.9318 DMX_0053 
59041.7799 -2.1329192e-03 3.462e-04 59041.7212 59041.8386 DMX_0054 
59055.7367 -5.2900939e-04 3.494e-04 59055.6803 59055.7930 DMX_0055 
