# Mean DMX value = -7.326886e-05 
# Uncertainty in average DM = 2.99903e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
56497.9778 +4.4232457e-04 4.969e-04 56497.9216 56498.0339 DMX_0001 
56662.5074 -2.6769596e-04 6.516e-04 56662.4403 56662.5745 DMX_0002 
56738.3305 -1.5528710e-04 4.100e-04 56738.2671 56738.3939 DMX_0003 
56853.0202 +8.5534856e-04 1.216e-03 56852.9702 56853.0702 DMX_0004 
56873.9560 +5.3653637e-05 4.509e-04 56873.8994 56874.0126 DMX_0005 
56955.7368 +2.2122848e-04 4.726e-04 56955.6730 56955.8005 DMX_0006 
56977.6380 -2.6888496e-04 3.489e-04 56977.5745 56977.7014 DMX_0007 
56998.6227 +6.2403955e-04 1.451e-03 56998.5727 56998.6727 DMX_0008 
57018.5648 +2.4950574e-04 4.156e-04 57018.5012 57018.6285 DMX_0009 
57028.5363 +4.5836508e-04 4.830e-04 57028.4728 57028.5999 DMX_0010 
57032.5188 -3.9395584e-05 4.261e-04 57032.4489 57032.5886 DMX_0011 
57053.4482 +6.1972900e-05 4.060e-04 57053.3887 57053.5077 DMX_0012 
57069.4241 -2.6996686e-04 3.692e-04 57069.3646 57069.4836 DMX_0013 
57096.3487 -1.5340234e-04 3.434e-04 57096.2895 57096.4079 DMX_0014 
57116.2873 +8.2638036e-04 1.024e-03 57116.2373 57116.3373 DMX_0015 
57137.2175 -1.0439089e-03 8.186e-04 57137.1572 57137.2779 DMX_0016 
57186.0926 +2.4159187e-04 4.790e-04 57186.0336 57186.1517 DMX_0017 
57200.0481 -1.8934200e-04 4.544e-04 57199.9892 57200.1070 DMX_0018 
57222.9820 +1.0173946e-05 3.161e-04 57222.9224 57223.0416 DMX_0019 
57239.9270 +6.8067617e-04 4.144e-04 57239.8679 57239.9860 DMX_0020 
57305.7666 +4.0416230e-05 4.377e-04 57305.7097 57305.8235 DMX_0021 
57347.6403 +2.6670354e-04 3.219e-04 57347.5799 57347.7006 DMX_0022 
57389.5226 +7.2101818e-04 2.847e-04 57389.4584 57389.5869 DMX_0023 
57417.4084 -2.1233089e-04 4.364e-04 57417.3497 57417.4672 DMX_0024 
57502.1855 -1.0199664e-03 5.053e-04 57502.1355 57502.2355 DMX_0025 
57523.1189 +1.5934461e-04 3.735e-04 57523.0600 57523.1778 DMX_0026 
57537.0808 +2.1748984e-04 3.974e-04 57537.0218 57537.1398 DMX_0027 
57564.0068 +4.9036094e-05 4.031e-04 57563.9482 57564.0655 DMX_0028 
57586.9495 -3.0928524e-04 2.882e-04 57586.8904 57587.0085 DMX_0029 
57606.8895 -2.5363346e-04 2.505e-04 57606.8307 57606.9484 DMX_0030 
57627.8321 +3.1299497e-04 3.137e-04 57627.7734 57627.8908 DMX_0031 
57648.7710 -5.2143594e-03 5.479e-03 57648.7210 57648.8210 DMX_0032 
57700.6394 -1.2565139e-04 3.811e-04 57700.5803 57700.6984 DMX_0033 
57739.5177 -2.0666532e-04 3.368e-04 57739.4677 57739.5677 DMX_0034 
57767.4500 +3.4317379e-05 4.621e-04 57767.3910 57767.5089 DMX_0035 
57788.3974 -2.0382205e-04 3.981e-04 57788.3384 57788.4564 DMX_0036 
57809.3318 -3.8822373e-04 7.214e-04 57809.2818 57809.3818 DMX_0037 
57824.2912 +7.8976914e-04 1.277e-03 57824.2412 57824.3412 DMX_0038 
57852.2176 +2.8035701e-04 7.507e-04 57852.1590 57852.2763 DMX_0039 
57871.1661 -7.2352436e-05 3.671e-04 57871.1072 57871.2249 DMX_0040 
57893.0994 -2.2846484e-03 1.600e-03 57893.0494 57893.1494 DMX_0041 
57914.0486 +1.9104241e-04 4.056e-04 57913.9899 57914.1073 DMX_0042 
57935.9885 +2.7533337e-04 4.055e-04 57935.9297 57936.0474 DMX_0043 
57956.9311 -1.6415715e-04 3.679e-04 57956.8723 57956.9898 DMX_0044 
57978.8601 -1.1912945e-03 5.095e-04 57978.8101 57978.9101 DMX_0045 
57983.8737 +5.9198677e-04 5.353e-04 57983.8130 57983.9345 DMX_0046 
58467.5558 -2.4980936e-03 2.518e-03 58467.5058 58467.6058 DMX_0047 
58482.5323 +3.1339812e-04 3.726e-04 58482.4718 58482.5927 DMX_0048 
58509.4873 +1.8899141e-04 6.052e-04 58509.4295 58509.5451 DMX_0049 
58524.4381 +2.9100638e-04 4.245e-04 58524.3803 58524.4959 DMX_0050 
58545.3898 +6.3550298e-04 4.522e-04 58545.3319 58545.4477 DMX_0051 
58566.3229 -1.6768036e-03 1.952e-03 58566.2729 58566.3729 DMX_0052 
58587.2796 +2.1655449e-04 3.967e-04 58587.2220 58587.3372 DMX_0053 
58610.2042 +9.0965137e-04 6.075e-04 58610.1542 58610.2542 DMX_0054 
58629.1607 -1.7478422e-07 3.789e-04 58629.1025 58629.2188 DMX_0055 
58651.1004 +2.4217494e-04 6.364e-04 58651.0423 58651.1584 DMX_0056 
58671.0463 +6.6860631e-04 5.745e-04 58670.9883 58671.1043 DMX_0057 
58691.9889 +4.0783412e-04 4.122e-04 58691.9312 58692.0466 DMX_0058 
58713.9282 -8.4173369e-05 3.640e-04 58713.8702 58713.9861 DMX_0059 
58734.8701 -3.8113695e-05 4.667e-04 58734.8123 58734.9278 DMX_0060 
58755.8031 -2.0606997e-04 4.190e-04 58755.7445 58755.8616 DMX_0061 
58796.6837 +2.4510329e-04 4.069e-04 58796.6256 58796.7417 DMX_0062 
58817.6424 +4.6268053e-04 3.842e-04 58817.5844 58817.7003 DMX_0063 
58839.5874 +5.2535544e-04 4.716e-04 58839.5295 58839.6454 DMX_0064 
58908.4173 -4.8626749e-04 5.919e-04 58908.3638 58908.4708 DMX_0065 
58950.2769 +1.5442908e-03 2.627e-03 58950.2269 58950.3269 DMX_0066 
58973.2269 +2.3401935e-04 4.538e-04 58973.1689 58973.2850 DMX_0067 
59040.0358 +3.0375578e-03 9.421e-04 59039.9776 59040.0940 DMX_0068 
59055.9923 +4.4617277e-04 4.275e-04 59055.9342 59056.0504 DMX_0069 
