# Mean DMX value = -2.897032e-04 
# Uncertainty in average DM = 2.79116e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
54505.6286 -4.9018482e-03 4.434e-05 54505.5471 54505.7101 DMX_0001 
54519.5958 -6.2624335e-03 1.706e-03 54519.5278 54519.6638 DMX_0002 
54999.2891 -6.5870234e-03 9.496e-04 54999.2310 54999.3472 DMX_0003 
55041.1677 -5.1981223e-03 4.302e-04 55041.1101 55041.2253 DMX_0004 
55108.9855 -4.9096065e-03 7.603e-04 55108.9263 55109.0446 DMX_0005 
55170.8170 -4.7785921e-03 4.342e-04 55170.7580 55170.8760 DMX_0006 
55205.7278 -5.1274639e-03 5.851e-04 55205.6705 55205.7851 DMX_0007 
55358.2923 -2.6802424e-03 2.024e-03 55358.2305 55358.3542 DMX_0008 
55391.2068 -2.8529708e-03 5.295e-04 55391.1500 55391.2636 DMX_0009 
55638.5359 -1.3004127e-03 7.653e-04 55638.4776 55638.5942 DMX_0010 
55677.4400 -3.6449789e-04 3.620e-04 55677.3839 55677.4961 DMX_0011 
55733.3003 -8.5379728e-04 7.247e-04 55733.2439 55733.3567 DMX_0012 
55790.1023 +1.3131212e-03 4.269e-05 55790.0440 55790.1606 DMX_0013 
55819.0172 +1.6352658e-03 5.761e-05 55818.9582 55819.0762 DMX_0014 
55849.9338 +1.9622284e-03 7.553e-05 55849.8757 55849.9919 DMX_0015 
55876.8654 +1.9519282e-03 5.240e-05 55876.8065 55876.9243 DMX_0016 
55911.7670 +2.3029033e-03 4.813e-05 55911.7090 55911.8250 DMX_0017 
55935.7025 +2.4084891e-03 4.606e-05 55935.6430 55935.7621 DMX_0018 
55997.5715 +3.1408575e-03 6.274e-05 55997.5120 55997.6310 DMX_0019 
56018.4974 +3.2684214e-03 4.278e-05 56018.4368 56018.5579 DMX_0020 
56058.3612 +3.5402311e-03 2.032e-04 56058.3112 56058.4112 DMX_0021 
56107.2228 +4.2303301e-03 2.495e-04 56107.1728 56107.2728 DMX_0022 
56137.1394 +4.4449322e-03 1.769e-04 56137.0894 56137.1894 DMX_0023 
56168.0596 +4.1472345e-03 2.850e-04 56168.0096 56168.1096 DMX_0024 
56290.7254 +4.3746148e-03 5.557e-05 56290.6654 56290.7854 DMX_0025 
56304.6859 +4.2170204e-03 1.655e-04 56304.6258 56304.7461 DMX_0026 
56326.6296 +4.1903467e-03 6.978e-05 56326.5694 56326.6897 DMX_0027 
56346.5774 +4.2310266e-03 5.809e-05 56346.5178 56346.6371 DMX_0028 
56384.4710 +4.0735420e-03 5.417e-05 56384.4125 56384.5296 DMX_0029 
56407.4161 +4.1781363e-03 4.804e-05 56407.3553 56407.4770 DMX_0030 
56426.3580 +4.2806825e-03 5.241e-05 56426.2988 56426.4172 DMX_0031 
56447.2815 +4.4937460e-03 7.601e-05 56447.2162 56447.3468 DMX_0032 
56510.1193 +4.0478579e-03 2.035e-04 56510.0693 56510.1693 DMX_0033 
56549.0127 +4.1825349e-03 4.924e-05 56548.9544 56549.0709 DMX_0034 
56569.9582 +3.9307741e-03 4.503e-05 56569.8999 56570.0166 DMX_0035 
56591.8951 +3.7810997e-03 5.774e-05 56591.8370 56591.9532 DMX_0036 
56627.7955 +3.5257496e-03 1.540e-04 56627.7455 56627.8455 DMX_0037 
56647.7460 +3.4682364e-03 5.168e-05 56647.6872 56647.8049 DMX_0038 
56668.7316 +3.2458592e-03 4.571e-05 56668.6720 56668.7912 DMX_0039 
56737.5356 +2.7122386e-03 4.443e-05 56737.4759 56737.5952 DMX_0040 
56754.4897 +2.6923849e-03 8.173e-05 56754.4287 56754.5507 DMX_0041 
56843.2559 +1.9290302e-03 2.019e-04 56843.2059 56843.3059 DMX_0042 
56934.0055 +1.3095702e-03 5.748e-05 56933.9465 56934.0644 DMX_0043 
56948.9702 +1.2806797e-03 6.683e-05 56948.9105 56949.0300 DMX_0044 
56969.9020 +1.2161738e-03 4.479e-05 56969.8422 56969.9619 DMX_0045 
56991.8401 +1.0096597e-03 5.341e-05 56991.7807 56991.8995 DMX_0046 
57019.7649 +1.1090748e-03 5.964e-05 57019.7049 57019.8249 DMX_0047 
57033.7325 +1.2449151e-03 7.433e-05 57033.6731 57033.7920 DMX_0048 
57040.6984 +1.0244122e-03 3.712e-04 57040.6484 57040.7484 DMX_0049 
57106.5264 +7.1888792e-04 5.599e-05 57106.4555 57106.5972 DMX_0050 
57124.4653 +6.4952995e-04 4.638e-05 57124.4062 57124.5243 DMX_0051 
57144.4126 +7.9104667e-04 5.205e-05 57144.3535 57144.4717 DMX_0052 
57187.3031 +5.6324555e-04 4.598e-05 57187.2443 57187.3619 DMX_0053 
57208.2359 +4.8657942e-04 5.958e-05 57208.1769 57208.2948 DMX_0054 
57250.1309 +2.3066979e-04 6.333e-05 57250.0718 57250.1900 DMX_0055 
57293.0040 -1.5887801e-04 4.879e-05 57292.9450 57293.0631 DMX_0056 
57316.9503 -3.6594226e-04 4.847e-05 57316.8914 57317.0092 DMX_0057 
57334.8890 -4.8493489e-04 4.806e-05 57334.8300 57334.9481 DMX_0058 
57355.8340 -5.4173905e-04 5.095e-05 57355.7768 57355.8911 DMX_0059 
57380.7700 -5.0655820e-04 4.626e-05 57380.7102 57380.8299 DMX_0060 
57389.7479 -5.2256473e-04 6.011e-05 57389.6893 57389.8065 DMX_0061 
57417.6757 -5.3409419e-04 5.878e-05 57417.6172 57417.7343 DMX_0062 
57502.4480 -9.1196104e-04 5.808e-05 57502.3891 57502.5069 DMX_0063 
57523.3829 -9.1994764e-04 4.952e-05 57523.3240 57523.4419 DMX_0064 
57537.3579 -7.6584916e-04 6.550e-05 57537.2993 57537.4165 DMX_0065 
57564.2724 -6.9854190e-04 5.599e-05 57564.2134 57564.3314 DMX_0066 
57587.2067 -6.8193697e-04 6.191e-05 57587.1477 57587.2656 DMX_0067 
57607.1525 -7.0574006e-04 4.968e-05 57607.0934 57607.2116 DMX_0068 
57628.0938 -6.7103571e-04 4.450e-05 57628.0352 57628.1525 DMX_0069 
57649.0310 -4.1199066e-04 3.772e-04 57648.9810 57649.0810 DMX_0070 
57700.8948 -7.7399615e-04 6.517e-05 57700.8360 57700.9536 DMX_0071 
57717.8483 -8.8949758e-04 8.234e-05 57717.7896 57717.9071 DMX_0072 
57767.7121 -1.1891448e-03 4.471e-05 57767.6531 57767.7711 DMX_0073 
57788.6566 -1.1709829e-03 4.963e-05 57788.5978 57788.7153 DMX_0074 
57809.6096 -1.2697350e-03 6.122e-05 57809.5509 57809.6684 DMX_0075 
57824.5612 -1.2273531e-03 4.975e-05 57824.5022 57824.6203 DMX_0076 
57852.4834 -1.2598102e-03 6.244e-05 57852.4247 57852.5421 DMX_0077 
57871.4146 -1.4858062e-03 5.373e-04 57871.3646 57871.4646 DMX_0078 
57872.4443 -1.4251384e-03 8.572e-05 57872.3878 57872.5008 DMX_0079 
57893.3677 -1.3625604e-03 4.862e-05 57893.3090 57893.4263 DMX_0080 
57914.3105 -1.2188781e-03 8.389e-05 57914.2517 57914.3694 DMX_0081 
57936.2510 -1.3167971e-03 5.151e-05 57936.1922 57936.3097 DMX_0082 
57957.1955 -1.3738157e-03 4.734e-05 57957.1365 57957.2544 DMX_0083 
58467.8009 -2.0898274e-03 5.869e-05 58467.7429 58467.8589 DMX_0084 
58482.7711 -2.9348818e-03 7.048e-05 58482.7136 58482.8287 DMX_0085 
58509.6637 -2.1228889e-03 7.796e-05 58509.6059 58509.7215 DMX_0086 
58525.6377 -2.0108087e-03 8.944e-05 58525.5795 58525.6959 DMX_0087 
58545.5713 -2.1523265e-03 5.653e-05 58545.5136 58545.6290 DMX_0088 
58566.5087 -2.1406726e-03 5.885e-05 58566.4509 58566.5665 DMX_0089 
58587.4576 -2.1533403e-03 6.896e-05 58587.3992 58587.5159 DMX_0090 
58610.3807 -2.3391422e-03 1.899e-04 58610.3307 58610.4307 DMX_0091 
58629.3370 -2.2011981e-03 5.387e-05 58629.2788 58629.3951 DMX_0092 
58651.2767 -2.1200780e-03 5.487e-05 58651.2188 58651.3346 DMX_0093 
58671.2225 -2.1696329e-03 4.928e-05 58671.1644 58671.2806 DMX_0094 
58692.1717 -2.1393998e-03 5.017e-05 58692.1143 58692.2292 DMX_0095 
58714.1047 -2.1323141e-03 5.131e-05 58714.0467 58714.1627 DMX_0096 
58735.0474 -2.0575619e-03 4.895e-05 58734.9894 58735.1054 DMX_0097 
58756.0038 -2.0141810e-03 4.962e-05 58755.9461 58756.0616 DMX_0098 
58776.9244 -1.6183628e-03 3.235e-04 58776.8744 58776.9744 DMX_0099 
58796.8710 -1.9074646e-03 4.987e-05 58796.8129 58796.9291 DMX_0100 
58817.8208 -1.9578079e-03 4.494e-05 58817.7629 58817.8788 DMX_0101 
58887.6542 -1.7992139e-03 4.878e-05 58887.5991 58887.7092 DMX_0102 
58973.3979 -1.4972420e-03 4.596e-05 58973.3400 58973.4558 DMX_0103 
59056.1682 -1.3146823e-03 5.483e-05 59056.1104 59056.2259 DMX_0104 
