# Mean DMX value = -2.111020e-05 
# Uncertainty in average DM = 2.59199e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
56498.2499 +1.2735142e-05 7.934e-05 56498.1919 56498.3078 DMX_0001 
56669.8166 -2.1807400e-04 3.619e-05 56669.7499 56669.8833 DMX_0002 
56739.6113 -6.9125178e-04 5.299e-04 56739.5613 56739.6613 DMX_0003 
56755.5805 +2.1311848e-05 1.874e-04 56755.5207 56755.6404 DMX_0004 
56844.3246 -1.7379019e-04 1.705e-04 56844.2746 56844.3746 DMX_0005 
56869.2528 -1.0622916e-04 4.228e-05 56869.1847 56869.3210 DMX_0006 
56887.2133 -7.6564270e-05 6.537e-05 56887.1541 56887.2725 DMX_0007 
56933.0910 -1.7013004e-04 4.976e-05 56933.0320 56933.1500 DMX_0008 
56950.0529 +1.2930668e-04 7.632e-05 56949.9889 56950.1169 DMX_0009 
56992.9249 +8.3582225e-06 4.119e-05 56992.8659 56992.9838 DMX_0010 
56997.9206 +1.9360005e-06 4.443e-05 56997.8607 56997.9805 DMX_0011 
57014.8659 +1.5253784e-05 3.591e-05 57014.8063 57014.9256 DMX_0012 
57095.6533 +1.5357370e-04 5.120e-05 57095.5936 57095.7129 DMX_0013 
57117.5917 +1.2186286e-04 3.899e-05 57117.5321 57117.6512 DMX_0014 
57138.5370 +1.4232410e-04 3.908e-05 57138.4777 57138.5964 DMX_0015 
57185.4038 +3.3460869e-05 3.218e-05 57185.3444 57185.4631 DMX_0016 
57201.3603 +7.1168438e-05 3.575e-05 57201.3009 57201.4198 DMX_0017 
57242.2482 +3.9715402e-05 4.412e-05 57242.1887 57242.3076 DMX_0018 
57265.1833 +3.2510344e-05 3.348e-05 57265.1236 57265.2430 DMX_0019 
57307.0766 -2.7605586e-05 3.177e-05 57307.0172 57307.1361 DMX_0020 
57328.0198 +3.9772912e-05 7.937e-05 57327.9604 57328.0792 DMX_0021 
57348.9552 +7.4361946e-05 6.931e-05 57348.8958 57349.0145 DMX_0022 
57376.9004 +1.0618714e-05 5.247e-05 57376.8408 57376.9601 DMX_0023 
57410.7810 +2.6968575e-05 4.481e-05 57410.7222 57410.8398 DMX_0024 
57433.7185 +1.7178657e-04 3.412e-05 57433.6602 57433.7768 DMX_0025 
57508.5641 +3.6337493e-05 1.002e-04 57508.5048 57508.6234 DMX_0026 
57536.4474 -5.6877784e-05 3.247e-05 57536.3887 57536.5062 DMX_0027 
57557.3736 -1.1835560e-04 3.382e-05 57557.3148 57557.4324 DMX_0028 
57579.3146 -6.5939217e-05 5.368e-05 57579.2559 57579.3733 DMX_0029 
57594.2836 -1.3792561e-04 3.574e-05 57594.2249 57594.3424 DMX_0030 
57622.2022 -8.8983713e-05 5.437e-05 57622.1433 57622.2611 DMX_0031 
57640.1467 -2.0911693e-04 1.099e-04 57640.0884 57640.2050 DMX_0032 
57667.0736 -2.0477158e-04 1.007e-04 57667.0145 57667.1328 DMX_0033 
57687.0191 -1.8316508e-04 5.021e-05 57686.9597 57687.0785 DMX_0034 
57710.9532 -1.6769424e-05 1.821e-04 57710.8945 57711.0119 DMX_0035 
57733.8904 -2.7995469e-04 4.052e-05 57733.8317 57733.9491 DMX_0036 
57752.8443 -2.1209390e-04 3.519e-05 57752.7856 57752.9031 DMX_0037 
57775.7763 -2.3598823e-04 6.321e-05 57775.7170 57775.8357 DMX_0038 
57789.7377 -2.9549723e-04 4.267e-05 57789.6790 57789.7965 DMX_0039 
57804.6971 -2.4838794e-04 3.441e-05 57804.6384 57804.7558 DMX_0040 
57823.6446 -2.5663364e-04 3.957e-05 57823.5860 57823.7031 DMX_0041 
57844.5910 -2.9144690e-04 4.472e-05 57844.5326 57844.6495 DMX_0042 
57865.5352 -3.2256492e-04 3.702e-05 57865.4768 57865.5936 DMX_0043 
57873.5082 -2.5591617e-04 7.343e-05 57873.4494 57873.5671 DMX_0044 
57885.4724 -3.6748573e-04 5.231e-05 57885.4169 57885.5280 DMX_0045 
57907.4154 -2.6430836e-04 5.310e-05 57907.3566 57907.4743 DMX_0046 
57927.3632 -3.5593493e-04 5.963e-05 57927.3045 57927.4220 DMX_0047 
57949.3069 -3.6098011e-04 4.362e-05 57949.2482 57949.3656 DMX_0048 
57970.2345 -7.6349607e-04 7.377e-04 57970.1845 57970.2845 DMX_0049 
58463.9072 -4.2361084e-05 4.980e-05 58463.8487 58463.9656 DMX_0050 
58508.7845 -1.2251065e-04 3.601e-05 58508.7263 58508.8427 DMX_0051 
58528.7355 -8.4879293e-05 3.297e-05 58528.6769 58528.7942 DMX_0052 
58544.7085 -1.1113477e-04 3.408e-04 58544.6498 58544.7672 DMX_0053 
58565.6459 -4.5366056e-05 3.279e-05 58565.5872 58565.7046 DMX_0054 
58586.5558 +6.1771263e-08 3.663e-05 58586.4982 58586.6135 DMX_0055 
58628.4410 +4.6757491e-05 3.046e-05 58628.3830 58628.4989 DMX_0056 
58650.4033 +1.5565642e-04 3.411e-05 58650.3449 58650.4617 DMX_0057 
58661.3809 +1.3516627e-04 3.487e-05 58661.3222 58661.4396 DMX_0058 
58675.3343 +1.5250096e-04 3.874e-05 58675.2761 58675.3924 DMX_0059 
58691.3103 +2.0032239e-04 3.690e-05 58691.2516 58691.3690 DMX_0060 
58713.2362 +1.7287944e-04 3.296e-05 58713.1775 58713.2949 DMX_0061 
