# Mean DMX value = +1.224777e-04 
# Uncertainty in average DM = 1.59178e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
58061.9050 -1.1549040e-03 2.296e-04 58061.3598 58062.4502 DMX_0001 
58102.2756 -7.2138968e-04 1.484e-04 58101.2625 58103.2887 DMX_0002 
58135.6935 -1.0480497e-03 1.929e-04 58135.1224 58136.2646 DMX_0003 
58161.1034 -6.5166148e-04 1.660e-04 58161.0534 58161.1534 DMX_0004 
58187.5265 -1.1150922e-03 1.494e-04 58186.9775 58188.0754 DMX_0005 
58216.4506 -1.0744455e-03 1.770e-04 58215.9070 58216.9942 DMX_0006 
58240.4053 -8.6819301e-04 1.489e-04 58239.8496 58240.9611 DMX_0007 
58272.2967 -6.2447675e-04 1.928e-04 58271.7455 58272.8480 DMX_0008 
58301.2134 -4.2120703e-04 2.739e-04 58300.6629 58301.7639 DMX_0009 
58335.0656 +1.8578960e-06 1.670e-04 58334.5107 58335.6205 DMX_0010 
58364.9667 -6.5772199e-04 1.651e-04 58364.4274 58365.5061 DMX_0011 
58396.8908 -6.6015164e-04 1.341e-04 58396.3420 58397.4395 DMX_0012 
58424.7956 +3.6278520e-04 1.608e-04 58424.2465 58425.3446 DMX_0013 
58459.7165 -3.2847353e-04 1.680e-04 58459.1663 58460.2666 DMX_0014 
58489.6314 -4.7167926e-05 2.352e-04 58489.0840 58490.1789 DMX_0015 
58517.5689 -2.4548692e-04 1.532e-04 58517.0306 58518.1071 DMX_0016 
58544.4891 +2.8936745e-05 1.408e-04 58543.9356 58545.0427 DMX_0017 
58581.3875 +2.5210655e-05 1.396e-04 58579.8443 58582.9306 DMX_0018 
58605.8010 +1.6356702e-03 3.565e-04 58605.7510 58605.8510 DMX_0019 
58636.2340 +5.5448633e-04 2.334e-04 58635.6832 58636.7848 DMX_0020 
58671.1402 +1.1712327e-03 2.697e-04 58670.5901 58671.6902 DMX_0021 
58699.0585 +7.9879716e-04 1.930e-04 58698.5077 58699.6094 DMX_0022 
58728.9736 +5.9693311e-04 1.671e-04 58728.4237 58729.5235 DMX_0023 
58762.3687 +8.8567310e-04 1.837e-04 58762.3187 58762.4187 DMX_0024 
58787.8370 +4.4570955e-04 2.185e-04 58787.2870 58788.3870 DMX_0025 
58819.7347 +9.2680922e-04 1.981e-04 58819.2063 58820.2632 DMX_0026 
58849.1399 +3.3490678e-04 1.680e-04 58849.0899 58849.1899 DMX_0027 
58879.5552 +3.3934139e-04 2.493e-04 58879.0044 58880.1059 DMX_0028 
58907.5719 +9.3339344e-04 1.911e-04 58906.9526 58908.1913 DMX_0029 
58942.8893 +5.7667785e-04 2.031e-04 58942.8393 58942.9393 DMX_0030 
