# Mean DMX value = -8.036492e-05 
# Uncertainty in average DM = 5.26052e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
57389.1850 -6.3787272e-04 1.656e-03 57389.1265 57389.2435 DMX_0001 
57408.1401 -1.2041598e-04 1.800e-03 57408.0901 57408.1901 DMX_0002 
57501.8715 -3.3801001e-03 2.583e-03 57501.8130 57501.9300 DMX_0003 
57564.7122 -4.0701274e-04 1.896e-03 57564.6622 57564.7622 DMX_0004 
57585.6510 -2.2390824e-03 2.166e-03 57585.6010 57585.7010 DMX_0005 
57606.5887 +1.4187177e-03 1.598e-03 57606.5303 57606.6471 DMX_0006 
57627.5333 +1.6402043e-04 1.362e-03 57627.4748 57627.5918 DMX_0007 
57688.3700 +5.7967567e-04 1.162e-03 57688.3200 57688.4200 DMX_0008 
57713.2848 +4.8242586e-04 1.387e-03 57713.2263 57713.3433 DMX_0009 
57732.2479 +4.5712052e-04 8.201e-04 57732.1895 57732.3064 DMX_0010 
57755.1866 -3.0954088e-03 2.044e-03 57755.1366 57755.2366 DMX_0011 
57774.1405 -6.0682804e-03 2.710e-03 57774.0815 57774.1995 DMX_0012 
57817.0237 -1.4128906e-03 1.516e-03 57816.9653 57817.0822 DMX_0013 
57837.9571 -3.1983426e-03 1.656e-03 57837.9071 57838.0071 DMX_0014 
57859.8888 +4.0393542e-04 2.009e-03 57859.8304 57859.9472 DMX_0015 
57886.8080 -1.8440386e-03 1.633e-03 57886.7497 57886.8664 DMX_0016 
57921.7293 +3.9735506e-04 2.003e-03 57921.6709 57921.7877 DMX_0017 
57937.6845 -7.9800606e-04 2.029e-03 57937.6260 57937.7430 DMX_0018 
57977.5801 -3.0365072e-03 2.111e-03 57977.5301 57977.6301 DMX_0019 
58464.2436 +4.0503777e-03 1.832e-03 58464.1936 58464.2936 DMX_0020 
58504.0912 +2.6855280e-03 2.130e-03 58504.0412 58504.1412 DMX_0021 
58525.0387 +9.8917205e-04 1.065e-03 58524.9809 58525.0966 DMX_0022 
58545.9764 +4.5760220e-03 2.230e-03 58545.9264 58546.0264 DMX_0023 
58587.8648 +8.5472079e-05 1.580e-03 58587.8148 58587.9148 DMX_0024 
58607.7855 -3.3279398e-03 2.737e-03 58607.7355 58607.8355 DMX_0025 
58630.7448 +2.2723531e-04 1.881e-03 58630.6948 58630.7948 DMX_0026 
58691.5988 +6.6747401e-04 1.283e-03 58691.5400 58691.6576 DMX_0027 
58713.5312 +3.6159455e-05 1.208e-03 58713.4723 58713.5900 DMX_0028 
58734.5003 -4.4350439e-03 2.533e-03 58734.4503 58734.5503 DMX_0029 
58755.4040 +1.4215372e-03 2.431e-03 58755.3540 58755.4540 DMX_0030 
58778.3556 +1.3552394e-03 1.678e-03 58778.3056 58778.4056 DMX_0031 
58792.2991 -7.7404833e-04 1.741e-03 58792.2491 58792.3491 DMX_0032 
58818.2299 +4.4021570e-03 2.802e-03 58818.1799 58818.2799 DMX_0033 
58901.0042 +2.8330722e-03 2.172e-03 58900.9542 58901.0542 DMX_0034 
58921.9227 +1.5084037e-03 3.163e-03 58921.8727 58921.9727 DMX_0035 
58943.8787 +4.0302037e-03 2.443e-03 58943.8287 58943.9287 DMX_0036 
58964.8385 +1.3277596e-03 1.765e-03 58964.7885 58964.8885 DMX_0037 
58986.7679 +1.3743595e-03 2.431e-03 58986.7179 58986.8179 DMX_0038 
59007.7152 -3.3765490e-04 1.455e-03 59007.6652 59007.7652 DMX_0039 
59041.6201 -2.2604265e-06 1.291e-03 59041.5701 59041.6701 DMX_0040 
59056.5722 -3.5851795e-04 1.106e-03 59056.5222 59056.6222 DMX_0041 
