# Mean DMX value = -5.608109e-05 
# Uncertainty in average DM = 1.66740e-02 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
57621.6869 +2.8998943e-04 1.551e-04 57621.1211 57622.2527 DMX_0113 
57650.5707 +4.0251640e-04 1.315e-04 57650.0138 57651.1275 DMX_0114 
57680.4454 +2.8984451e-04 1.336e-04 57679.8931 57680.9977 DMX_0115 
57709.4264 +5.6314807e-04 1.449e-04 57708.8473 57710.0055 DMX_0116 
57741.3119 +5.2798292e-04 1.237e-04 57740.7463 57741.8776 DMX_0117 
57767.2315 +6.8206168e-04 9.726e-05 57766.6895 57767.7735 DMX_0118 
57803.6453 +1.1419553e-03 1.104e-04 57803.5381 57803.7524 DMX_0119 
57837.0751 +3.1897254e-04 9.554e-05 57836.5321 57837.6180 DMX_0120 
57860.9944 +4.1453839e-04 8.363e-05 57860.4442 57861.5446 DMX_0121 
57884.9555 +5.1771006e-04 1.071e-04 57883.4308 57886.4801 DMX_0122 
57927.7761 +3.5907993e-04 1.258e-04 57927.2185 57928.3338 DMX_0123 
57957.2027 +3.3866531e-04 1.405e-04 57956.1320 57958.2734 DMX_0124 
57985.6664 +4.3486126e-04 1.044e-04 57985.1216 57986.2112 DMX_0125 
58011.0717 +5.2915214e-04 1.280e-04 58010.9659 58011.1776 DMX_0126 
58040.4843 +3.6979220e-04 9.885e-05 58039.9346 58041.0339 DMX_0127 
58076.8534 +5.6021934e-04 1.245e-04 58075.8084 58077.8983 DMX_0128 
58103.2759 +6.0427286e-04 7.824e-05 58102.7050 58103.8469 DMX_0129 
58138.7601 +5.0010376e-04 3.874e-04 58138.7101 58138.8101 DMX_0130 
58140.7498 +6.5676822e-04 1.250e-04 58140.6946 58140.8051 DMX_0131 
58159.6305 +6.8697326e-04 1.203e-04 58159.5548 58159.7061 DMX_0132 
58184.5917 +5.1201647e-04 1.705e-04 58184.4869 58184.6965 DMX_0133 
58220.5004 +5.4014872e-04 1.510e-04 58220.3979 58220.6029 DMX_0134 
58242.4444 +6.0497801e-04 1.561e-04 58242.3392 58242.5497 DMX_0135 
58268.8536 +7.5209484e-04 1.475e-04 58268.3398 58269.3674 DMX_0136 
58303.2781 +6.3535451e-04 1.580e-04 58303.1728 58303.3833 DMX_0137 
58333.7201 +3.8170710e-04 1.328e-04 58333.1807 58334.2596 DMX_0138 
58363.6348 +5.0332432e-04 1.113e-04 58363.0554 58364.2142 DMX_0139 
58395.5380 +4.7441964e-04 1.036e-04 58394.9715 58396.1046 DMX_0140 
58423.4478 +4.4760731e-04 1.467e-04 58422.9213 58423.9744 DMX_0141 
58458.8535 +4.5725771e-04 1.245e-04 58457.7754 58459.9315 DMX_0142 
58488.3003 +6.6338422e-04 1.045e-04 58487.7454 58488.8552 DMX_0143 
58514.7358 +7.1919302e-04 2.073e-04 58514.6858 58514.7858 DMX_0144 
58515.6389 +5.9031027e-04 2.161e-04 58515.5889 58515.6889 DMX_0145 
58543.6521 +4.4444517e-04 2.987e-04 58543.6021 58543.7021 DMX_0146 
58544.5913 +6.3852310e-04 1.998e-04 58544.5413 58544.6413 DMX_0147 
58579.0441 +6.5664018e-04 1.653e-04 58578.4949 58579.5933 DMX_0148 
58606.9614 +4.9399079e-04 1.806e-04 58606.4217 58607.5011 DMX_0149 
58633.8095 +6.1990528e-04 1.876e-04 58633.2650 58634.3540 DMX_0150 
58669.7883 +7.9875749e-04 1.873e-04 58669.2236 58670.3529 DMX_0151 
58697.7087 +6.4875884e-04 2.085e-04 58697.1452 58698.2721 DMX_0152 
58727.6217 +4.8167120e-04 1.094e-04 58727.0470 58728.1963 DMX_0153 
58762.0337 +5.3549593e-04 1.317e-04 58761.9837 58762.0837 DMX_0154 
58788.8464 +2.0726295e-04 1.800e-04 58788.7964 58788.8964 DMX_0155 
58824.3789 +8.3266634e-04 1.067e-04 58823.8296 58824.9283 DMX_0156 
58852.2161 +4.6670657e-04 1.589e-04 58851.6512 58852.7810 DMX_0157 
58880.6680 +7.8848882e-04 1.592e-04 58880.5574 58880.7786 DMX_0158 
58907.6250 +7.7974322e-04 1.809e-04 58907.5750 58907.6750 DMX_0159 
58908.6065 +4.3575402e-04 4.503e-04 58908.5565 58908.6565 DMX_0160 
58941.5449 +7.7999549e-04 1.228e-04 58940.4850 58942.6049 DMX_0161 
