# Mean DMX value = -5.440185e-05 
# Uncertainty in average DM = 4.12169e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
57389.4469 +1.8538146e-03 1.401e-03 57389.3883 57389.5055 DMX_0001 
57417.3705 +7.5717556e-04 1.436e-03 57417.3119 57417.4292 DMX_0002 
57502.1670 -2.3933375e-04 2.753e-03 57502.1170 57502.2170 DMX_0003 
57523.0812 -1.9743445e-03 8.382e-04 57523.0226 57523.1397 DMX_0004 
57537.0429 +3.0231997e-04 7.604e-04 57536.9842 57537.1016 DMX_0005 
57563.9692 -1.0739152e-03 1.245e-03 57563.9105 57564.0278 DMX_0006 
57586.9115 +4.5813149e-04 8.989e-04 57586.8530 57586.9701 DMX_0007 
57606.8518 -2.0001517e-04 7.199e-04 57606.7931 57606.9104 DMX_0008 
57627.7944 +7.3821465e-04 1.580e-03 57627.7357 57627.8531 DMX_0009 
57648.7424 +1.1050829e-03 1.139e-03 57648.6837 57648.8010 DMX_0010 
57669.6884 +3.8234691e-04 1.022e-03 57669.6384 57669.7384 DMX_0011 
57700.6014 +2.3159559e-03 8.172e-04 57700.5428 57700.6600 DMX_0012 
57717.5488 -2.4358789e-04 9.418e-04 57717.4900 57717.6077 DMX_0013 
57739.4886 +1.1533625e-03 8.223e-04 57739.4300 57739.5473 DMX_0014 
57767.4123 -6.4509920e-05 9.227e-04 57767.3537 57767.4709 DMX_0015 
57788.3595 -1.2279245e-03 8.937e-04 57788.3008 57788.4182 DMX_0016 
57809.2979 +1.0985647e-03 8.782e-04 57809.2393 57809.3565 DMX_0017 
57824.2608 +2.1584370e-04 1.613e-03 57824.1998 57824.3218 DMX_0018 
57852.1801 +2.1791083e-03 8.806e-04 57852.1215 57852.2386 DMX_0019 
57871.1283 +6.6333966e-04 8.233e-04 57871.0696 57871.1870 DMX_0020 
57893.0705 +1.0980302e-03 7.074e-04 57893.0119 57893.1292 DMX_0021 
57914.0109 -4.7994156e-04 9.193e-04 57913.9522 57914.0696 DMX_0022 
57935.9507 -1.2273185e-04 9.572e-04 57935.8921 57936.0094 DMX_0023 
57956.8933 -2.1627306e-04 8.767e-04 57956.8347 57956.9519 DMX_0024 
57978.8425 +1.6274192e-03 1.910e-03 57978.7925 57978.8925 DMX_0025 
58467.4940 -5.3482525e-04 9.371e-04 58467.4360 58467.5520 DMX_0026 
58482.4599 -2.0592342e-03 1.155e-03 58482.4020 58482.5179 DMX_0027 
58509.3870 +1.2631580e-03 1.086e-03 58509.3370 58509.4370 DMX_0028 
58524.3412 -6.2142493e-04 1.317e-03 58524.2912 58524.3912 DMX_0029 
58545.2731 +7.6094018e-03 4.191e-03 58545.2231 58545.3231 DMX_0030 
58566.2356 -7.9252531e-04 1.351e-03 58566.1776 58566.2936 DMX_0031 
58610.1115 -1.1053652e-04 8.819e-04 58610.0615 58610.1615 DMX_0032 
58629.0517 +1.7552986e-03 1.077e-03 58628.9936 58629.1097 DMX_0033 
58650.9916 -6.8009186e-04 1.337e-03 58650.9337 58651.0496 DMX_0034 
58670.9453 -7.5695181e-04 1.353e-03 58670.8953 58670.9953 DMX_0035 
58691.8901 +1.9293453e-03 1.469e-03 58691.8401 58691.9401 DMX_0036 
58713.8276 -3.3589151e-04 1.611e-03 58713.7776 58713.8776 DMX_0037 
58734.7714 -1.3400436e-03 1.487e-03 58734.7134 58734.8294 DMX_0038 
58755.7067 -1.5925603e-03 2.330e-03 58755.6494 58755.7640 DMX_0039 
58796.5930 -2.5392141e-03 1.849e-03 58796.5362 58796.6498 DMX_0040 
58817.5432 -1.1741528e-03 2.727e-03 58817.4852 58817.6011 DMX_0041 
58839.4847 -4.6506104e-03 1.954e-03 58839.4347 58839.5347 DMX_0042 
58854.4425 -2.2389992e-03 1.449e-03 58854.3925 58854.4925 DMX_0043 
58950.1873 -9.4817271e-04 1.319e-03 58950.1373 58950.2373 DMX_0044 
58973.1334 +1.0107717e-03 1.752e-03 58973.0754 58973.1914 DMX_0045 
58993.0671 -6.5062371e-04 1.029e-03 58993.0171 58993.1171 DMX_0046 
59039.9347 -1.3382742e-03 1.628e-03 59039.8847 59039.9847 DMX_0047 
59055.8912 -1.3099757e-03 1.970e-03 59055.8412 59055.9412 DMX_0048 
