# Mean DMX value = -1.786483e-05 
# Uncertainty in average DM = 4.27949e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
53394.0839 +2.4841518e-04 5.655e-05 53393.5114 53394.6565 DMX_0001 
53420.9888 +3.4686160e-04 5.833e-05 53420.4373 53421.5404 DMX_0002 
53448.4219 +2.3109139e-04 5.381e-05 53448.3522 53448.4917 DMX_0003 
53477.3477 +3.5584743e-04 5.760e-05 53477.2770 53477.4185 DMX_0004 
53505.2925 +2.9021354e-04 6.631e-05 53505.2340 53505.3509 DMX_0005 
53569.0711 +3.6048154e-04 5.479e-05 53568.9974 53569.1448 DMX_0006 
53628.9239 +2.9432993e-04 5.488e-05 53628.8539 53628.9939 DMX_0007 
53686.7576 +3.2630765e-04 4.736e-05 53686.6879 53686.8272 DMX_0008 
53715.6922 -2.1217017e-05 1.352e-04 53715.6214 53715.7629 DMX_0009 
53750.5895 +3.4294841e-04 4.761e-05 53750.5204 53750.6586 DMX_0010 
53799.3496 +2.0437777e-04 3.639e-05 53798.1992 53800.5000 DMX_0011 
53838.7417 +2.6559293e-04 2.775e-05 53838.0941 53839.3893 DMX_0012 
53858.6893 +2.7194617e-04 3.603e-05 53858.0446 53859.3339 DMX_0013 
53890.0947 +3.4639495e-04 3.064e-05 53888.9528 53891.2367 DMX_0014 
53918.5240 +3.0192535e-04 2.525e-05 53917.8737 53919.1742 DMX_0015 
53980.8513 +4.0244995e-04 1.782e-05 53979.7037 53981.9990 DMX_0016 
54011.3822 +2.9143875e-04 2.509e-05 54008.8530 54013.9114 DMX_0017 
54036.1552 +2.6535311e-04 2.639e-05 54035.5523 54036.7581 DMX_0018 
54043.7905 +2.9058321e-04 4.245e-05 54043.7222 54043.8589 DMX_0019 
54068.6101 +2.5686482e-04 6.208e-05 54064.4708 54072.7494 DMX_0020 
54101.0222 +2.7967846e-04 3.332e-05 54100.3742 54101.6701 DMX_0021 
54134.4442 +1.6239636e-04 3.509e-05 54133.3160 54135.5724 DMX_0022 
54219.2193 +1.1958361e-04 2.554e-05 54218.0936 54220.3449 DMX_0023 
54374.2757 +1.3197105e-04 4.799e-05 54373.6258 54374.9255 DMX_0024 
54401.2014 +1.4915202e-04 2.892e-05 54400.5527 54401.8501 DMX_0025 
54429.1267 +2.0120369e-04 3.604e-05 54428.4846 54429.7689 DMX_0026 
54464.0401 +1.8788802e-04 7.352e-05 54462.3954 54465.6849 DMX_0027 
54519.4888 +1.3451600e-04 6.162e-05 54519.4218 54519.5557 DMX_0028 
54527.8603 +2.6226852e-05 2.024e-05 54526.2132 54529.5074 DMX_0029 
