# Mean DMX value = +5.403868e-04 
# Uncertainty in average DM = 1.23407e-02 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
55758.3595 -2.7006024e-04 1.341e-05 55758.2956 55758.4234 DMX_0001 
55789.3283 -2.6699100e-04 2.054e-05 55789.2653 55789.3913 DMX_0002 
55818.2570 -1.6911577e-04 2.008e-05 55818.1947 55818.3193 DMX_0003 
55844.1580 -1.8193103e-04 1.696e-05 55844.0966 55844.2193 DMX_0004 
55989.7484 +5.2265707e-05 1.054e-05 55989.6828 55989.8141 DMX_0005 
56023.6629 +5.2992728e-04 1.191e-05 56023.5968 56023.7291 DMX_0006 
56057.5795 -8.3609726e-05 1.484e-04 56057.5245 56057.6345 DMX_0007 
56106.4301 -5.2498707e-04 1.446e-04 56106.3746 56106.4855 DMX_0008 
56166.2671 +1.8729412e-04 3.643e-04 56166.2130 56166.3211 DMX_0009 
56236.0733 -1.2448514e-04 1.290e-05 56236.0132 56236.1334 DMX_0010 
56277.9617 -1.4054039e-04 1.558e-05 56277.8964 56278.0270 DMX_0011 
56299.8918 -1.4463217e-04 1.150e-05 56299.8283 56299.9553 DMX_0012 
56319.8419 -4.0806443e-04 1.062e-04 56319.7865 56319.8974 DMX_0013 
56340.7822 +1.8227322e-05 1.718e-05 56340.7183 56340.8461 DMX_0014 
56360.7308 +6.5532525e-05 1.451e-05 56360.6678 56360.7937 DMX_0015 
56380.6745 +6.0938090e-04 1.124e-05 56380.6102 56380.7388 DMX_0016 
56399.6204 +7.3501429e-05 1.232e-05 56399.5561 56399.6848 DMX_0017 
56417.5719 -9.3943241e-05 1.031e-05 56417.5080 56417.6358 DMX_0018 
56458.4631 -1.6588050e-04 1.520e-05 56458.3990 56458.5273 DMX_0019 
56479.4050 -1.7487345e-04 1.265e-05 56479.3414 56479.4686 DMX_0020 
56498.3721 -1.7601329e-04 1.470e-05 56498.3162 56498.4280 DMX_0021 
56519.2784 -1.9436968e-04 4.066e-05 56519.2172 56519.3396 DMX_0022 
56538.2517 -1.6154939e-04 9.777e-06 56538.1879 56538.3155 DMX_0023 
56558.1633 -1.5798748e-04 1.212e-05 56558.0996 56558.2270 DMX_0024 
56578.1100 -1.3961761e-04 1.392e-05 56578.0462 56578.1737 DMX_0025 
56599.0911 -1.5681068e-04 1.063e-05 56599.0273 56599.1549 DMX_0026 
56620.0386 -1.8655986e-04 1.099e-05 56619.9795 56620.0976 DMX_0027 
56662.9356 -1.5280553e-04 1.039e-05 56662.8745 56662.9967 DMX_0028 
56738.6868 +5.0392915e-04 1.166e-05 56738.6217 56738.7518 DMX_0029 
56853.3829 -2.5136120e-05 1.173e-05 56853.3176 56853.4481 DMX_0030 
