# Mean DMX value = +2.299943e-04 
# Uncertainty in average DM = 1.02823e-02 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
57859.3955 -1.4605152e-03 2.934e-04 57858.8059 57859.9851 DMX_0073 
57893.3155 -8.7376813e-04 2.378e-04 57892.7598 57893.8712 DMX_0074 
57922.2356 -6.7079507e-04 1.725e-04 57921.6829 57922.7883 DMX_0075 
57949.1620 -8.2374603e-04 2.125e-04 57948.6186 57949.7054 DMX_0076 
57977.5738 -9.5004534e-04 2.788e-04 57976.5201 57978.6275 DMX_0077 
58011.9860 -1.2645368e-03 1.765e-04 58011.4378 58012.5341 DMX_0078 
58035.9075 -1.0746489e-03 2.253e-04 58035.3524 58036.4627 DMX_0079 
58061.8827 -1.0299430e-03 2.387e-04 58061.3393 58062.4261 DMX_0080 
58135.6721 -1.3415951e-03 2.167e-04 58135.1008 58136.2433 DMX_0081 
58160.5821 -1.7682488e-03 2.205e-04 58160.0304 58161.1337 DMX_0082 
58187.5039 -1.9585526e-03 2.701e-04 58186.9530 58188.0548 DMX_0083 
58216.4311 -2.1427655e-03 2.061e-04 58215.8894 58216.9727 DMX_0084 
58240.3861 -1.9878666e-03 2.330e-04 58239.8326 58240.9396 DMX_0085 
58272.2755 -2.5610710e-03 1.741e-04 58271.7242 58272.8268 DMX_0086 
58301.1932 -2.5518951e-03 1.715e-04 58300.6432 58301.7433 DMX_0087 
58335.0425 -2.8338133e-03 1.583e-04 58334.4869 58335.5982 DMX_0088 
58364.9428 -2.8929058e-03 1.918e-04 58364.4036 58365.4820 DMX_0089 
58396.8695 -3.1354063e-03 1.839e-04 58396.3216 58397.4175 DMX_0090 
58424.7758 -2.9555133e-03 1.900e-04 58424.2258 58425.3258 DMX_0091 
58459.6947 -2.9520151e-03 1.759e-04 58459.1449 58460.2446 DMX_0092 
58489.6107 -2.8821993e-03 2.146e-04 58489.0635 58490.1579 DMX_0093 
58517.5480 -3.2270762e-03 1.893e-04 58517.0094 58518.0866 DMX_0094 
58544.4680 -3.2136180e-03 1.716e-04 58543.9142 58545.0219 DMX_0095 
58581.3588 -3.2051341e-03 1.573e-04 58579.8071 58582.9106 DMX_0096 
58605.7798 -3.6221080e-03 5.924e-04 58605.7298 58605.8298 DMX_0097 
58636.7130 -3.2769629e-03 2.011e-04 58636.6630 58636.7630 DMX_0098 
58671.1184 -3.4310843e-03 2.294e-04 58670.5686 58671.6682 DMX_0099 
58699.0375 -3.2652133e-03 2.182e-04 58698.4866 58699.5884 DMX_0100 
58728.9518 -3.5653876e-03 2.064e-04 58728.4019 58729.5018 DMX_0101 
58762.3473 -3.8789485e-03 2.244e-04 58762.2973 58762.3973 DMX_0102 
58787.8154 -3.9380553e-03 1.995e-04 58787.2659 58788.3648 DMX_0103 
58819.7129 -3.7618540e-03 2.029e-04 58819.1841 58820.2417 DMX_0104 
58849.1191 -3.8286885e-03 1.891e-04 58849.0691 58849.1691 DMX_0105 
58879.5337 -3.8449736e-03 2.143e-04 58878.9831 58880.0843 DMX_0106 
58907.4680 -4.2837665e-03 2.233e-04 58906.9330 58908.0030 DMX_0107 
58942.3857 -4.1262289e-03 2.014e-04 58941.8530 58942.9183 DMX_0108 
