# Mean DMX value = +8.558783e-06 
# Uncertainty in average DM = 8.24787e-05 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
56351.0563 -1.2789907e-03 8.596e-04 56351.0063 56351.1063 DMX_0001 
56367.9626 +2.9954582e-04 7.850e-04 56367.9126 56368.0126 DMX_0002 
56387.0044 -6.3752690e-04 1.921e-04 56386.8797 56387.1291 DMX_0003 
56410.9730 -6.1083200e-04 1.064e-04 56410.9230 56411.0230 DMX_0004 
56432.3855 -6.1687226e-04 3.113e-04 56431.8604 56432.9106 DMX_0005 
56452.3470 -8.0404654e-04 1.880e-04 56451.7652 56452.9288 DMX_0006 
56472.7423 -8.1237582e-04 7.496e-04 56472.6923 56472.7923 DMX_0007 
56493.6387 -6.3595683e-04 1.119e-04 56492.6097 56494.6678 DMX_0008 
56521.6706 -6.7628599e-04 1.567e-04 56520.6154 56522.7259 DMX_0009 
56551.0640 -8.5522886e-04 1.065e-04 56550.5096 56551.6185 DMX_0010 
56585.9509 -9.1108148e-04 1.609e-04 56585.3850 56586.5169 DMX_0011 
56613.8997 -4.1193529e-04 1.985e-04 56613.3870 56614.4124 DMX_0012 
56639.2972 -8.6447058e-04 1.213e-04 56637.2552 56641.3391 DMX_0013 
56674.2223 -4.4104793e-04 2.193e-04 56671.2293 56677.2152 DMX_0014 
56704.6030 -5.4883584e-04 1.803e-04 56703.0400 56706.1660 DMX_0015 
56727.1178 -3.6526621e-04 1.554e-04 56727.0579 56727.1778 DMX_0016 
56764.9395 -6.6855749e-04 1.439e-04 56763.8943 56765.9846 DMX_0017 
56793.4115 -6.3960798e-04 1.270e-04 56791.8750 56794.9480 DMX_0018 
56826.7890 -6.0247019e-04 1.763e-04 56823.7604 56829.8175 DMX_0019 
56850.7396 -7.1445356e-04 1.402e-04 56849.7136 56851.7656 DMX_0020 
56885.7072 -9.1995419e-04 1.470e-04 56885.6572 56885.7572 DMX_0021 
56893.5866 -6.8550446e-04 1.436e-04 56893.5366 56893.6366 DMX_0022 
56921.1024 -7.6384942e-04 1.430e-04 56920.5421 56921.6627 DMX_0023 
56943.9818 -7.9865533e-04 7.423e-05 56943.4474 56944.5162 DMX_0024 
56978.8569 -6.2473634e-04 1.439e-04 56978.2906 56979.4232 DMX_0025 
57012.8309 -6.1909439e-04 1.255e-04 57012.2588 57013.4030 DMX_0026 
57035.7658 -5.6466301e-04 1.232e-04 57035.2521 57036.2794 DMX_0027 
57071.6388 -5.1075808e-04 1.119e-04 57071.0980 57072.1797 DMX_0028 
57104.5699 -4.2088898e-04 2.987e-04 57104.0517 57105.0880 DMX_0029 
57131.5325 -7.6058819e-04 9.952e-05 57130.9851 57132.0798 DMX_0030 
57161.3877 -2.6807643e-04 2.003e-04 57160.8324 57161.9431 DMX_0031 
57194.3201 -5.4502435e-04 1.155e-04 57193.8122 57194.8281 DMX_0032 
57222.7381 -1.5205074e-03 1.029e-03 57222.6881 57222.7881 DMX_0033 
