# Mean DMX value = +8.360385e-05 
# Uncertainty in average DM = 1.38144e-03 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
57915.4093 +6.8554156e-04 1.356e-04 57915.3474 57915.4713 DMX_0049 
57958.2891 -1.5934270e-04 1.959e-04 57958.2271 57958.3510 DMX_0050 
57978.2417 +4.6955199e-04 1.395e-04 57978.1798 57978.3036 DMX_0051 
58454.9145 +1.4795996e-03 2.402e-04 58454.8525 58454.9765 DMX_0052 
58475.8573 +1.2920498e-03 1.977e-04 58475.7953 58475.9193 DMX_0053 
58514.7689 +7.8561873e-04 1.139e-04 58514.7086 58514.8293 DMX_0054 
58538.6971 +6.8743432e-04 2.443e-04 58538.6349 58538.7592 DMX_0055 
58558.6214 +1.0309880e-03 1.616e-04 58558.5604 58558.6823 DMX_0056 
58578.5715 +9.2251288e-04 1.118e-04 58578.5102 58578.6328 DMX_0057 
58601.5268 +9.5296412e-04 2.872e-04 58601.4768 58601.5768 DMX_0058 
58622.4558 +1.0315737e-03 2.361e-04 58622.3945 58622.5172 DMX_0059 
58642.3936 +5.2774755e-04 1.998e-04 58642.3323 58642.4549 DMX_0060 
58683.2895 +5.6519337e-04 1.718e-04 58683.2276 58683.3515 DMX_0061 
58728.1860 +7.8694615e-04 1.945e-04 58728.1326 58728.2394 DMX_0062 
58748.1119 +1.0600254e-03 2.675e-04 58748.0500 58748.1738 DMX_0063 
58810.9566 +1.2861017e-03 1.942e-04 58810.8972 58811.0161 DMX_0064 
58831.8829 +2.1109919e-03 2.394e-04 58831.8209 58831.9448 DMX_0065 
58880.7403 +2.0135682e-03 1.553e-03 58880.6870 58880.7936 DMX_0066 
58901.7150 +9.5497338e-04 8.529e-04 58901.6610 58901.7690 DMX_0067 
58964.5550 +1.0790979e-03 2.292e-04 58964.4909 58964.6190 DMX_0068 
58986.4990 +1.2090736e-03 1.540e-04 58986.4448 58986.5532 DMX_0069 
59007.4296 +1.4126919e-03 6.736e-04 59007.3754 59007.4838 DMX_0070 
59030.3611 +1.3301881e-03 1.466e-04 59030.2970 59030.4252 DMX_0071 
59051.3139 +1.3262419e-03 2.614e-04 59051.2500 59051.3777 DMX_0072 
